date,district,cases_new
2021-06-07,sangareddy,23
2021-06-07,siddipet,56
2021-06-07,suryapet,58
2021-06-07,total,1933
2021-06-07,vikarabad,50
2021-06-07,wanaparthy,35
2021-06-07,warangal rural,37
2021-06-07,warangal urban,61
2021-06-07,yadadri bhonigir,55
2021-06-08,adilabad,5
2021-06-08,bhadradri kothagudem,91
2021-06-08,ghmc,182
2021-06-08,jagityal,46
2021-06-08,jangaon,24
2021-06-08,jayashankar bhupalpally,45
2021-06-08,jogulamba gadwal,29
2021-06-08,kamareddy,7
2021-06-08,karimnagar,93
2021-06-08,khammam,163
2021-06-08,komarambheem asifabad,11
2021-06-08,mahaboobnagar,42
2021-06-08,mahabubabad,70
2021-06-08,mancherial,63
2021-06-08,medak,16
2021-06-08,medchal malkajigiri,101
2021-06-08,mulugu,41
2021-06-08,nagarkurnool,40
2021-06-08,nalgonda,151
2021-06-08,narayanpet,16
2021-06-08,nirmal,10
2021-06-08,nizamabad,21
2021-06-08,peddapalli,87
2021-06-08,rajanna siricilla,44
2021-06-08,rangareddy,114
2021-06-08,sangareddy,45
2021-06-08,siddipet,40
2021-06-08,suryapet,65
2021-06-08,total,1897
2021-06-08,vikarabad,52
2021-06-08,wanaparthy,33
2021-06-08,warangal rural,29
2021-06-08,warangal urban,75
2021-06-08,yadadri bhonigir,46
2021-06-09,adilabad,6
2021-06-09,bhadradri kothagudem,84
2021-06-09,ghmc,179
2021-06-09,jagityal,38
2021-06-09,jangaon,22
2021-06-09,jayashankar bhupalpally,39
2021-06-09,jogulamba gadwal,24
2021-06-09,kamareddy,6
2021-06-09,karimnagar,84
2021-06-09,khammam,180
2021-06-09,komarambheem asifabad,12
2021-06-09,mahaboobnagar,40
2021-06-09,mahabubabad,65
2021-06-09,mancherial,58
2021-06-09,medak,17
2021-06-09,medchal malkajigiri,89
2021-06-09,mulugu,39
2021-06-09,nagarkurnool,34
2021-06-09,nalgonda,145
2021-06-09,narayanpet,18
2021-06-09,nirmal,9
2021-06-09,nizamabad,21
2021-06-09,peddapalli,74
2021-06-09,rajanna siricilla,33
2021-06-09,rangareddy,109
2021-06-09,sangareddy,39
2021-06-09,siddipet,52
2021-06-09,suryapet,91
2021-06-09,total,1813
2021-06-09,vikarabad,42
2021-06-09,wanaparthy,35
2021-06-09,warangal rural,30
2021-06-09,warangal urban,64
2021-06-09,yadadri bhonigir,35
2021-06-10,adilabad,6
2021-06-10,bhadradri kothagudem,86
2021-06-10,ghmc,174
2021-06-10,jagityal,39
2021-06-10,jangaon,15
2021-06-10,jayashankar bhupalpally,40
2021-06-10,jogulamba gadwal,18
2021-06-10,kamareddy,7
2021-06-10,karimnagar,91
2021-06-10,khammam,165
2021-06-10,komarambheem asifabad,7
2021-06-10,mahaboobnagar,45
2021-06-10,mahabubabad,68
2021-06-10,mancherial,65
2021-06-10,medak,11
2021-06-10,medchal malkajigiri,95
2021-06-10,mulugu,37
2021-06-10,nagarkurnool,26
2021-06-10,nalgonda,151
2021-06-10,narayanpet,10
2021-06-10,nirmal,11
2021-06-10,nizamabad,20
2021-06-10,peddapalli,88
2021-06-10,rajanna siricilla,37
2021-06-10,rangareddy,107
2021-06-10,sangareddy,40
2021-06-10,siddipet,51
2021-06-10,suryapet,84
2021-06-10,total,1798
2021-06-10,vikarabad,35
2021-06-10,wanaparthy,33
2021-06-10,warangal rural,29
2021-06-10,warangal urban,61
2021-06-10,yadadri bhonigir,46
2021-06-11,adilabad,5
2021-06-11,bhadradri kothagudem,95
2021-06-11,ghmc,158
2021-06-11,jagityal,32
2021-06-11,jangaon,16
2021-06-11,jayashankar bhupalpally,44
2021-06-11,jogulamba gadwal,17
2021-06-11,kamareddy,6
2021-06-11,karimnagar,84
2021-06-11,khammam,124
2021-06-11,komarambheem asifabad,6
2021-06-11,mahaboobnagar,54
2021-06-11,mahabubabad,81
2021-06-11,mancherial,70
2021-06-11,medak,13
2021-06-11,medchal malkajigiri,79
2021-06-11,mulugu,39
2021-06-11,nagarkurnool,30
2021-06-11,nalgonda,147
2021-06-11,narayanpet,12
2021-06-11,nirmal,5
2021-06-11,nizamabad,13
2021-06-11,peddapalli,66
2021-06-11,rajanna siricilla,38
2021-06-11,rangareddy,96
2021-06-11,sangareddy,36
2021-06-11,siddipet,67
2021-06-11,suryapet,68
2021-06-11,total,1707
2021-06-11,vikarabad,32
2021-06-11,wanaparthy,36
2021-06-11,warangal rural,31
2021-06-11,warangal urban,67
2021-06-11,yadadri bhonigir,40
2021-06-12,adilabad,7
2021-06-12,bhadradri kothagudem,107
2021-06-12,ghmc,171
2021-06-12,jagityal,44
2021-06-12,jangaon,15
2021-06-12,jayashankar bhupalpally,42
2021-06-12,jogulamba gadwal,21
2021-06-12,kamareddy,2
2021-06-12,karimnagar,99
2021-06-12,khammam,149
2021-06-12,komarambheem asifabad,5
2021-06-12,mahaboobnagar,50
2021-06-12,mahabubabad,73
2021-06-12,mancherial,57
2021-06-12,medak,11
2021-06-12,medchal malkajigiri,104
2021-06-12,mulugu,33
2021-06-12,nagarkurnool,25
2021-06-12,nalgonda,157
2021-06-12,narayanpet,9
2021-06-12,nirmal,3
2021-06-12,nizamabad,21
2021-06-12,peddapalli,82
2021-06-12,rajanna siricilla,36
2021-06-12,rangareddy,85
2021-06-12,sangareddy,40
2021-06-12,siddipet,50
2021-06-12,suryapet,86
2021-06-12,total,1771
2021-06-12,vikarabad,25
2021-06-12,wanaparthy,35
2021-06-12,warangal rural,27
2021-06-12,warangal urban,64
2021-06-12,yadadri bhonigir,36
2021-06-13,adilabad,4
2021-06-13,bhadradri kothagudem,69
2021-06-13,ghmc,165
2021-06-13,jagityal,24
2021-06-13,jangaon,8
2021-06-13,jayashankar bhupalpally,16
2021-06-13,jogulamba gadwal,14
2021-06-13,kamareddy,1
2021-06-13,karimnagar,74
2021-06-13,khammam,156
2021-06-13,komarambheem asifabad,5
2021-06-13,mahaboobnagar,40
2021-06-13,mahabubabad,52
2021-06-13,mancherial,35
2021-06-13,medak,5
2021-06-13,medchal malkajigiri,49
2021-06-13,mulugu,12
2021-06-13,nagarkurnool,14
2021-06-13,nalgonda,80
2021-06-13,narayanpet,5
2021-06-13,nirmal,4
2021-06-13,nizamabad,17
2021-06-13,peddapalli,48
2021-06-13,rajanna siricilla,14
2021-06-13,rangareddy,76
2021-06-13,sangareddy,38
2021-06-13,siddipet,46
2021-06-13,suryapet,59
2021-06-13,total,1280
2021-06-13,vikarabad,25
2021-06-13,wanaparthy,18
2021-06-13,warangal rural,29
2021-06-13,warangal urban,55
2021-06-13,yadadri bhonigir,23
2021-06-14,adilabad,7
2021-06-14,bhadradri kothagudem,98
2021-06-14,ghmc,173
2021-06-14,jagityal,25
2021-06-14,jangaon,16
2021-06-14,jayashankar bhupalpally,37
2021-06-14,jogulamba gadwal,13
2021-06-14,kamareddy,5
2021-06-14,karimnagar,89
2021-06-14,khammam,139
2021-06-14,komarambheem asifabad,8
2021-06-14,mahaboobnagar,26
2021-06-14,mahabubabad,57
2021-06-14,mancherial,46
2021-06-14,medak,9
2021-06-14,medchal malkajigiri,83
2021-06-14,mulugu,35
2021-06-14,nagarkurnool,18
2021-06-14,nalgonda,113
2021-06-14,narayanpet,8
2021-06-14,nirmal,7
2021-06-14,nizamabad,16
2021-06-14,peddapalli,88
2021-06-14,rajanna siricilla,21
2021-06-14,rangareddy,66
2021-06-14,sangareddy,18
2021-06-14,siddipet,57
2021-06-14,suryapet,54
2021-06-14,total,1511
2021-06-14,vikarabad,30
2021-06-14,wanaparthy,24
2021-06-14,warangal rural,33
2021-06-14,warangal urban,51
2021-06-14,yadadri bhonigir,41
2021-06-15,adilabad,8
2021-06-15,bhadradri kothagudem,114
2021-06-15,ghmc,182
2021-06-15,jagityal,26
2021-06-15,jangaon,21
2021-06-15,jayashankar bhupalpally,24
2021-06-15,jogulamba gadwal,19
2021-06-15,kamareddy,8
2021-06-15,karimnagar,88
2021-06-15,khammam,131
2021-06-15,komarambheem asifabad,9
2021-06-15,mahaboobnagar,28
2021-06-15,mahabubabad,54
2021-06-15,mancherial,38
2021-06-15,medak,15
2021-06-15,medchal malkajigiri,91
2021-06-15,mulugu,29
2021-06-15,nagarkurnool,20
2021-06-15,nalgonda,135
2021-06-15,narayanpet,16
2021-06-15,nirmal,3
2021-06-15,nizamabad,18
2021-06-15,peddapalli,70
2021-06-15,rajanna siricilla,35
2021-06-15,rangareddy,90
2021-06-15,sangareddy,21
2021-06-15,siddipet,33
2021-06-15,suryapet,77
2021-06-15,total,1556
2021-06-15,vikarabad,22
2021-06-15,wanaparthy,25
2021-06-15,warangal rural,21
2021-06-15,warangal urban,52
2021-06-15,yadadri bhonigir,33
2021-06-16,adilabad,4
2021-06-16,bhadradri kothagudem,98
2021-06-16,ghmc,175
2021-06-16,jagityal,19
2021-06-16,jangaon,14
2021-06-16,jayashankar bhupalpally,25
2021-06-16,jogulamba gadwal,16
2021-06-16,kamareddy,7
2021-06-16,karimnagar,84
2021-06-16,khammam,118
2021-06-16,komarambheem asifabad,7
2021-06-16,mahaboobnagar,34
2021-06-16,mahabubabad,53
2021-06-16,mancherial,47
2021-06-16,medak,12
2021-06-16,medchal malkajigiri,66
2021-06-16,mulugu,35
2021-06-16,nagarkurnool,23
2021-06-16,nalgonda,131
2021-06-16,narayanpet,12
2021-06-16,nirmal,2
2021-06-16,nizamabad,13
2021-06-16,peddapalli,68
2021-06-16,rajanna siricilla,28
2021-06-16,rangareddy,91
2021-06-16,sangareddy,26
2021-06-16,siddipet,40
2021-06-16,suryapet,82
2021-06-16,total,1489
2021-06-16,vikarabad,23
2021-06-16,wanaparthy,28
2021-06-16,warangal rural,25
2021-06-16,warangal urban,49
2021-06-16,yadadri bhonigir,34
2021-06-17,adilabad,3
2021-06-17,bhadradri kothagudem,91
2021-06-17,ghmc,166
2021-06-17,jagityal,26
2021-06-17,jangaon,14
2021-06-17,jayashankar bhupalpally,25
2021-06-17,jogulamba gadwal,15
2021-06-17,kamareddy,6
2021-06-17,karimnagar,92
2021-06-17,khammam,129
2021-06-17,komarambheem asifabad,1
2021-06-17,mahaboobnagar,29
2021-06-17,mahabubabad,67
2021-06-17,mancherial,49
2021-06-17,medak,13
2021-06-17,medchal malkajigiri,83
2021-06-17,mulugu,31
2021-06-17,nagarkurnool,16
2021-06-17,nalgonda,115
2021-06-17,narayanpet,9
2021-06-17,nirmal,7
2021-06-17,nizamabad,8
2021-06-17,peddapalli,59
2021-06-17,rajanna siricilla,28
2021-06-17,rangareddy,92
2021-06-17,sangareddy,18
2021-06-17,siddipet,53
2021-06-17,suryapet,89
2021-06-17,total,1492
2021-06-17,vikarabad,19
2021-06-17,wanaparthy,27
2021-06-17,warangal rural,20
2021-06-17,warangal urban,65
2021-06-17,yadadri bhonigir,27
2021-06-18,adilabad,6
2021-06-18,bhadradri kothagudem,82
2021-06-18,ghmc,149
2021-06-18,jagityal,36
2021-06-18,jangaon,13
2021-06-18,jayashankar bhupalpally,32
2021-06-18,jogulamba gadwal,10
2021-06-18,kamareddy,7
2021-06-18,karimnagar,87
2021-06-18,khammam,93
2021-06-18,komarambheem asifabad,6
2021-06-18,mahaboobnagar,25
2021-06-18,mahabubabad,60
2021-06-18,mancherial,46
2021-06-18,medak,16
2021-06-18,medchal malkajigiri,61
2021-06-18,mulugu,26
2021-06-18,nagarkurnool,17
2021-06-18,nalgonda,88
2021-06-18,narayanpet,8
2021-06-18,nirmal,2
2021-06-18,nizamabad,10
2021-06-18,peddapalli,65
2021-06-18,rajanna siricilla,26
2021-06-18,rangareddy,104
2021-06-18,sangareddy,22
2021-06-18,siddipet,43
2021-06-18,suryapet,85
2021-06-18,total,1417
2021-06-18,vikarabad,23
2021-06-18,wanaparthy,37
2021-06-18,warangal rural,24
2021-06-18,warangal urban,62
2021-06-18,yadadri bhonigir,46
2021-06-19,adilabad,5
2021-06-19,bhadradri kothagudem,81
2021-06-19,ghmc,145
2021-06-19,jagityal,25
2021-06-19,jangaon,16
2021-06-19,jayashankar bhupalpally,25
2021-06-19,jogulamba gadwal,9
2021-06-19,kamareddy,3
2021-06-19,karimnagar,84
2021-06-19,khammam,122
2021-06-19,komarambheem asifabad,5
2021-06-19,mahaboobnagar,26
2021-06-19,mahabubabad,66
2021-06-19,mancherial,42
2021-06-19,medak,8
2021-06-19,medchal malkajigiri,66
2021-06-19,mulugu,24
2021-06-19,nagarkurnool,16
2021-06-19,nalgonda,83
2021-06-19,narayanpet,7
2021-06-19,nirmal,5
2021-06-19,nizamabad,6
2021-06-19,peddapalli,58
2021-06-19,rajanna siricilla,26
2021-06-19,rangareddy,97
2021-06-19,sangareddy,24
2021-06-19,siddipet,41
2021-06-19,suryapet,89
2021-06-19,total,1362
2021-06-19,vikarabad,26
2021-06-19,wanaparthy,34
2021-06-19,warangal rural,19
2021-06-19,warangal urban,52
2021-06-19,yadadri bhonigir,27
2021-06-20,adilabad,0
2021-06-20,bhadradri kothagudem,50
2021-06-20,ghmc,141
2021-06-20,jagityal,17
2021-06-20,jangaon,12
2021-06-20,jayashankar bhupalpally,11
2021-06-20,jogulamba gadwal,10
2021-06-20,kamareddy,4
2021-06-20,karimnagar,62
2021-06-20,khammam,88
2021-06-20,komarambheem asifabad,3
2021-06-20,mahaboobnagar,21
2021-06-20,mahabubabad,28
2021-06-20,mancherial,26
2021-06-20,medak,9
2021-06-20,medchal malkajigiri,58
2021-06-20,mulugu,8
2021-06-20,nagarkurnool,13
2021-06-20,nalgonda,64
2021-06-20,narayanpet,5
2021-06-20,nirmal,0
2021-06-20,nizamabad,9
2021-06-20,peddapalli,27
2021-06-20,rajanna siricilla,21
2021-06-20,rangareddy,79
2021-06-20,sangareddy,18
2021-06-20,siddipet,34
2021-06-20,suryapet,68
2021-06-20,total,1006
2021-06-20,vikarabad,16
2021-06-20,wanaparthy,29
2021-06-20,warangal rural,17
2021-06-20,warangal urban,41
2021-06-20,yadadri bhonigir,17
2021-06-21,adilabad,4
2021-06-21,bhadradri kothagudem,71
2021-06-21,ghmc,137
2021-06-21,jagityal,19
2021-06-21,jangaon,14
2021-06-21,jayashankar bhupalpally,26
2021-06-21,jogulamba gadwal,8
2021-06-21,kamareddy,2
2021-06-21,karimnagar,64
2021-06-21,khammam,67
2021-06-21,komarambheem asifabad,9
2021-06-21,mahaboobnagar,21
2021-06-21,mahabubabad,56
2021-06-21,mancherial,46
2021-06-21,medak,10
2021-06-21,medchal malkajigiri,71
2021-06-21,mulugu,27
2021-06-21,nagarkurnool,17
2021-06-21,nalgonda,84
2021-06-21,narayanpet,8
2021-06-21,nirmal,1
2021-06-21,nizamabad,12
2021-06-21,peddapalli,58
2021-06-21,rajanna siricilla,23
2021-06-21,rangareddy,65
2021-06-21,sangareddy,14
2021-06-21,siddipet,39
2021-06-21,suryapet,72
2021-06-21,total,1197
2021-06-21,vikarabad,19
2021-06-21,wanaparthy,26
2021-06-21,warangal rural,11
2021-06-21,warangal urban,43
2021-06-21,yadadri bhonigir,53
2021-06-22,adilabad,5
2021-06-22,bhadradri kothagudem,70
2021-06-22,ghmc,133
2021-06-22,jagityal,32
2021-06-22,jangaon,12
2021-06-22,jayashankar bhupalpally,24
2021-06-22,jogulamba gadwal,5
2021-06-22,kamareddy,4
2021-06-22,karimnagar,74
2021-06-22,khammam,76
2021-06-22,komarambheem asifabad,3
2021-06-22,mahaboobnagar,26
2021-06-22,mahabubabad,51
2021-06-22,mancherial,41
2021-06-22,medak,9
2021-06-22,medchal malkajigiri,68
2021-06-22,mulugu,28
2021-06-22,nagarkurnool,13
2021-06-22,nalgonda,70
2021-06-22,narayanpet,7
2021-06-22,nirmal,4
2021-06-22,nizamabad,7
2021-06-22,peddapalli,64
2021-06-22,rajanna siricilla,25
2021-06-22,rangareddy,74
2021-06-22,sangareddy,17
2021-06-22,siddipet,27
2021-06-22,suryapet,74
2021-06-22,total,1175
2021-06-22,vikarabad,18
2021-06-22,wanaparthy,16
2021-06-22,warangal rural,23
2021-06-22,warangal urban,41
2021-06-22,yadadri bhonigir,34
2021-06-23,adilabad,2
2021-06-23,bhadradri kothagudem,59
2021-06-23,ghmc,129
2021-06-23,jagityal,23
2021-06-23,jangaon,11
2021-06-23,jayashankar bhupalpally,21
2021-06-23,jogulamba gadwal,7
2021-06-23,kamareddy,3
2021-06-23,karimnagar,69
2021-06-23,khammam,69
2021-06-23,komarambheem asifabad,6
2021-06-23,mahaboobnagar,23
2021-06-23,mahabubabad,44
2021-06-23,mancherial,49
2021-06-23,medak,8
2021-06-23,medchal malkajigiri,58
2021-06-23,mulugu,24
2021-06-23,nagarkurnool,12
2021-06-23,nalgonda,72
2021-06-23,narayanpet,6
2021-06-23,nirmal,3
2021-06-23,nizamabad,8
2021-06-23,peddapalli,53
2021-06-23,rajanna siricilla,16
2021-06-23,rangareddy,75
2021-06-23,sangareddy,16
2021-06-23,siddipet,44
2021-06-23,suryapet,69
2021-06-23,total,1114
2021-06-23,vikarabad,14
2021-06-23,wanaparthy,17
2021-06-23,warangal rural,16
2021-06-23,warangal urban,53
2021-06-23,yadadri bhonigir,35
2021-06-24,adilabad,2
2021-06-24,bhadradri kothagudem,51
2021-06-24,ghmc,137
2021-06-24,jagityal,22
2021-06-24,jangaon,10
2021-06-24,jayashankar bhupalpally,22
2021-06-24,jogulamba gadwal,6
2021-06-24,kamareddy,2
2021-06-24,karimnagar,64
2021-06-24,khammam,86
2021-06-24,komarambheem asifabad,7
2021-06-24,mahaboobnagar,24
2021-06-24,mahabubabad,50
2021-06-24,mancherial,42
2021-06-24,medak,10
2021-06-24,medchal malkajigiri,54
2021-06-24,mulugu,21
2021-06-24,nagarkurnool,14
2021-06-24,nalgonda,68
2021-06-24,narayanpet,7
2021-06-24,nirmal,4
2021-06-24,nizamabad,7
2021-06-24,peddapalli,48
2021-06-24,rajanna siricilla,18
2021-06-24,rangareddy,65
2021-06-24,sangareddy,17
2021-06-24,siddipet,42
2021-06-24,suryapet,64
2021-06-24,total,1088
2021-06-24,vikarabad,15
2021-06-24,wanaparthy,18
2021-06-24,warangal rural,23
2021-06-24,warangal urban,39
2021-06-24,yadadri bhonigir,29
2021-06-25,adilabad,3
2021-06-25,bhadradri kothagudem,47
2021-06-25,ghmc,135
2021-06-25,jagityal,20
2021-06-25,jangaon,11
2021-06-25,jayashankar bhupalpally,21
2021-06-25,jogulamba gadwal,5
2021-06-25,kamareddy,3
2021-06-25,karimnagar,80
2021-06-25,khammam,52
2021-06-25,komarambheem asifabad,6
2021-06-25,mahaboobnagar,23
2021-06-25,mahabubabad,44
2021-06-25,mancherial,51
2021-06-25,medak,6
2021-06-25,medchal malkajigiri,47
2021-06-25,mulugu,22
2021-06-25,nagarkurnool,12
2021-06-25,nalgonda,65
2021-06-25,narayanpet,8
2021-06-25,nirmal,3
2021-06-25,nizamabad,10
2021-06-25,peddapalli,53
2021-06-25,rajanna siricilla,19
2021-06-25,rangareddy,66
2021-06-25,sangareddy,14
2021-06-25,siddipet,50
2021-06-25,suryapet,67
2021-06-25,total,1061
2021-06-25,vikarabad,12
2021-06-25,wanaparthy,16
2021-06-25,warangal rural,17
2021-06-25,warangal urban,46
2021-06-25,yadadri bhonigir,27
2021-06-26,adilabad,5
2021-06-26,bhadradri kothagudem,46
2021-06-26,ghmc,132
2021-06-26,jagityal,21
2021-06-26,jangaon,8
2021-06-26,jayashankar bhupalpally,20
2021-06-26,jogulamba gadwal,5
2021-06-26,kamareddy,1
2021-06-26,karimnagar,58
2021-06-26,khammam,76
2021-06-26,komarambheem asifabad,7
2021-06-26,mahaboobnagar,18
2021-06-26,mahabubabad,53
2021-06-26,mancherial,42
2021-06-26,medak,5
2021-06-26,medchal malkajigiri,43
2021-06-26,mulugu,27
2021-06-26,nagarkurnool,12
2021-06-26,nalgonda,66
2021-06-26,narayanpet,5
2021-06-26,nirmal,2
2021-06-26,nizamabad,8
2021-06-26,peddapalli,48
2021-06-26,rajanna siricilla,17
2021-06-26,rangareddy,64
2021-06-26,sangareddy,12
2021-06-26,siddipet,38
2021-06-26,suryapet,65
2021-06-26,total,1028
2021-06-26,vikarabad,13
2021-06-26,wanaparthy,17
2021-06-26,warangal rural,24
2021-06-26,warangal urban,45
2021-06-26,yadadri bhonigir,25
2021-06-27,adilabad,0
2021-06-27,bhadradri kothagudem,42
2021-06-27,ghmc,121
2021-06-27,jagityal,19
2021-06-27,jangaon,6
2021-06-27,jayashankar bhupalpally,18
2021-06-27,jogulamba gadwal,6
2021-06-27,kamareddy,0
2021-06-27,karimnagar,50
2021-06-27,khammam,61
2021-06-27,komarambheem asifabad,0
2021-06-27,mahaboobnagar,16
2021-06-27,mahabubabad,29
2021-06-27,mancherial,25
2021-06-27,medak,4
2021-06-27,medchal malkajigiri,36
2021-06-27,mulugu,14
2021-06-27,nagarkurnool,10
2021-06-27,nalgonda,34
2021-06-27,narayanpet,6
2021-06-27,nirmal,1
2021-06-27,nizamabad,7
2021-06-27,peddapalli,21
2021-06-27,rajanna siricilla,15
2021-06-27,rangareddy,49
2021-06-27,sangareddy,24
2021-06-27,siddipet,22
2021-06-27,suryapet,44
2021-06-27,total,748
2021-06-27,vikarabad,8
2021-06-27,wanaparthy,13
2021-06-27,warangal rural,10
2021-06-27,warangal urban,25
2021-06-27,yadadri bhonigir,12
2021-06-28,adilabad,2
2021-06-28,bhadradri kothagudem,58
2021-06-28,ghmc,124
2021-06-28,jagityal,24
2021-06-28,jangaon,10
2021-06-28,jayashankar bhupalpally,19
2021-06-28,jogulamba gadwal,4
2021-06-28,kamareddy,5
2021-06-28,karimnagar,49
2021-06-28,khammam,50
2021-06-28,komarambheem asifabad,5
2021-06-28,mahaboobnagar,15
2021-06-28,mahabubabad,51
2021-06-28,mancherial,59
2021-06-28,medak,10
2021-06-28,medchal malkajigiri,45
2021-06-28,mulugu,32
2021-06-28,nagarkurnool,11
2021-06-28,nalgonda,78
2021-06-28,narayanpet,5
2021-06-28,nirmal,4
2021-06-28,nizamabad,6
2021-06-28,peddapalli,48
2021-06-28,rajanna siricilla,24
2021-06-28,rangareddy,39
2021-06-28,sangareddy,10
2021-06-28,siddipet,33
2021-06-28,suryapet,72
2021-06-28,total,993
2021-06-28,vikarabad,10
2021-06-28,wanaparthy,11
2021-06-28,warangal rural,18
2021-06-28,warangal urban,37
2021-06-28,yadadri bhonigir,25
2021-06-29,adilabad,1
2021-06-29,bhadradri kothagudem,60
2021-06-29,ghmc,130
2021-06-29,jagityal,25
2021-06-29,jangaon,7
2021-06-29,jayashankar bhupalpally,18
2021-06-29,jogulamba gadwal,2
2021-06-29,kamareddy,4
2021-06-29,karimnagar,52
2021-06-29,khammam,102
2021-06-29,komarambheem asifabad,4
2021-06-29,mahaboobnagar,11
2021-06-29,mahabubabad,40
2021-06-29,mancherial,52
2021-06-29,medak,5
2021-06-29,medchal malkajigiri,46
2021-06-29,mulugu,19
2021-06-29,nagarkurnool,9
2021-06-29,nalgonda,69
2021-06-29,narayanpet,2
2021-06-29,nirmal,3
2021-06-29,nizamabad,10
2021-06-29,peddapalli,51
2021-06-29,rajanna siricilla,27
2021-06-29,rangareddy,42
2021-06-29,sangareddy,18
2021-06-29,siddipet,24
2021-06-29,suryapet,64
2021-06-29,total,987
2021-06-29,vikarabad,6
2021-06-29,wanaparthy,7
2021-06-29,warangal rural,23
2021-06-29,warangal urban,38
2021-06-29,yadadri bhonigir,16
2021-06-30,adilabad,2
2021-06-30,bhadradri kothagudem,52
2021-06-30,ghmc,108
2021-06-30,jagityal,28
2021-06-30,jangaon,9
2021-06-30,jayashankar bhupalpally,17
2021-06-30,jogulamba gadwal,1
2021-06-30,kamareddy,5
2021-06-30,karimnagar,66
2021-06-30,khammam,58
2021-06-30,komarambheem asifabad,5
2021-06-30,mahaboobnagar,19
2021-06-30,mahabubabad,53
2021-06-30,mancherial,61
2021-06-30,medak,7
2021-06-30,medchal malkajigiri,35
2021-06-30,mulugu,18
2021-06-30,nagarkurnool,7
2021-06-30,nalgonda,71
2021-06-30,narayanpet,4
2021-06-30,nirmal,4
2021-06-30,nizamabad,9
2021-06-30,peddapalli,39
2021-06-30,rajanna siricilla,20
2021-06-30,rangareddy,43
2021-06-30,sangareddy,7
2021-06-30,siddipet,29
2021-06-30,suryapet,57
2021-06-30,total,917
2021-06-30,vikarabad,7
2021-06-30,wanaparthy,10
2021-06-30,warangal rural,11
2021-06-30,warangal urban,36
2021-06-30,yadadri bhonigir,19
2021-07-01,adilabad,4
2021-07-01,bhadradri kothagudem,38
2021-07-01,ghmc,101
2021-07-01,jagityal,19
2021-07-01,jangaon,7
2021-07-01,jayashankar bhupalpally,19
2021-07-01,jogulamba gadwal,4
2021-07-01,kamareddy,4
2021-07-01,karimnagar,51
2021-07-01,khammam,52
2021-07-01,komarambheem asifabad,4
2021-07-01,mahaboobnagar,17
2021-07-01,mahabubabad,35
2021-07-01,mancherial,42
2021-07-01,medak,6
2021-07-01,medchal malkajigiri,41
2021-07-01,mulugu,20
2021-07-01,nagarkurnool,6
2021-07-01,nalgonda,72
2021-07-01,narayanpet,5
2021-07-01,nirmal,8
2021-07-01,nizamabad,8
2021-07-01,peddapalli,45
2021-07-01,rajanna siricilla,22
2021-07-01,rangareddy,65
2021-07-01,sangareddy,10
2021-07-01,siddipet,28
2021-07-01,suryapet,54
2021-07-01,total,869
2021-07-01,vikarabad,8
2021-07-01,wanaparthy,9
2021-07-01,warangal rural,12
2021-07-01,warangal urban,33
2021-07-01,yadadri bhonigir,20
2021-07-02,adilabad,2
