date,district,cumulative_under_observation,cumulative_under_home_isolation,cumulative_hospitalized,new_hospitalized
2021-06-01,Kozhikode,54791,51524.0,3267,238
2021-06-01,Wayanad,16145,14620.0,1525,110
2021-06-01,Kannur,30636,29461.0,1175,116
2021-06-01,Kasaragod,26280,25442.0,838,61
2021-06-01,total,764008,726515.0,37493,2684
2021-06-02,Thiruvananthapuram,71649,65844.0,5805,420
2021-06-02,Kollam,44771,41273.0,3498,389
2021-06-02,Pathanamthitta,27810,26009.0,1801,131
2021-06-02,Alappuzha,49070,46605.0,2465,188
2021-06-02,Kottayam,38551,35864.0,2687,69
2021-06-02,Idukki,27173,26010.0,1163,51
2021-06-02,Ernakulam,77392,72964.0,4428,284
2021-06-02,Thrissur,128680,126656.0,2024,331
2021-06-02,Palakkad,95568,92162.0,3406,323
2021-06-02,Malappuram,60195,57450.0,2745,152
2021-06-02,Kozhikode,52270,48963.0,3307,269
2021-06-02,Wayanad,15740,14265.0,1475,50
2021-06-02,Kannur,27912,26752.0,1160,136
2021-06-02,Kasaragod,25376,24558.0,818,47
2021-06-02,total,742157,705375.0,36782,2840
2021-06-03,Thiruvananthapuram,69182,63409.0,5773,503
2021-06-03,Kollam,44320,40962.0,3358,391
2021-06-03,Pathanamthitta,27668,25880.0,1788,98
2021-06-03,Alappuzha,47284,44862.0,2422,238
2021-06-03,Kottayam,37595,35067.0,2528,74
2021-06-03,Idukki,26258,25065.0,1193,51
2021-06-03,Ernakulam,71110,66942.0,4168,255
2021-06-03,Thrissur,126321,124316.0,2005,370
2021-06-03,Palakkad,93502,90091.0,3411,274
2021-06-03,Malappuram,59521,56615.0,2906,180
2021-06-03,Kozhikode,50822,47580.0,3242,201
2021-06-03,Wayanad,15100,13636.0,1464,69
2021-06-03,Kannur,26665,25544.0,1121,157
2021-06-03,Kasaragod,24680,23882.0,798,46
2021-06-03,total,720028,683851.0,36177,2907
2021-06-04,Thiruvananthapuram,65864,60089.0,u,431
2021-06-04,Kollam,42675,39359.0,3316,387
2021-06-04,Pathanamthitta,27393,25640.0,1753,106
2021-06-04,Alappuzha,45805,43389.0,2416,259
2021-06-04,Kottayam,38358,35945.0,2413,86
2021-06-04,Idukki,25442,24190.0,1252,42
2021-06-04,Ernakulam,64783,60682.0,4101,276
2021-06-04,Thrissur,123559,121621.0,1938,326
2021-06-04,Palakkad,89076,85547.0,3529,473
2021-06-04,Malappuram,59679,57036.0,2643,122
2021-06-04,Kozhikode,48754,45566.0,3188,226
2021-06-04,Wayanad,14919,13484.0,1435,71
2021-06-04,Kannur,23152,22116.0,1036,85
2021-06-04,Kasaragod,23825,23015.0,810,44
2021-06-04,total,693284,657679.0,35605,2934
2021-06-05,Thiruvananthapuram,63897,58068.0,5829,417
2021-06-05,Kollam,42245,39064.0,3181,393
2021-06-05,Pathanamthitta,27112,25426.0,1686,74
2021-06-05,Alappuzha,43487,41117.0,2370,186
2021-06-05,Kottayam,35727,33420.0,2307,66
2021-06-05,Idukki,25077,23772.0,1305,44
2021-06-05,Ernakulam,62371,58335.0,4036,302
2021-06-05,Thrissur,120685,118792.0,1893,349
2021-06-05,Palakkad,86080,82621.0,3459,256
2021-06-05,Malappuram,57949,55333.0,2616,119
2021-06-05,Kozhikode,46758,43737.0,3021,204
2021-06-05,Wayanad,14098,12647.0,1451,94
2021-06-05,Kannur,20556,19524.0,1032,92
2021-06-05,Kasaragod,23773,23034.0,739,53
2021-06-05,total,669815,634890.0,34925,2649
2021-06-06,Thiruvananthapuram,63680,57851.0,5829,410
2021-06-06,Kollam,41667,38429.0,3238,323
2021-06-06,Pathanamthitta,27122,25428.0,1694,75
2021-06-06,Alappuzha,43715,41311.0,2404,263
2021-06-06,Kottayam,35674,33440.0,2234,106
2021-06-06,Idukki,24854,23487.0,1367,50
2021-06-06,Ernakulam,60079,56088.0,3991,242
2021-06-06,Thrissur,118590,116743.0,1847,280
2021-06-06,Palakkad,83124,79014.0,4110,154
2021-06-06,Malappuram,55207,52565.0,2642,117
2021-06-06,Kozhikode,46124,43413.0,2711,198
2021-06-06,Wayanad,13535,12108.0,1427,62
2021-06-06,Kannur,18791,17801.0,990,118
2021-06-06,Kasaragod,22536,21789.0,747,48
2021-06-06,total,654698,619467.0,35231,2446
2021-06-07,Thiruvananthapuram,61756,55959.0,5797,459
2021-06-07,Kollam,39739,36505.0,3234,322
2021-06-07,Pathanamthitta,27662,26009.0,1653,73
2021-06-07,Alappuzha,40941,38627.0,2314,151
2021-06-07,Kottayam,34434,32284.0,2150,67
2021-06-07,Idukki,24823,23437.0,1386,48
2021-06-07,Ernakulam,58476,54539.0,3937,155
2021-06-07,Thrissur,114281,107468.0,6813,308
2021-06-07,Palakkad,79569,76272.0,3297,244
2021-06-07,Malappuram,53211,50574.0,2637,115
2021-06-07,Kozhikode,44155,41455.0,2700,192
2021-06-07,Wayanad,13195,11779.0,1416,30
2021-06-07,Kannur,18035,17056.0,979,96
2021-06-07,Kasaragod,22591,21843.0,748,37
2021-06-07,total,632868,593807.0,39061,2297
2021-06-08,Thiruvananthapuram,59376,53536.0,5840,672
2021-06-08,Kollam,37535,34361.0,3174,363
2021-06-08,Pathanamthitta,26834,25324.0,1510,28
2021-06-08,Alappuzha,39125,36932.0,2193,75
2021-06-08,Kottayam,34741,32688.0,2053,40
2021-06-08,Idukki,24708,23397.0,1311,33
2021-06-08,Ernakulam,56702,52841.0,3861,143
2021-06-08,Thrissur,111141,109405.0,1736,307
2021-06-08,Palakkad,75567,72402.0,3165,366
2021-06-08,Malappuram,52371,49844.0,2527,102
2021-06-08,Kozhikode,42171,39561.0,2610,195
2021-06-08,Wayanad,12281,10910.0,1371,62
2021-06-08,Kannur,17388,16437.0,951,100
2021-06-08,Kasaragod,22215,21525.0,690,24
2021-06-08,total,612155,579163.0,32992,2510
2021-06-09,Thiruvananthapuram,57812,51972.0,5840,574
2021-06-09,Kollam,35337,32128.0,3209,329
2021-06-09,Pathanamthitta,26547,24990.0,1557,107
2021-06-09,Alappuzha,35310,33177.0,2133,211
2021-06-09,Kottayam,33783,31818.0,1965,0
2021-06-09,Idukki,25108,23823.0,1285,57
2021-06-09,Ernakulam,53924,50171.0,3753,97
2021-06-09,Thrissur,106547,104917.0,1630,231
2021-06-09,Palakkad,73472,70336.0,3136,365
2021-06-09,Malappuram,53095,50668.0,2427,108
2021-06-09,Kozhikode,40748,38193.0,2555,235
2021-06-09,Wayanad,12291,10966.0,1325,64
2021-06-09,Kannur,16749,15813.0,936,107
2021-06-09,Kasaragod,21356,20711.0,645,42
2021-06-09,total,592079,559683.0,32396,2527
2021-06-10,Thiruvananthapuram,56168,50377.0,5791,449
2021-06-10,Kollam,35062,31955.0,3107,275
2021-06-10,Pathanamthitta,26205,24625.0,1580,109
2021-06-10,Alappuzha,35850,33723.0,2127,170
2021-06-10,Kottayam,32269,30361.0,1908,54
2021-06-10,Idukki,25483,24114.0,1369,123
2021-06-10,Ernakulam,51944,48234.0,3710,169
2021-06-10,Thrissur,102555,100912.0,1643,406
2021-06-10,Palakkad,72058,69129.0,2929,510
2021-06-10,Malappuram,53284,50893.0,2391,95
2021-06-10,Kozhikode,39967,37529.0,2438,186
2021-06-10,Wayanad,11946,10610.0,1336,87
2021-06-10,Kannur,16383,15404.0,979,156
2021-06-10,Kasaragod,21243,20585.0,658,31
2021-06-10,total,580417,548451.0,31966,2820
2021-06-11,Thiruvananthapuram,55210,49393.0,5817,448
2021-06-11,Kollam,34321,31177.0,3144,336
2021-06-11,Pathanamthitta,25904,24322.0,1582,108
2021-06-11,Alappuzha,34691,32595.0,2096,176
2021-06-11,Kottayam,31583,29706.0,1877,99
2021-06-11,Idukki,23546,22278.0,1268,45
2021-06-11,Ernakulam,49818,46037.0,3781,238
2021-06-11,Thrissur,99180,97592.0,1588,277
2021-06-11,Palakkad,68300,65410.0,2890,447
2021-06-11,Malappuram,52060,49856.0,2204,93
2021-06-11,Kozhikode,38066,35711.0,2355,201
2021-06-11,Wayanad,11691,10405.0,1286,53
2021-06-11,Kannur,16757,15803.0,954,113
2021-06-11,Kasaragod,21126,20458.0,668,41
2021-06-11,total,562253,530743.0,31510,2675
2021-06-12,Thiruvananthapuram,54193,48334.0,5859,380
2021-06-12,Kollam,34203,31154.0,3049,282
2021-06-12,Pathanamthitta,25665,24145.0,1520,91
2021-06-12,Alappuzha,33038,31005.0,2033,207
2021-06-12,Kottayam,31548,29659.0,1889,84
2021-06-12,Idukki,23364,22073.0,1291,21
2021-06-12,Ernakulam,47521,43810.0,3711,127
2021-06-12,Thrissur,95742,94193.0,1549,298
2021-06-12,Palakkad,65913,63099.0,2814,179
2021-06-12,Malappuram,48673,46511.0,2162,88
2021-06-12,Kozhikode,36822,34465.0,2357,191
2021-06-12,Wayanad,11275,9976.0,1299,72
2021-06-12,Kannur,16499,15577.0,922,82
2021-06-12,Kasaragod,20544,19896.0,648,30
2021-06-12,total,545000,513897.0,31103,2132
2021-06-13,Thiruvananthapuram,54870,49011.0,5859,384
2021-06-13,Kollam,35348,32320.0,3028,259
2021-06-13,Pathanamthitta,25333,23811.0,1522,93
2021-06-13,Alappuzha,33205,31195.0,2010,192
2021-06-13,Kottayam,31824,29938.0,1886,100
2021-06-13,Idukki,23772,22436.0,1336,32
2021-06-13,Ernakulam,45120,41463.0,3657,154
2021-06-13,Thrissur,93500,91961.0,1539,279
2021-06-13,Palakkad,64536,61749.0,2787,402
2021-06-13,Malappuram,45534,43477.0,2057,85
2021-06-13,Kozhikode,36875,34587.0,2288,172
2021-06-13,Wayanad,11078,9815.0,1263,45
2021-06-13,Kannur,15925,15066.0,859,87
2021-06-13,Kasaragod,21295,20711.0,584,25
2021-06-13,total,538215,507540.0,30675,2309
2021-06-14,Thiruvananthapuram,53444,47636.0,5808,302
2021-06-14,Kollam,34604,31617.0,2987,246
2021-06-14,Pathanamthitta,25013,23505.0,1508,55
2021-06-14,Alappuzha,32666,30701.0,1965,178
2021-06-14,Kottayam,32018,30174.0,1844,55
2021-06-14,Idukki,23203,21874.0,1329,38
2021-06-14,Ernakulam,43954,40446.0,3508,66
2021-06-14,Thrissur,90414,88886.0,1528,263
2021-06-14,Palakkad,63942,61286.0,2656,319
2021-06-14,Malappuram,41794,39787.0,2007,81
2021-06-14,Kozhikode,36331,34089.0,2242,143
2021-06-14,Wayanad,10970,9720.0,1250,40
2021-06-14,Kannur,15588,14709.0,879,108
2021-06-14,Kasaragod,21390,20849.0,541,21
2021-06-14,total,525331,495279.0,30052,1915
2021-06-15,Thiruvananthapuram,50778,45165.0,5613,583
2021-06-15,Kollam,33516,30580.0,2936,298
2021-06-15,Pathanamthitta,23913,22455.0,1458,69
2021-06-15,Alappuzha,32699,30808.0,1891,102
2021-06-15,Kottayam,31500,29727.0,1773,28
2021-06-15,Idukki,22782,21465.0,1317,13
2021-06-15,Ernakulam,42638,39137.0,3501,142
2021-06-15,Thrissur,87586,86039.0,1547,303
2021-06-15,Palakkad,60927,58416.0,2511,236
2021-06-15,Malappuram,38927,37082.0,1845,77
2021-06-15,Kozhikode,34575,32406.0,2169,165
2021-06-15,Wayanad,10673,9398.0,1275,61
2021-06-15,Kannur,14854,14021.0,833,67
2021-06-15,Kasaragod,21069,20513.0,556,17
2021-06-15,total,506437,477212.0,29225,2161
2021-06-17,Thiruvananthapuram,48659,43339.0,5320,510
2021-06-17,Kollam,32909,29979.0,2930,291
2021-06-17,Pathanamthitta,21712,20229.0,1483,108
2021-06-17,Alappuzha,28615,26720.0,1895,264
2021-06-17,Kottayam,31600,29914.0,1686,41
2021-06-17,Idukki,21864,20659.0,1205,38
2021-06-17,Ernakulam,42934,39440.0,3494,129
2021-06-17,Thrissur,82192,80696.0,1496,251
2021-06-17,Palakkad,56935,54539.0,2396,444
2021-06-17,Malappuram,37544,35794.0,1750,82
2021-06-17,Kozhikode,32991,30857.0,2134,172
2021-06-17,Wayanad,10248,9160.0,1088,45
2021-06-17,Kannur,14541,13726.0,815,70
2021-06-17,Kasaragod,21079,20544.0,535,47
2021-06-17,total,483823,455596.0,28227,2492
2021-06-18,Thiruvananthapuram,47650,42328.0,5322,457
2021-06-18,Kollam,32831,29903.0,2928,318
2021-06-18,Pathanamthitta,20700,19160.0,1540,150
2021-06-18,Alappuzha,27800,25935.0,1865,174
2021-06-18,Kottayam,31546,29822.0,1724,48
2021-06-18,Idukki,21166,19981.0,1185,44
2021-06-18,Ernakulam,41978,38577.0,3401,125
2021-06-18,Thrissur,79917,78460.0,1457,256
2021-06-18,Palakkad,52981,50609.0,2372,351
2021-06-18,Malappuram,35977,34349.0,1628,80
2021-06-18,Kozhikode,32031,29891.0,2140,159
2021-06-18,Wayanad,10085,9081.0,1004,43
2021-06-18,Kannur,14229,13446.0,783,78
2021-06-18,Kasaragod,20631,20075.0,556,52
2021-06-18,total,469522,441617.0,27905,2335
2021-06-19,Thiruvananthapuram,46616,41221.0,5395,350
2021-06-19,Kollam,32518,29660.0,2858,291
2021-06-19,Pathanamthitta,19259,17746.0,1513,85
2021-06-19,Alappuzha,27295,25400.0,1895,221
2021-06-19,Kottayam,32143,30401.0,1742,61
2021-06-19,Idukki,20509,19368.0,1141,24
2021-06-19,Ernakulam,42081,38736.0,3345,91
2021-06-19,Thrissur,77628,75979.0,1649,415
2021-06-19,Palakkad,48097,45762.0,2335,348
2021-06-19,Malappuram,34464,32907.0,1557,76
2021-06-19,Kozhikode,31178,29108.0,2070,125
2021-06-19,Wayanad,10216,9204.0,1012,49
2021-06-19,Kannur,14133,13342.0,791,95
2021-06-19,Kasaragod,19484,18920.0,564,51
2021-06-19,total,455621,427754.0,27867,2282
2021-06-20,Thiruvananthapuram,47309,41824.0,5485,499
2021-06-20,Kollam,35580,32707.0,2873,279
2021-06-20,Pathanamthitta,18287,16778.0,1509,88
2021-06-20,Alappuzha,28616,26714.0,1902,308
2021-06-20,Kottayam,31476,29681.0,1795,89
2021-06-20,Idukki,19588,18503.0,1085,26
2021-06-20,Ernakulam,42349,39149.0,3200,93
2021-06-20,Thrissur,76306,74816.0,1490,223
2021-06-20,Palakkad,43077,41474.0,1603,330
2021-06-20,Malappuram,33547,31941.0,1606,78
2021-06-20,Kozhikode,31524,29532.0,1992,105
2021-06-20,Wayanad,10122,9123.0,999,38
2021-06-20,Kannur,13603,12841.0,762,88
2021-06-20,Kasaragod,16653,16048.0,605,53
2021-06-20,total,448037,421131.0,26906,2297
2021-06-21,Thiruvananthapuram,45756,40271.0,5485,265
2021-06-21,Kollam,35038,32132.0,2906,234
2021-06-21,Pathanamthitta,16688,15170.0,1518,82
2021-06-21,Alappuzha,24865,23062.0,1803,103
2021-06-21,Kottayam,30034,28296.0,1738,43
2021-06-21,Idukki,18932,17944.0,988,36
2021-06-21,Ernakulam,42748,39545.0,3203,150
2021-06-21,Thrissur,74892,73354.0,1538,235
2021-06-21,Palakkad,39281,37167.0,2114,364
2021-06-21,Malappuram,31815,30201.0,1614,80
2021-06-21,Kozhikode,31097,29082.0,2015,121
2021-06-21,Wayanad,10128,9161.0,967,35
2021-06-21,Kannur,13596,12836.0,760,104
2021-06-21,Kasaragod,15858,15241.0,617,39
2021-06-21,total,430728,403462.0,27266,1891
2021-06-22,Thiruvananthapuram,44153,38751.0,5402,445
2021-06-22,Kollam,33199,30466.0,2733,297
2021-06-22,Pathanamthitta,15781,14365.0,1416,56
2021-06-22,Alappuzha,23657,21909.0,1748,106
2021-06-22,Kottayam,29511,27821.0,1690,32
2021-06-22,Idukki,18958,17984.0,974,8
2021-06-22,Ernakulam,42693,39502.0,3191,142
2021-06-22,Thrissur,73354,71876.0,1478,232
2021-06-22,Palakkad,36985,34837.0,2148,278
2021-06-22,Malappuram,30986,29446.0,1540,64
2021-06-22,Kozhikode,30216,28306.0,1910,121
2021-06-22,Wayanad,10069,9152.0,917,69
2021-06-22,Kannur,13769,13000.0,769,98
2021-06-22,Kasaragod,15720,15141.0,579,23
2021-06-22,total,419051,392556.0,26495,1971
2021-06-23,Thiruvananthapuram,43345,38112.0,5233,525
2021-06-23,Kollam,33366,30526.0,2840,362
2021-06-23,Pathanamthitta,14573,13068.0,1505,118
2021-06-23,Alappuzha,23467,21768.0,1699,153
2021-06-23,Kottayam,28830,27100.0,1730,72
2021-06-23,Idukki,19216,18336.0,880,29
2021-06-23,Ernakulam,41966,38832.0,3134,103
2021-06-23,Thrissur,71305,69854.0,1451,235
2021-06-23,Palakkad,35724,33500.0,2224,541
2021-06-23,Malappuram,31393,29854.0,1539,65
2021-06-23,Kozhikode,29646,27696.0,1950,136
2021-06-23,Wayanad,9922,9071.0,851,52
2021-06-23,Kannur,13753,13017.0,736,67
2021-06-23,Kasaragod,15610,15008.0,602,34
2021-06-23,total,412116,385742.0,26374,2492
2021-06-24,Thiruvananthapuram,42545,37358.0,5187,332
2021-06-24,Kollam,32836,30014.0,2822,364
2021-06-24,Pathanamthitta,13282,11730.0,1552,124
2021-06-24,Alappuzha,24309,22617.0,1692,161
2021-06-24,Kottayam,27705,26012.0,1693,80
2021-06-24,Idukki,18749,17901.0,848,46
2021-06-24,Ernakulam,41215,38095.0,3120,151
2021-06-24,Thrissur,68821,67364.0,1457,236
2021-06-24,Palakkad,34880,32669.0,2211,579
2021-06-24,Malappuram,32825,31232.0,1593,68
2021-06-24,Kozhikode,29792,27895.0,1897,136
2021-06-24,Wayanad,10056,9307.0,749,51
2021-06-24,Kannur,13855,13155.0,700,56
2021-06-24,Kasaragod,15836,15210.0,626,61
2021-06-24,total,406706,380559.0,26147,2445
2021-06-25,Thiruvananthapuram,40064,34889.0,5175,444
2021-06-25,Kollam,31702,28966.0,2736,321
2021-06-25,Pathanamthitta,12227,10649.0,1578,163
2021-06-25,Alappuzha,22070,20380.0,1690,175
2021-06-25,Kottayam,25971,24291.0,1680,102
2021-06-25,Idukki,18522,17749.0,773,23
2021-06-25,Ernakulam,41652,38560.0,3092,134
2021-06-25,Thrissur,65510,64064.0,1446,235
2021-06-25,Palakkad,35629,33442.0,2187,358
2021-06-25,Malappuram,29806,28205.0,1601,69
2021-06-25,Kozhikode,28383,26440.0,1943,155
2021-06-25,Wayanad,10320,9569.0,751,79
2021-06-25,Kannur,13534,12845.0,689,80
2021-06-25,Kasaragod,17243,16601.0,642,50
2021-06-25,total,392633,366650.0,25983,2388
2021-06-26,Thiruvananthapuram,40193,35018.0,5175,278
2021-06-26,Kollam,32303,29568.0,2735,304
2021-06-26,Pathanamthitta,10849,9318.0,1531,84
2021-06-26,Alappuzha,22412,20818.0,1594,145
2021-06-26,Kottayam,25907,24207.0,1700,52
2021-06-26,Idukki,18237,17472.0,765,23
2021-06-26,Ernakulam,41581,38570.0,3011,76
2021-06-26,Thrissur,65141,63677.0,1464,241
2021-06-26,Palakkad,36664,34102.0,2562,315
2021-06-26,Malappuram,30884,29266.0,1618,68
2021-06-26,Kozhikode,29527,27572.0,1955,143
2021-06-26,Wayanad,10757,9987.0,770,63
2021-06-26,Kannur,13365,12628.0,737,94
2021-06-26,Kasaragod,19043,18362.0,681,57
2021-06-26,total,396863,370565.0,26298,1943
2021-06-27,Thiruvananthapuram,40570,35474.0,5096,233
2021-06-27,Kollam,33020,30242.0,2778,264
2021-06-27,Pathanamthitta,10616,9066.0,1550,94
2021-06-27,Alappuzha,23510,21939.0,1571,164
2021-06-27,Kottayam,25747,24079.0,1668,52
2021-06-27,Idukki,17373,16657.0,716,53
2021-06-27,Ernakulam,40971,38068.0,2903,87
2021-06-27,Thrissur,63947,62470.0,1477,232
2021-06-27,Palakkad,35901,33720.0,2181,272
2021-06-27,Malappuram,30766,29213.0,1553,64
2021-06-27,Kozhikode,30289,28377.0,1912,171
2021-06-27,Wayanad,10813,10048.0,765,51
2021-06-27,Kannur,13721,12934.0,787,117
2021-06-27,Kasaragod,19849,19116.0,733,56
2021-06-27,total,397093,371403.0,25690,1910
2021-06-28,Thiruvananthapuram,39604,34581.0,5023,262
2021-06-28,Kollam,32317,29557.0,2760,240
2021-06-28,Pathanamthitta,10583,8959.0,1624,102
2021-06-28,Alappuzha,22355,20817.0,1538,162
2021-06-28,Kottayam,24827,23196.0,1631,50
2021-06-28,Idukki,16961,16299.0,662,23
2021-06-28,Ernakulam,40853,37958.0,2895,97
2021-06-28,Thrissur,62906,61427.0,1479,228
2021-06-28,Palakkad,35199,32995.0,2204,339
2021-06-28,Malappuram,30328,28719.0,1609,66
2021-06-28,Kozhikode,29807,27858.0,1949,167
2021-06-28,Wayanad,10814,10003.0,811,90
2021-06-28,Kannur,13158,12380.0,778,60
2021-06-28,Kasaragod,20518,19794.0,724,50
2021-06-28,total,390230,364543.0,25687,1936
2021-06-29,Thiruvananthapuram,38932,33929.0,5003,381
2021-06-29,Kollam,31474,28728.0,2746,365
2021-06-29,Pathanamthitta,10187,8679.0,1508,42
2021-06-29,Alappuzha,22533,21012.0,1521,81
2021-06-29,Kottayam,24216,22627.0,1589,21
2021-06-29,Idukki,16636,16000.0,636,19
2021-06-29,Ernakulam,40281,37370.0,2911,147
2021-06-29,Thrissur,62579,61123.0,1456,247
2021-06-29,Palakkad,34894,32809.0,2085,277
2021-06-29,Malappuram,30856,29323.0,1533,62
2021-06-29,Kozhikode,30667,28771.0,1896,129
2021-06-29,Wayanad,10789,9945.0,844,80
2021-06-29,Kannur,13270,12489.0,781,93
2021-06-29,Kasaragod,20769,20097.0,672,35
2021-06-29,total,388083,362902.0,25181,1979
2021-06-30,Thiruvananthapuram,37945,33051.0,4894,313
2021-06-30,Kollam,31649,28911.0,2738,342
2021-06-30,Pathanamthitta,10053,8500.0,1553,131
2021-06-30,Alappuzha,22365,20906.0,1459,114
2021-06-30,Kottayam,24295,22732.0,1563,96
2021-06-30,Idukki,15890,15278.0,612,28
2021-06-30,Ernakulam,40073,37202.0,2871,102
2021-06-30,Thrissur,62557,61129.0,1428,207
2021-06-30,Palakkad,35011,32959.0,2052,456
2021-06-30,Malappuram,32663,31173.0,1490,68
2021-06-30,Kozhikode,30985,29168.0,1817,168
2021-06-30,Wayanad,10936,10078.0,858,69
2021-06-30,Kannur,13097,12347.0,750,81
2021-06-30,Kasaragod,21384,20666.0,718,59
2021-06-30,total,388903,364100.0,24803,2234
2021-07-01,Thiruvananthapuram,37663,32769.0,4894,312
2021-07-01,Kollam,31613,28908.0,2705,263
2021-07-01,Pathanamthitta,10286,8731.0,1555,102
2021-07-01,Alappuzha,21831,20302.0,1529,155
2021-07-01,Kottayam,24740,23130.0,1610,87
2021-07-01,Idukki,15905,15308.0,597,18
2021-07-01,Ernakulam,39727,36964.0,2763,68
2021-07-01,Thrissur,62053,60665.0,1388,250
2021-07-01,Palakkad,35137,33047.0,2090,343
2021-07-01,Malappuram,33957,32398.0,1559,72
2021-07-01,Kozhikode,31811,30010.0,1801,180
2021-07-01,Wayanad,11043,10096.0,947,139
2021-07-01,Kannur,13264,12496.0,768,122
2021-07-01,Kasaragod,22202,21459.0,743,52
2021-07-01,total,391232,366283.0,24949,2163
2021-07-03,Thiruvananthapuram,36107,31330.0,4777,289
2021-07-03,Kollam,29941,27326.0,2615,311
2021-07-03,Pathanamthitta,9782,8324.0,1458,80
2021-07-03,Alappuzha,21940,20390.0,1550,209
2021-07-03,Kottayam,24153,22594.0,1559,85
2021-07-03,Idukki,15675,15049.0,626,19
2021-07-03,Ernakulam,39253,36517.0,2736,152
2021-07-03,Thrissur,61201,59847.0,1354,248
2021-07-03,Palakkad,36102,34078.0,2024,401
2021-07-03,Malappuram,33473,32055.0,1418,67
2021-07-03,Kozhikode,32224,30456.0,1768,193
2021-07-03,Wayanad,11514,10537.0,977,104
2021-07-03,Kannur,15348,14598.0,750,81
2021-07-03,Kasaragod,24259,23434.0,825,43
2021-07-03,total,390972,366535.0,24437,2282
2021-07-04,Thiruvananthapuram,36523,31839.0,4684,288
2021-07-04,Kollam,31339,28695.0,2644,319
2021-07-04,Pathanamthitta,9936,8492.0,1444,104
2021-07-04,Alappuzha,23092,21500.0,1592,166
2021-07-04,Kottayam,24386,22757.0,1629,67
2021-07-04,Idukki,15550,14920.0,630,12
2021-07-04,Ernakulam,39123,36383.0,2740,131
2021-07-04,Thrissur,58904,57611.0,1293,227
2021-07-04,Palakkad,36321,34277.0,2044,310
2021-07-04,Malappuram,35936,34499.0,1437,68
2021-07-04,Kozhikode,33246,31470.0,1776,127
2021-07-04,Wayanad,11554,10528.0,1026,78
2021-07-04,Kannur,16243,15479.0,764,75
2021-07-04,Kasaragod,24673,23829.0,844,46
2021-07-04,total,396826,372279.0,24547,2018
2021-07-05,Thiruvananthapuram,35222,30538.0,4684,201
2021-07-05,Kollam,30512,27902.0,2610,205
2021-07-05,Pathanamthitta,10037,8661.0,1376,52
2021-07-05,Alappuzha,24790,23189.0,1601,152
2021-07-05,Kottayam,24207,22542.0,1665,81
2021-07-05,Idukki,14986,14366.0,620,35
2021-07-05,Ernakulam,38902,36225.0,2677,81
2021-07-05,Thrissur,55481,54188.0,1293,233
2021-07-05,Palakkad,35343,33228.0,2115,390
2021-07-05,Malappuram,37779,36355.0,1424,67
2021-07-05,Kozhikode,33479,31626.0,1853,198
2021-07-05,Wayanad,11652,10634.0,1018,28
2021-07-05,Kannur,17370,16590.0,780,88
2021-07-05,Kasaragod,24867,24011.0,856,58
2021-07-05,total,394627,370055.0,24572,1869
2021-07-06,Thiruvananthapuram,33641,29073.0,4568,257
2021-07-06,Kollam,31696,29164.0,2532,289
2021-07-06,Pathanamthitta,10177,8886.0,1291,42
2021-07-06,Alappuzha,24248,22629.0,1619,128
2021-07-06,Kottayam,23566,21899.0,1667,45
2021-07-06,Idukki,14611,14014.0,597,20
2021-07-06,Ernakulam,38311,35591.0,2720,175
2021-07-06,Thrissur,51598,50330.0,1268,284
2021-07-06,Palakkad,33700,31601.0,2099,272
2021-07-06,Malappuram,35841,34422.0,1419,66
2021-07-06,Kozhikode,33165,31254.0,1911,153
2021-07-06,Wayanad,11385,10434.0,951,49
2021-07-06,Kannur,17664,16876.0,788,99
2021-07-06,Kasaragod,24836,24127.0,709,29
2021-07-06,total,384439,360300.0,24139,1908
2021-07-07,Thiruvananthapuram,34122,29709.0,4413,287
