date,district_name,cases_daily,cases_total,deaths_daily,deaths_total
2021-06-16,latur,38.0,66608,1.0,1542
2021-06-16,latur circle total,381.0,331085,15.0,8703
2021-06-16,latur mc,11.0,22794,0.0,563
2021-06-16,malegaon mc,10.0,10028,0.0,301
2021-06-16,mcgm,821.0,717172,11.0,15227
2021-06-16,mira bhayandar mc,73.0,54681,2.0,1068
2021-06-16,mumbai circle total,2330.0,1567290,56.0,30990
2021-06-16,nagpur,81.0,128880,0.0,2468
2021-06-16,nagpur circle total,273.0,767237,3.0,13228
2021-06-16,nagpur mc,51.0,362968,1.0,5775
2021-06-16,nanded,32.0,46233,0.0,1611
2021-06-16,nanded mc,14.0,43881,2.0,1037
2021-06-16,nandurbar,13.0,38972,0.0,942
2021-06-16,nashik,364.0,153461,1.0,3267
2021-06-16,nashik circle total,1015.0,880272,26.0,15810
2021-06-16,nashik mc,151.0,231700,18.0,3286
2021-06-16,navi mumbai,82.0,109234,2.0,1705
2021-06-16,osmanabad,106.0,60667,6.0,1553
2021-06-16,other states/countries,0.0,146,0.0,118
2021-06-16,palghar,140.0,50026,9.0,1037
2021-06-16,panvel mc,117.0,65613,1.0,1176
2021-06-16,parbhani,42.0,33265,1.0,703
2021-06-16,parbhani mc,3.0,18077,1.0,419
2021-06-16,pcmc,223.0,247669,1.0,2311
2021-06-16,pmc,336.0,490103,8.0,7923
2021-06-16,pune,627.0,301194,7.0,5510
2021-06-16,pune circle total,2463.0,1390480,45.0,24475
2021-06-16,raigad,569.0,93154,17.0,2181
2021-06-16,ratnagiri,602.0,54656,30.0,1497
2021-06-16,sangli,897.0,107851,8.0,2620
2021-06-16,sangli mc,27.0,33848,4.0,1053
2021-06-16,satara,915.0,182376,16.0,4276
2021-06-16,sindhudurg,466.0,35628,13.0,874
2021-06-16,solapur,346.0,137045,13.0,3076
2021-06-16,solapur mc,16.0,32093,0.0,1379
2021-06-16,thane,116.0,98216,7.0,1892
2021-06-16,tmc,120.0,133846,2.0,1976
2021-06-16,ulhasnagar mc,8.0,20766,0.0,543
2021-06-16,vasai virar mc,158.0,71523,4.0,1469
2021-06-16,wardha,15.0,58315,1.0,1174
2021-06-16,washim,50.0,41103,1.0,622
2021-06-16,yawatmal,30.0,75754,0.0,1715
2021-06-17,ahamadnagar,500.0,197942,11.0,3775
2021-06-17,ahamadnagar mc,145.0,64555,6.0,1182
2021-06-17,akola,41.0,25245,0.0,564
2021-06-17,akola circle total,311.0,351701,4.0,5779
2021-06-17,akola mc,59.0,33217,1.0,711
2021-06-17,amarawati,77.0,50539,2.0,956
2021-06-17,amarawati mc,35.0,42838,1.0,548
2021-06-17,aurangabad,66.0,57421,2.0,1196
2021-06-17,aurangabad circle total,169.0,278578,2.0,6021
2021-06-17,aurangabad mc,19.0,92343,0.0,2145
2021-06-17,beed,230.0,91132,5.0,2407
2021-06-17,bhandara,24.0,59976,1.0,1090
2021-06-17,bhivandi nijampur mc,3.0,10940,0.0,469
2021-06-17,buldhana,66.0,82972,0.0,661
2021-06-17,chandrapur,31.0,58453,0.0,1060
2021-06-17,chandrapur mc,10.0,29201,0.0,480
2021-06-17,dhule,20.0,25813,0.0,342
2021-06-17,dhule mc,7.0,19724,0.0,286
2021-06-17,gadchiroli,32.0,29183,0.0,632
2021-06-17,gondia,3.0,40361,0.0,554
2021-06-17,grand total,9830.0,5944710,236.0,116026
2021-06-17,hingoli,9.0,18184,0.0,433
2021-06-17,jalgaon,51.0,106297,2.0,1964
2021-06-17,jalgaon mc,10.0,32513,0.0,621
2021-06-17,jalna,60.0,59273,0.0,1125
2021-06-17,kdmc,91.0,142213,0.0,2248
2021-06-17,kolhapur,1002.0,101781,25.0,3390
2021-06-17,kolhapur circle total,3192.0,371763,65.0,10424
2021-06-17,kolhapur mc,307.0,36116,3.0,909
2021-06-17,latur,29.0,66637,2.0,1546
2021-06-17,latur circle total,385.0,331470,14.0,8729
2021-06-17,latur mc,5.0,22799,0.0,563
2021-06-17,malegaon mc,2.0,10030,0.0,301
2021-06-17,mcgm,660.0,717832,20.0,15247
2021-06-17,mira bhayandar mc,67.0,54748,1.0,1069
2021-06-17,mumbai circle total,2174.0,1569464,58.0,31060
2021-06-17,nagpur,58.0,128938,2.0,2491
2021-06-17,nagpur circle total,216.0,767453,4.0,13270
2021-06-17,nagpur mc,45.0,363013,1.0,5787
2021-06-17,nanded,28.0,46261,1.0,1614
2021-06-17,nanded mc,6.0,43887,0.0,1038
2021-06-17,nandurbar,11.0,38983,0.0,943
2021-06-17,nashik,150.0,153611,7.0,3280
2021-06-17,nashik circle total,966.0,881238,36.0,16012
2021-06-17,nashik mc,70.0,231770,10.0,3318
2021-06-17,navi mumbai,121.0,109355,0.0,1705
2021-06-17,osmanabad,87.0,60754,6.0,1561
2021-06-17,other states/countries,,146,0.0,118
2021-06-17,palghar,257.0,50283,14.0,1052
2021-06-17,panvel mc,92.0,65705,4.0,1183
2021-06-17,parbhani,14.0,33279,0.0,703
2021-06-17,parbhani mc,1.0,18078,0.0,419
2021-06-17,pcmc,189.0,247858,0.0,2342
2021-06-17,pmc,357.0,490460,5.0,7949
2021-06-17,pune,597.0,301791,8.0,5529
2021-06-17,pune circle total,2417.0,1392897,53.0,24613
2021-06-17,raigad,553.0,93707,4.0,2187
2021-06-17,ratnagiri,539.0,55195,11.0,1528
2021-06-17,sangli,726.0,108577,14.0,2646
2021-06-17,sangli mc,135.0,33983,3.0,1067
2021-06-17,satara,779.0,183155,33.0,4318
2021-06-17,sindhudurg,483.0,36111,9.0,884
2021-06-17,solapur,481.0,137526,7.0,3096
2021-06-17,solapur mc,14.0,32107,0.0,1379
2021-06-17,thane,104.0,98320,15.0,1907
2021-06-17,tmc,109.0,133955,0.0,1976
2021-06-17,ulhasnagar mc,6.0,20772,0.0,548
2021-06-17,vasai virar mc,111.0,71634,0.0,1469
2021-06-17,wardha,13.0,58328,0.0,1176
2021-06-17,washim,25.0,41128,0.0,622
2021-06-17,yawatmal,8.0,75762,0.0,1717
2021-06-21,ahamadnagar,250.0,199846,1.0,3950
2021-06-21,ahamadnagar mc,11.0,64673,0.0,1307
2021-06-21,akola,6.0,25347,0.0,578
2021-06-21,akola circle total,144.0,352562,2.0,5841
2021-06-21,akola mc,6.0,33279,0.0,721
2021-06-21,amarawati,48.0,50748,1.0,963
2021-06-21,amarawati mc,6.0,42899,0.0,551
2021-06-21,aurangabad,89.0,57898,0.0,1217
2021-06-21,aurangabad circle total,171.0,279484,0.0,6086
2021-06-21,aurangabad mc,31.0,92473,0.0,2155
2021-06-21,beed,130.0,91774,6.0,2458
2021-06-21,bhandara,5.0,60020,0.0,1106
2021-06-21,bhivandi nijampur mc,1.0,10965,0.0,469
2021-06-21,buldhana,29.0,83249,0.0,676
2021-06-21,chandrapur,9.0,58563,0.0,1063
2021-06-21,chandrapur mc,6.0,29242,0.0,481
2021-06-21,dhule,3.0,25879,0.0,346
2021-06-21,dhule mc,2.0,19739,0.0,287
2021-06-21,gadchiroli,13.0,29270,0.0,633
2021-06-21,gondia,2.0,40388,0.0,554
2021-06-21,grand total,6270.0,5979051,94.0,118313
2021-06-21,hingoli,13.0,18221,0.0,444
2021-06-21,jalgaon,27.0,106443,1.0,1982
2021-06-21,jalgaon mc,5.0,32532,0.0,625
2021-06-21,jalna,35.0,59438,0.0,1132
2021-06-21,kdmc,84.0,142526,0.0,2270
2021-06-21,kolhapur,666.0,104811,9.0,3466
2021-06-21,kolhapur circle total,2362.0,382759,31.0,10740
2021-06-21,kolhapur mc,253.0,37151,2.0,929
2021-06-21,latur,10.0,66712,0.0,1552
2021-06-21,latur circle total,273.0,332806,8.0,8810
2021-06-21,latur mc,4.0,22844,0.0,566
2021-06-21,malegaon mc,1.0,10035,1.0,306
2021-06-21,mcgm,518.0,720531,7.0,15305
2021-06-21,mira bhayandar mc,48.0,54967,0.0,1075
2021-06-21,mumbai circle total,1473.0,1577339,15.0,31304
2021-06-21,nagpur,11.0,129046,1.0,2553
2021-06-21,nagpur circle total,74.0,768032,1.0,13415
2021-06-21,nagpur mc,26.0,363132,0.0,5841
2021-06-21,nanded,20.0,46322,0.0,1616
2021-06-21,nanded mc,11.0,43924,0.0,1038
2021-06-21,nandurbar,3.0,39003,0.0,945
2021-06-21,nashik,140.0,154188,0.0,3339
2021-06-21,nashik circle total,488.0,884373,4.0,16762
2021-06-21,nashik mc,46.0,232035,1.0,3675
2021-06-21,navi mumbai,74.0,109709,1.0,1720
2021-06-21,osmanabad,98.0,61230,2.0,1580
2021-06-21,other states/countries,0.0,146,0.0,118
2021-06-21,palghar,116.0,51032,0.0,1103
2021-06-21,panvel mc,96.0,66166,0.0,1190
2021-06-21,parbhani,2.0,33365,0.0,718
2021-06-21,parbhani mc,1.0,18089,0.0,420
2021-06-21,pcmc,148.0,248618,0.0,2645
2021-06-21,pmc,147.0,491640,6.0,8057
2021-06-21,pune,339.0,304532,4.0,5595
2021-06-21,pune circle total,1285.0,1401550,33.0,25237
2021-06-21,raigad,300.0,95626,6.0,2206
2021-06-21,ratnagiri,446.0,57314,6.0,1613
2021-06-21,sangli,451.0,111182,6.0,2727
2021-06-21,sangli mc,72.0,34487,1.0,1081
2021-06-21,satara,437.0,185860,17.0,4432
2021-06-21,sindhudurg,474.0,37814,7.0,924
2021-06-21,solapur,208.0,138754,4.0,3123
2021-06-21,solapur mc,6.0,32146,2.0,1385
2021-06-21,thane,61.0,98635,1.0,1951
2021-06-21,tmc,91.0,134324,0.0,1987
2021-06-21,ulhasnagar mc,10.0,20804,0.0,558
2021-06-21,vasai virar mc,74.0,72054,0.0,1470
2021-06-21,wardha,2.0,58371,0.0,1184
2021-06-21,washim,30.0,41226,1.0,627
2021-06-21,yawatmal,19.0,75814,0.0,1725
2021-06-22,ahamadnagar,422.0,200268,9.0,3988
2021-06-22,ahamadnagar mc,9.0,64682,1.0,1312
2021-06-22,akola,20.0,25367,3.0,585
2021-06-22,akola circle total,254.0,352816,5.0,5859
2021-06-22,akola mc,12.0,33291,0.0,725
2021-06-22,amarawati,65.0,50813,1.0,964
2021-06-22,amarawati mc,30.0,42929,0.0,551
2021-06-22,aurangabad,81.0,57979,0.0,1220
2021-06-22,aurangabad circle total,164.0,279648,5.0,6102
2021-06-22,aurangabad mc,24.0,92497,0.0,2161
2021-06-22,beed,146.0,91920,6.0,2465
2021-06-22,bhandara,1.0,60021,0.0,1111
2021-06-22,bhivandi nijampur mc,4.0,10969,0.0,469
2021-06-22,buldhana,77.0,83326,0.0,676
2021-06-22,chandrapur,5.0,58568,1.0,1065
2021-06-22,chandrapur mc,2.0,29244,0.0,481
2021-06-22,dhule,7.0,25886,0.0,346
2021-06-22,dhule mc,8.0,19747,0.0,288
2021-06-22,gadchiroli,7.0,29277,2.0,635
2021-06-22,gondia,3.0,40391,2.0,556
2021-06-22,grand total,8470.0,5987521,188.0,118795
2021-06-22,hingoli,6.0,18227,0.0,444
2021-06-22,jalgaon,19.0,106462,0.0,1983
2021-06-22,jalgaon mc,2.0,32534,0.0,626
2021-06-22,jalna,17.0,59455,3.0,1136
2021-06-22,kdmc,74.0,142600,4.0,2303
2021-06-22,kolhapur,945.0,105756,15.0,3482
2021-06-22,kolhapur circle total,3019.0,385778,66.0,10832
2021-06-22,kolhapur mc,254.0,37405,2.0,931
2021-06-22,latur,29.0,66741,3.0,1556
2021-06-22,latur circle total,312.0,333118,15.0,8831
2021-06-22,latur mc,3.0,22847,0.0,567
2021-06-22,malegaon mc,2.0,10037,2.0,308
2021-06-22,mcgm,568.0,721099,10.0,15315
2021-06-22,mira bhayandar mc,33.0,55000,0.0,1081
2021-06-22,mumbai circle total,1784.0,1579123,33.0,31401
2021-06-22,nagpur,14.0,129060,0.0,2563
2021-06-22,nagpur circle total,69.0,768101,8.0,13451
2021-06-22,nagpur mc,19.0,363151,2.0,5855
2021-06-22,nanded,36.0,46358,0.0,1616
2021-06-22,nanded mc,30.0,43954,0.0,1038
2021-06-22,nandurbar,2.0,39005,0.0,945
2021-06-22,nashik,128.0,154316,1.0,3346
2021-06-22,nashik circle total,662.0,885035,19.0,16887
2021-06-22,nashik mc,63.0,232098,6.0,3745
2021-06-22,navi mumbai,102.0,109811,2.0,1730
2021-06-22,osmanabad,68.0,61298,6.0,1589
2021-06-22,other states/countries,0.0,146,0.0,118
2021-06-22,palghar,135.0,51167,4.0,1108
2021-06-22,panvel mc,100.0,66266,6.0,1197
2021-06-22,parbhani,30.0,33395,1.0,720
2021-06-22,parbhani mc,6.0,18095,1.0,421
2021-06-22,pcmc,183.0,248801,0.0,2658
2021-06-22,pmc,232.0,491872,3.0,8065
2021-06-22,pune,689.0,305221,6.0,5607
2021-06-22,pune circle total,2206.0,1403756,37.0,25314
2021-06-22,raigad,512.0,96138,5.0,2214
2021-06-22,ratnagiri,514.0,57828,16.0,1638
2021-06-22,sangli,681.0,111863,17.0,2757
2021-06-22,sangli mc,181.0,34668,4.0,1087
2021-06-22,satara,757.0,186617,17.0,4463
2021-06-22,sindhudurg,444.0,38258,12.0,937
2021-06-22,solapur,337.0,139091,11.0,3136
2021-06-22,solapur mc,8.0,32154,0.0,1385
2021-06-22,thane,107.0,98742,0.0,1954
2021-06-22,tmc,77.0,134401,1.0,1993
2021-06-22,ulhasnagar mc,3.0,20807,0.0,562
2021-06-22,vasai virar mc,69.0,72123,1.0,1475
2021-06-22,wardha,18.0,58389,1.0,1185
2021-06-22,washim,28.0,41254,0.0,627
2021-06-22,yawatmal,22.0,75836,1.0,1731
2021-06-23,ahamadnagar,366.0,200634,5.0,4015
2021-06-23,ahamadnagar mc,7.0,64689,0.0,1318
2021-06-23,akola,23.0,25390,1.0,587
2021-06-23,akola circle total,178.0,352994,2.0,5865
2021-06-23,akola mc,24.0,33315,1.0,727
2021-06-23,amarawati,38.0,50851,0.0,964
2021-06-23,amarawati mc,5.0,42934,0.0,551
2021-06-23,aurangabad,77.0,58056,1.0,1238
2021-06-23,aurangabad circle total,160.0,279808,1.0,6138
2021-06-23,aurangabad mc,19.0,92516,0.0,2171
2021-06-23,beed,158.0,92078,3.0,2471
2021-06-23,bhandara,5.0,60026,0.0,1112
2021-06-23,bhivandi nijampur mc,7.0,10976,0.0,469
2021-06-23,buldhana,43.0,83369,0.0,678
2021-06-23,chandrapur,11.0,58579,5.0,1070
2021-06-23,chandrapur mc,6.0,29250,0.0,481
2021-06-23,dhule,9.0,25895,0.0,347
2021-06-23,dhule mc,1.0,19748,0.0,288
2021-06-23,gadchiroli,44.0,29321,3.0,642
2021-06-23,gondia,5.0,40396,0.0,557
2021-06-23,grand total,10066.0,5997587,163.0,119303
2021-06-23,hingoli,8.0,18235,0.0,444
2021-06-23,jalgaon,32.0,106494,0.0,1986
2021-06-23,jalgaon mc,5.0,32539,0.0,627
2021-06-23,jalna,31.0,59486,0.0,1143
2021-06-23,kdmc,125.0,142725,0.0,2330
2021-06-23,kolhapur,1245.0,107001,20.0,3503
2021-06-23,kolhapur circle total,3617.0,389395,68.0,10921
2021-06-23,kolhapur mc,379.0,37784,14.0,946
2021-06-23,latur,22.0,66763,2.0,1575
2021-06-23,latur circle total,332.0,333450,8.0,8868
2021-06-23,latur mc,11.0,22858,0.0,573
2021-06-23,malegaon mc,1.0,10038,0.0,310
2021-06-23,mcgm,864.0,721963,23.0,15338
2021-06-23,mira bhayandar mc,55.0,55055,4.0,1092
2021-06-23,mumbai circle total,2515.0,1581638,36.0,31503
2021-06-23,nagpur,30.0,129090,0.0,2567
2021-06-23,nagpur circle total,138.0,768239,8.0,13475
2021-06-23,nagpur mc,29.0,363180,0.0,5861
2021-06-23,nanded,16.0,46374,1.0,1617
2021-06-23,nanded mc,6.0,43960,1.0,1039
2021-06-23,nandurbar,4.0,39009,0.0,946
2021-06-23,nashik,219.0,154535,0.0,3375
2021-06-23,nashik circle total,703.0,885738,6.0,17019
2021-06-23,nashik mc,59.0,232157,1.0,3807
2021-06-23,navi mumbai,114.0,109925,1.0,1736
2021-06-23,osmanabad,119.0,61417,1.0,1593
2021-06-23,other states/countries,0.0,146,0.0,118
2021-06-23,palghar,187.0,51354,0.0,1111
2021-06-23,panvel mc,151.0,66417,0.0,1197
2021-06-23,parbhani,15.0,33410,0.0,720
2021-06-23,parbhani mc,10.0,18105,0.0,422
2021-06-23,pcmc,234.0,249035,1.0,2665
2021-06-23,pmc,300.0,492172,4.0,8077
2021-06-23,pune,657.0,305878,6.0,5637
2021-06-23,pune circle total,2423.0,1406179,34.0,25396
2021-06-23,raigad,648.0,96786,5.0,2221
2021-06-23,ratnagiri,579.0,58407,2.0,1642
2021-06-23,sangli,666.0,112529,23.0,2796
2021-06-23,sangli mc,217.0,34885,1.0,1088
2021-06-23,satara,797.0,187414,17.0,4484
2021-06-23,sindhudurg,531.0,38789,8.0,946
2021-06-23,solapur,416.0,139507,5.0,3147
2021-06-23,solapur mc,19.0,32173,1.0,1386
2021-06-23,thane,85.0,98827,3.0,1964
2021-06-23,tmc,118.0,134519,0.0,1997
2021-06-23,ulhasnagar mc,3.0,20810,0.0,564
2021-06-23,vasai virar mc,158.0,72281,0.0,1484
2021-06-23,wardha,8.0,58397,0.0,1185
2021-06-23,washim,23.0,41277,0.0,627
2021-06-23,yawatmal,22.0,75858,0.0,1731
2021-06-24,ahamadnagar,440.0,201074,6.0,4044
2021-06-24,ahamadnagar mc,9.0,64698,2.0,1325
2021-06-24,akola,17.0,25407,0.0,592
2021-06-24,akola circle total,168.0,353162,5.0,5885
2021-06-24,akola mc,12.0,33327,2.0,734
2021-06-24,amarawati,40.0,50891,0.0,964
2021-06-24,amarawati mc,11.0,42945,1.0,552
2021-06-24,aurangabad,115.0,58171,8.0,1261
2021-06-24,aurangabad circle total,232.0,280040,11.0,6206
2021-06-24,aurangabad mc,40.0,92556,3.0,2208
2021-06-24,beed,156.0,92234,2.0,2475
2021-06-24,bhandara,9.0,60035,0.0,1112
2021-06-24,bhivandi nijampur mc,5.0,10981,0.0,469
2021-06-24,buldhana,58.0,83427,2.0,682
2021-06-24,chandrapur,6.0,58585,0.0,1070
2021-06-24,chandrapur mc,7.0,29257,0.0,481
2021-06-24,dhule,6.0,25901,0.0,351
2021-06-24,dhule mc,5.0,19753,0.0,290
2021-06-24,gadchiroli,14.0,29335,0.0,642
2021-06-24,gondia,4.0,40400,1.0,558
2021-06-24,grand total,9844.0,6007431,197.0,119859
2021-06-24,hingoli,6.0,18241,0.0,444
2021-06-24,jalgaon,20.0,106514,1.0,1991
2021-06-24,jalgaon mc,4.0,32543,0.0,627
2021-06-24,jalna,43.0,59529,0.0,1144
2021-06-24,kdmc,76.0,142801,0.0,2353
2021-06-24,kolhapur,1362.0,108363,22.0,3528
2021-06-24,kolhapur circle total,3516.0,392911,74.0,11022
2021-06-24,kolhapur mc,361.0,38145,14.0,961
2021-06-24,latur,31.0,66794,1.0,1606
2021-06-24,latur circle total,302.0,333752,6.0,8926
2021-06-24,latur mc,4.0,22862,0.0,590
2021-06-24,malegaon mc,0.0,10038,3.0,313
2021-06-24,mcgm,773.0,722736,10.0,15348
2021-06-24,mira bhayandar mc,53.0,55108,1.0,1096
2021-06-24,mumbai circle total,2312.0,1583950,47.0,31581
2021-06-24,nagpur,23.0,129113,0.0,2570
2021-06-24,nagpur circle total,101.0,768340,2.0,13485
2021-06-24,nagpur mc,27.0,363207,1.0,5867
2021-06-24,nanded,7.0,46381,0.0,1617
2021-06-24,nanded mc,13.0,43973,0.0,1039
2021-06-24,nandurbar,4.0,39013,0.0,946
2021-06-24,nashik,190.0,154725,0.0,3385
2021-06-24,nashik circle total,748.0,886486,12.0,17123
2021-06-24,nashik mc,70.0,232227,0.0,3851
2021-06-24,navi mumbai,139.0,110064,1.0,1740
2021-06-24,osmanabad,91.0,61508,3.0,1599
2021-06-24,other states/countries,0.0,146,0.0,118
2021-06-24,palghar,159.0,51513,1.0,1112
2021-06-24,panvel mc,146.0,66563,0.0,1197
2021-06-24,parbhani,12.0,33422,0.0,725
2021-06-24,parbhani mc,16.0,18121,0.0,424
2021-06-24,pcmc,230.0,249265,1.0,2689
2021-06-24,pmc,351.0,492523,5.0,8098
2021-06-24,pune,741.0,306619,2.0,5669
2021-06-24,pune circle total,2465.0,1408644,40.0,25513
2021-06-24,raigad,609.0,97395,31.0,2254
2021-06-24,ratnagiri,520.0,58927,16.0,1663
2021-06-24,sangli,669.0,113198,11.0,2818
2021-06-24,sangli mc,212.0,35097,1.0,1091
2021-06-24,satara,837.0,188251,26.0,4517
2021-06-24,sindhudurg,392.0,39181,10.0,961
2021-06-24,solapur,296.0,139803,5.0,3153
2021-06-24,solapur mc,10.0,32183,1.0,1387
2021-06-24,thane,70.0,98897,0.0,1964
2021-06-24,tmc,132.0,134651,1.0,1998
2021-06-24,ulhasnagar mc,2.0,20812,0.0,564
2021-06-24,vasai virar mc,148.0,72429,2.0,1486
2021-06-24,wardha,11.0,58408,0.0,1185
2021-06-24,washim,6.0,41283,0.0,627
2021-06-24,yawatmal,24.0,75882,0.0,1734
2021-06-27,ahamadnagar,373.0,202130,8.0,4120
2021-06-27,ahamadnagar mc,20.0,64747,0.0,1326
2021-06-27,akola,11.0,25467,0.0,607
2021-06-27,akola circle total,176.0,353774,0.0,5919
2021-06-27,akola mc,10.0,33357,0.0,739
2021-06-27,amarawati,23.0,50970,0.0,967
2021-06-27,amarawati mc,10.0,42980,0.0,555
2021-06-27,aurangabad,117.0,58416,6.0,1300
2021-06-27,aurangabad circle total,222.0,280675,9.0,6321
2021-06-27,aurangabad mc,27.0,92645,0.0,2257
2021-06-27,beed,133.0,92704,4.0,2504
2021-06-27,bhandara,4.0,60050,0.0,1115
2021-06-27,bhivandi nijampur mc,1.0,11013,0.0,473
2021-06-27,buldhana,97.0,83729,0.0,686
2021-06-27,chandrapur,9.0,58616,0.0,1072
2021-06-27,chandrapur mc,1.0,29267,0.0,482
2021-06-27,dhule,0.0,25978,0.0,352
2021-06-27,dhule mc,0.0,19807,0.0,290
2021-06-27,gadchiroli,52.0,29470,0.0,646
2021-06-27,gondia,5.0,40415,0.0,558
2021-06-27,grand total,9974.0,6036821,143.0,121286
2021-06-27,hingoli,10.0,18263,0.0,446
2021-06-27,jalgaon,20.0,106570,0.0,2000
2021-06-27,jalgaon mc,6.0,32566,0.0,628
2021-06-27,jalna,34.0,59700,1.0,1150
2021-06-27,kdmc,99.0,143749,0.0,2394
2021-06-27,kolhapur,1192.0,112779,26.0,3612
2021-06-27,kolhapur circle total,3821.0,404437,53.0,11290
2021-06-27,kolhapur mc,333.0,39248,9.0,999
2021-06-27,latur,36.0,66915,1.0,1627
2021-06-27,latur circle total,235.0,334603,7.0,9086
2021-06-27,latur mc,9.0,22893,0.0,603
2021-06-27,malegaon mc,1.0,10040,1.0,318
2021-06-27,mcgm,739.0,720349,13.0,15396
2021-06-27,mira bhayandar mc,57.0,55773,0.0,1109
2021-06-27,mumbai circle total,2188.0,1589869,25.0,31858
2021-06-27,nagpur,6.0,129136,0.0,2575
2021-06-27,nagpur circle total,104.0,768685,0.0,13515
2021-06-27,nagpur mc,18.0,363281,0.0,5876
2021-06-27,nanded,3.0,46391,0.0,1619
2021-06-27,nanded mc,3.0,43984,0.0,1040
2021-06-27,nandurbar,3.0,39022,0.0,947
2021-06-27,nashik,161.0,155286,8.0,3405
2021-06-27,nashik circle total,653.0,888657,21.0,17415
2021-06-27,nashik mc,69.0,232511,4.0,4029
2021-06-27,navi mumbai,173.0,111387,3.0,1762
2021-06-27,osmanabad,51.0,61716,2.0,1693
2021-06-27,other states/countries,0.0,146,0.0,118
2021-06-27,palghar,91.0,51806,0.0,1117
2021-06-27,panvel mc,122.0,67365,2.0,1209
2021-06-27,parbhani,28.0,33520,2.0,740
2021-06-27,parbhani mc,6.0,18131,0.0,428
2021-06-27,pcmc,386.0,250106,0.0,2717
2021-06-27,pmc,286.0,493363,0.0,8152
2021-06-27,pune,587.0,308462,13.0,5753
2021-06-27,pune circle total,2575.0,1415975,28.0,25764
2021-06-27,raigad,550.0,99233,4.0,2295
2021-06-27,ratnagiri,583.0,60467,7.0,1709
2021-06-27,sangli,992.0,115815,2.0,2873
2021-06-27,sangli mc,213.0,35645,1.0,1101
2021-06-27,satara,929.0,190916,12.0,4581
2021-06-27,sindhudurg,508.0,40483,8.0,996
2021-06-27,solapur,369.0,140897,3.0,3173
2021-06-27,solapur mc,18.0,32231,0.0,1388
2021-06-27,thane,107.0,99656,1.0,1987
2021-06-27,tmc,100.0,135756,0.0,2014
2021-06-27,ulhasnagar mc,12.0,20944,0.0,566
2021-06-27,vasai virar mc,137.0,72838,2.0,1536
2021-06-27,wardha,9.0,58450,0.0,1191
2021-06-27,washim,18.0,41346,0.0,629
2021-06-27,yawatmal,7.0,75925,0.0,1736
2021-06-28,ahamadnagar,221.0,202351,2.0,4122
2021-06-28,ahamadnagar mc,2.0,64749,0.0,1326
2021-06-28,akola,4.0,25471,1.0,609
2021-06-28,akola circle total,102.0,353876,1.0,5924
2021-06-28,akola mc,4.0,33361,0.0,740
2021-06-28,amarawati,16.0,50986,0.0,967
2021-06-28,amarawati mc,6.0,42986,0.0,555
2021-06-28,aurangabad,31.0,58447,0.0,1301
2021-06-28,aurangabad circle total,106.0,280781,0.0,6330
2021-06-28,aurangabad mc,13.0,92658,0.0,2257
2021-06-28,beed,130.0,92834,5.0,2509
2021-06-28,bhandara,1.0,60051,0.0,1115
2021-06-28,bhivandi nijampur mc,3.0,11016,0.0,474
2021-06-28,buldhana,57.0,83786,0.0,687
2021-06-28,chandrapur,4.0,58620,0.0,1072
2021-06-28,chandrapur mc,3.0,29270,0.0,482
2021-06-28,dhule,3.0,25981,0.0,353
2021-06-28,dhule mc,2.0,19809,0.0,291
2021-06-28,gadchiroli,20.0,29490,0.0,646
2021-06-28,gondia,4.0,40419,0.0,558
2021-06-28,grand total,6727.0,6043548,101.0,121573
2021-06-28,hingoli,8.0,18271,0.0,446
2021-06-28,jalgaon,12.0,106582,1.0,2002
2021-06-28,jalgaon mc,3.0,32569,0.0,628
2021-06-28,jalna,16.0,59716,0.0,1150
2021-06-28,kdmc,64.0,143813,2.0,2416
2021-06-28,kolhapur,917.0,113696,11.0,3623
2021-06-28,kolhapur circle total,2750.0,407187,24.0,11318
2021-06-28,kolhapur mc,387.0,39635,3.0,1002
2021-06-28,latur,10.0,66925,0.0,1629
2021-06-28,latur circle total,193.0,334796,8.0,9103
2021-06-28,latur mc,6.0,22899,1.0,604
2021-06-28,malegaon mc,1.0,10041,0.0,318
2021-06-28,mcgm,611.0,720960,18.0,15414
2021-06-28,mira bhayandar mc,56.0,55829,2.0,1125
2021-06-28,mumbai circle total,1578.0,1591447,28.0,31990
2021-06-28,nagpur,5.0,129141,0.0,2575
2021-06-28,nagpur circle total,59.0,768744,1.0,13516
2021-06-28,nagpur mc,22.0,363303,0.0,5876
2021-06-28,nanded,3.0,46394,0.0,1620
2021-06-28,nanded mc,2.0,43986,0.0,1040
2021-06-28,nandurbar,5.0,39027,0.0,947
2021-06-28,nashik,176.0,155462,0.0,3411
2021-06-28,nashik circle total,510.0,889167,4.0,17438
2021-06-28,nashik mc,85.0,232596,1.0,4040
2021-06-28,navi mumbai,95.0,111482,1.0,1768
2021-06-28,osmanabad,42.0,61758,2.0,1701
2021-06-28,other states/countries,0.0,146,0.0,118
2021-06-28,palghar,55.0,51861,0.0,1119
2021-06-28,panvel mc,141.0,67506,0.0,1209
2021-06-28,parbhani,34.0,33554,0.0,748
2021-06-28,parbhani mc,4.0,18135,0.0,428
2021-06-28,pcmc,178.0,250284,9.0,2745
2021-06-28,pmc,162.0,493525,3.0,8165
2021-06-28,pune,375.0,308837,3.0,5762
2021-06-28,pune circle total,1429.0,1417404,35.0,25836
