date,district_name,positive_cases_today,positive_cases_cumulative,recovered_total,recovered_new,recovery_rate,deaths_with_comorbidity,deaths_without_comorbidity,deaths_total,deaths_new,active_cases_less_11days,active_cases_more_11days,active_cases_total,vaccination_dose1,vaccination_dose2,vaccination_total
2021-08-24,Sirsa,0,29270,28741,1.0,98.19,287.0,180.0,467,,,,62,9668.0,2922.0,630277.0
2021-08-24,Sonepat,0,47129,46873,1.0,99.46,164.0,90.0,254,,,,2,8036.0,3222.0,846505.0
2021-08-24,Total,18,770380,760047,21.0,98.66,7135.0,2534.0,9669,1.0,,,664,151260.0,66426.0,15045576.0
2021-08-24,Yamunanagar,0,24584,24169,,98.31,321.0,88.0,409,,,,6,8477.0,4142.0,632569.0
2021-08-25,Ambala,0,30111,29592,1.0,98.28,487.0,22.0,509,,,,10,4535.0,2801.0,979661.0
2021-08-25,Bhiwani,1,22403,21742,,97.05,287.0,321.0,608,,,,53,3998.0,1763.0,593847.0
2021-08-25,Charkhi Dadri,0,5069,4933,,97.32,108.0,25.0,133,,,,3,974.0,1480.0,421021.0
2021-08-25,Faridabad,1,99821,99096,2.0,99.27,539.0,177.0,716,,,,9,3461.0,2036.0,1459021.0
2021-08-25,Fatehabad,0,17869,17400,,97.38,313.0,152.0,465,,,,4,2148.0,991.0,464872.0
2021-08-25,Gurugram,1,181047,180055,4.0,99.45,600.0,321.0,921,1.0,,,71,10823.0,9630.0,2248592.0
2021-08-25,Hisar,0,53979,52839,1.0,97.89,814.0,227.0,1041,,,,99,2764.0,965.0,727569.0
2021-08-25,Jhajjar,1,18838,18504,,98.23,198.0,108.0,306,,,,28,4775.0,1051.0,560149.0
2021-08-25,Jind,0,21203,20666,,97.47,422.0,101.0,523,,,,14,3008.0,1307.0,468242.0
2021-08-25,Kaithal,2,11223,10869,,96.85,289.0,50.0,339,,,,15,4074.0,1686.0,474895.0
2021-08-25,Karnal,1,40013,39428,,98.54,505.0,42.0,547,,,,38,2996.0,1553.0,827136.0
2021-08-25,Kurukshetra,1,22124,21762,,98.36,250.0,106.0,356,,,,6,3255.0,1611.0,508870.0
2021-08-25,Mahindergarh,0,21689,21533,,99.28,97.0,56.0,153,,,,3,1967.0,1020.0,512148.0
2021-08-25,Nuh,0,5011,4889,,97.57,66.0,55.0,121,,,,1,1735.0,697.0,202084.0
2021-08-25,Palwal,2,11002,10847,1.0,98.59,111.0,42.0,153,,,,2,2499.0,941.0,462490.0
2021-08-25,Panchkula,0,30673,30262,,98.66,284.0,90.0,374,,,,37,843.0,1139.0,504715.0
2021-08-25,Panipat,1,31138,30481,,97.89,418.0,148.0,566,,,,91,1931.0,1021.0,538073.0
2021-08-25,Rewari,0,20306,20076,,98.87,122.0,87.0,209,,,,21,526.0,161.0,524146.0
2021-08-25,Rohtak,1,25890,25300,1.0,97.72,454.0,46.0,500,,,,90,1921.0,1243.0,550023.0
2021-08-25,Sirsa,1,29271,28746,5.0,98.21,287.0,180.0,467,,,,58,4181.0,1512.0,635970.0
2021-08-25,Sonepat,0,47129,46873,,99.46,164.0,90.0,254,,,,2,4795.0,2465.0,853765.0
2021-08-25,Total,15,770395,760065,18.0,98.66,7136.0,2534.0,9670,1.0,,,660,70176.0,38406.0,15154158.0
2021-08-25,Yamunanagar,2,24586,24172,3.0,98.32,321.0,88.0,409,,,,5,2967.0,1333.0,636869.0
2021-08-26,Ambala,1,30112,29592,,98.27,487.0,22.0,509,,,,11,1894.0,1793.0,983348.0
2021-08-26,Bhiwani,0,22403,21742,,97.05,287.0,321.0,608,,,,53,1866.0,789.0,596502.0
2021-08-26,Charkhi Dadri,0,5069,4933,,97.32,108.0,25.0,133,,,,3,385.0,595.0,422001.0
2021-08-26,Faridabad,0,99821,99097,1.0,99.27,539.0,177.0,716,,,,8,1618.0,1112.0,1461751.0
2021-08-26,Fatehabad,0,17869,17400,,97.38,313.0,152.0,465,,,,4,2837.0,1225.0,468934.0
2021-08-26,Gurugram,6,181053,180060,5.0,99.45,600.0,321.0,921,,,,72,8733.0,7907.0,2265232.0
2021-08-26,Hisar,1,53980,52839,,97.89,814.0,227.0,1041,,,,100,1610.0,8441.0,737620.0
2021-08-26,Jhajjar,1,18839,18504,,98.22,198.0,108.0,306,,,,29,2063.0,1004.0,563216.0
2021-08-26,Jind,0,21203,20666,,97.47,423.0,101.0,524,1.0,,,13,2245.0,1391.0,471878.0
2021-08-26,Kaithal,0,11223,10869,,96.85,289.0,50.0,339,,,,15,1029.0,519.0,476443.0
2021-08-26,Karnal,1,40014,39428,,98.54,505.0,42.0,547,,,,39,672.0,321.0,828129.0
2021-08-26,Kurukshetra,0,22124,21764,2.0,98.37,250.0,106.0,356,,,,4,1683.0,1027.0,511580.0
2021-08-26,Mahindergarh,0,21689,21533,,99.28,97.0,56.0,153,,,,3,1190.0,709.0,514047.0
2021-08-26,Nuh,0,5011,4889,,97.57,66.0,55.0,121,,,,1,1753.0,666.0,204503.0
2021-08-26,Palwal,1,11003,10849,2.0,98.6,111.0,42.0,153,,,,1,4002.0,1938.0,468430.0
2021-08-26,Panchkula,2,30675,30264,2.0,98.66,284.0,90.0,374,,,,37,259.0,302.0,505276.0
2021-08-26,Panipat,0,31138,30481,,97.89,418.0,148.0,566,,,,91,3783.0,890.0,542746.0
2021-08-26,Rewari,1,20307,20076,,98.86,122.0,87.0,209,,,,22,1725.0,243.0,526114.0
2021-08-26,Rohtak,1,25891,25302,2.0,97.73,454.0,46.0,500,,,,89,2144.0,1333.0,553500.0
2021-08-26,Sirsa,0,29271,28746,,98.21,287.0,180.0,467,,,,58,12347.0,4563.0,652880.0
2021-08-26,Sonepat,0,47129,46874,1.0,99.46,164.0,90.0,254,,,,1,5342.0,2460.0,861567.0
2021-08-26,Total,16,770411,760080,15.0,98.66,7137.0,2534.0,9671,1.0,,,660,61023.0,41277.0,15256458.0
2021-08-26,Yamunanagar,1,24587,24172,,98.31,321.0,88.0,409,,,,6,1843.0,2049.0,640761.0
2021-08-27,Ambala,0,30112,29596,4.0,98.29,487.0,22.0,509,,,,7,12984.0,16461.0,1012793.0
2021-08-27,Bhiwani,0,22403,21742,,97.05,287.0,321.0,608,,,,53,16166.0,7969.0,620637.0
2021-08-27,Charkhi Dadri,0,5069,4933,,97.32,108.0,25.0,133,,,,3,3568.0,9362.0,434931.0
2021-08-27,Faridabad,1,99822,99100,3.0,99.28,539.0,177.0,716,,,,6,21696.0,16015.0,1499462.0
2021-08-27,Fatehabad,0,17869,17400,,97.38,313.0,152.0,465,,,,4,10087.0,3993.0,483014.0
2021-08-27,Gurugram,5,181058,180063,3.0,99.45,600.0,321.0,921,,,,74,20864.0,43279.0,2329375.0
2021-08-27,Hisar,0,53980,52839,,97.89,814.0,227.0,1041,,,,100,33530.0,5402.0,776552.0
2021-08-27,Jhajjar,0,18839,18504,,98.22,198.0,108.0,306,,,,29,17360.0,7398.0,587974.0
2021-08-27,Jind,0,21203,20666,,97.47,423.0,101.0,524,,,,13,10612.0,3909.0,486399.0
2021-08-27,Kaithal,7,11230,10869,,96.79,289.0,50.0,339,,,,22,15867.0,6181.0,498491.0
2021-08-27,Karnal,0,40014,39431,3.0,98.54,505.0,42.0,547,,,,36,31855.0,11347.0,871331.0
2021-08-27,Kurukshetra,0,22124,21765,1.0,98.38,250.0,106.0,356,,,,3,15466.0,6934.0,533980.0
2021-08-27,Mahindergarh,0,21689,21533,,99.28,97.0,56.0,153,,,,3,18673.0,9966.0,542686.0
2021-08-27,Nuh,0,5011,4889,,97.57,66.0,56.0,122,1.0,,,0,4085.0,1550.0,210138.0
2021-08-27,Palwal,2,11005,10849,,98.58,111.0,42.0,153,,,,3,6377.0,4136.0,478943.0
2021-08-27,Panchkula,4,30679,30264,,98.65,284.0,90.0,374,,,,41,9408.0,6574.0,521258.0
2021-08-27,Panipat,0,31138,30481,,97.89,418.0,148.0,566,,,,91,33605.0,7905.0,584256.0
2021-08-27,Rewari,0,20307,20076,,98.86,122.0,87.0,209,,,,22,14231.0,10877.0,551222.0
2021-08-27,Rohtak,1,25892,25302,,97.72,454.0,46.0,500,,,,90,13857.0,6252.0,573609.0
2021-08-27,Sirsa,1,29272,28748,2.0,98.21,287.0,180.0,467,,,,57,15670.0,4816.0,673366.0
2021-08-27,Sonepat,0,47129,46874,,99.46,164.0,90.0,254,,,,1,21666.0,6000.0,889233.0
2021-08-27,Total,21,770432,760096,16.0,98.66,7137.0,2535.0,9672,1.0,,,664,363556.0,206315.0,15826329.0
2021-08-27,Yamunanagar,0,24587,24172,,98.31,321.0,88.0,409,,,,6,15929.0,9989.0,666679.0
2021-08-28,Ambala,0,30112,29596,,98.29,487.0,22.0,509,,,,7,9192.0,7827.0,1029812.0
2021-08-28,Bhiwani,0,22403,21744,2.0,97.06,287.0,321.0,608,,,,51,8242.0,2789.0,631668.0
2021-08-28,Charkhi Dadri,1,5070,4933,,97.3,108.0,25.0,133,,,,4,2587.0,7031.0,444549.0
2021-08-28,Faridabad,3,99825,99103,3.0,99.28,539.0,177.0,716,,,,6,18572.0,11129.0,1529163.0
2021-08-28,Fatehabad,0,17869,17400,,97.38,313.0,152.0,465,,,,4,11680.0,4054.0,498748.0
2021-08-28,Gurugram,3,181061,180067,4.0,99.45,600.0,321.0,921,,,,73,12885.0,20852.0,2363112.0
2021-08-28,Hisar,0,53980,52839,,97.89,814.0,227.0,1041,,,,100,6876.0,3396.0,786824.0
2021-08-28,Jhajjar,0,18839,18504,,98.22,198.0,109.0,307,1.0,,,28,7975.0,2571.0,598520.0
2021-08-28,Jind,0,21203,20666,,97.47,423.0,101.0,524,,,,13,11808.0,3577.0,501784.0
2021-08-28,Kaithal,0,11230,10869,,96.79,289.0,50.0,339,,,,22,6137.0,1683.0,506311.0
2021-08-28,Karnal,0,40014,39431,,98.54,505.0,42.0,547,,,,36,10022.0,4159.0,885512.0
2021-08-28,Kurukshetra,0,22124,21767,2.0,98.39,250.0,106.0,356,,,,1,9421.0,2789.0,546190.0
2021-08-28,Mahindergarh,0,21689,21533,,99.28,97.0,56.0,153,,,,3,3845.0,1767.0,548298.0
2021-08-28,Nuh,0,5011,4889,,97.57,66.0,56.0,122,,,,0,3448.0,899.0,214485.0
2021-08-28,Palwal,1,11006,10851,2.0,98.59,111.0,42.0,153,,,,2,7680.0,4971.0,491594.0
2021-08-28,Panchkula,1,30680,30267,3.0,98.65,284.0,90.0,374,,,,39,9769.0,5580.0,536607.0
2021-08-28,Panipat,0,31138,30481,,97.89,418.0,148.0,566,,,,91,5520.0,1533.0,591309.0
2021-08-28,Rewari,0,20307,20076,,98.86,122.0,87.0,209,,,,22,9364.0,5059.0,565645.0
2021-08-28,Rohtak,0,25892,25303,1.0,97.73,454.0,46.0,500,,,,89,8664.0,3436.0,585709.0
2021-08-28,Sirsa,0,29272,28748,,98.21,287.0,180.0,467,,,,57,3492.0,1281.0,678139.0
2021-08-28,Sonepat,0,47129,46874,,99.46,164.0,90.0,254,,,,1,12950.0,3610.0,905793.0
2021-08-28,Total,13,770445,760115,19.0,98.66,7137.0,2536.0,9673,1.0,,,657,186051.0,102160.0,16114540.0
2021-08-28,Yamunanagar,4,24591,24174,2.0,98.3,321.0,88.0,409,,,,8,5922.0,2167.0,674768.0
2021-08-29,Ambala,0,30112,29596,,98.29,487.0,22.0,509,,,,7,2308.0,1971.0,1034091.0
2021-08-29,Bhiwani,1,22404,21745,1.0,97.06,287.0,321.0,608,,,,51,1251.0,638.0,633557.0
2021-08-29,Charkhi Dadri,0,5070,4933,,97.3,108.0,25.0,133,,,,4,161.0,441.0,445151.0
2021-08-29,Faridabad,0,99825,99104,1.0,99.28,539.0,177.0,716,,,,5,4116.0,3190.0,1536469.0
2021-08-29,Fatehabad,1,17870,17400,,97.37,313.0,152.0,465,,,,5,2965.0,653.0,502366.0
2021-08-29,Gurugram,2,181063,180071,4.0,99.45,600.0,321.0,921,,,,71,2809.0,6030.0,2371951.0
2021-08-29,Hisar,0,53980,52839,,97.89,815.0,227.0,1042,1.0,,,99,930.0,1015.0,788769.0
2021-08-29,Jhajjar,0,18839,18506,2.0,98.23,198.0,109.0,307,,,,26,1012.0,839.0,600371.0
2021-08-29,Jind,0,21203,20666,,97.47,423.0,101.0,524,,,,13,3415.0,914.0,506113.0
2021-08-29,Kaithal,0,11230,10869,,96.79,289.0,50.0,339,,,,22,1773.0,471.0,508555.0
2021-08-29,Karnal,0,40014,39433,2.0,98.55,505.0,42.0,547,,,,34,1311.0,793.0,887616.0
2021-08-29,Kurukshetra,0,22124,21767,,98.39,250.0,106.0,356,,,,1,894.0,592.0,547676.0
2021-08-29,Mahindergarh,0,21689,21533,,99.28,97.0,56.0,153,,,,3,274.0,24.0,548596.0
2021-08-29,Nuh,0,5011,4889,,97.57,66.0,56.0,122,,,,0,490.0,227.0,215202.0
2021-08-29,Palwal,2,11008,10852,1.0,98.58,111.0,42.0,153,,,,3,2414.0,3988.0,497996.0
2021-08-29,Panchkula,1,30681,30270,3.0,98.66,284.0,90.0,374,,,,37,332.0,741.0,537680.0
2021-08-29,Panipat,0,31138,30481,,97.89,418.0,148.0,566,,,,91,10372.0,2514.0,604195.0
2021-08-29,Rewari,0,20307,20077,1.0,98.87,122.0,87.0,209,,,,21,670.0,302.0,566617.0
2021-08-29,Rohtak,0,25892,25304,1.0,97.73,454.0,46.0,500,,,,88,1938.0,1024.0,588671.0
2021-08-29,Sirsa,0,29272,28752,4.0,98.22,287.0,180.0,467,,,,53,391.0,193.0,678723.0
2021-08-29,Sonepat,1,47130,46874,,99.46,164.0,90.0,254,,,,2,4770.0,2210.0,912773.0
2021-08-29,Total,11,770456,760136,21.0,98.66,7138.0,2536.0,9674,1.0,,,646,45077.0,28821.0,16188438.0
2021-08-29,Yamunanagar,3,24594,24175,1.0,98.3,321.0,88.0,409,,,,10,481.0,51.0,675300.0
2021-08-30,Ambala,0,30112,29596,,98.29,487.0,22.0,509,,,,7,435.0,212.0,1034738.0
2021-08-30,Bhiwani,0,22404,21745,,97.06,287.0,321.0,608,,,,51,160.0,61.0,633778.0
2021-08-30,Charkhi Dadri,0,5070,4933,,97.3,108.0,25.0,133,,,,4,0.0,0.0,445151.0
2021-08-30,Faridabad,0,99825,99104,,99.28,539.0,177.0,716,,,,5,2213.0,1628.0,1540310.0
2021-08-30,Fatehabad,0,17870,17400,,97.37,313.0,152.0,465,,,,5,204.0,40.0,502610.0
2021-08-30,Gurugram,5,181068,180081,10.0,99.45,600.0,321.0,921,,,,66,5447.0,6923.0,2384321.0
2021-08-30,Hisar,0,53980,52839,,97.89,815.0,227.0,1042,,,,99,68.0,0.0,788837.0
2021-08-30,Jhajjar,0,18839,18506,,98.23,198.0,109.0,307,,,,26,374.0,84.0,600829.0
2021-08-30,Jind,0,21203,20666,,97.47,423.0,101.0,524,,,,13,779.0,265.0,507157.0
2021-08-30,Kaithal,1,11231,10870,1.0,96.79,289.0,50.0,339,,,,22,664.0,151.0,509370.0
2021-08-30,Karnal,1,40015,39433,,98.55,505.0,42.0,547,,,,35,413.0,263.0,888292.0
2021-08-30,Kurukshetra,0,22124,21767,,98.39,250.0,106.0,356,,,,1,396.0,303.0,548375.0
2021-08-30,Mahindergarh,0,21689,21533,,99.28,97.0,56.0,153,,,,3,5.0,13.0,548614.0
2021-08-30,Nuh,0,5011,4889,,97.57,66.0,56.0,122,,,,0,193.0,16.0,215411.0
2021-08-30,Palwal,2,11010,10854,2.0,98.58,111.0,42.0,153,,,,3,553.0,261.0,498810.0
2021-08-30,Panchkula,0,30681,30270,,98.66,284.0,90.0,374,,,,37,266.0,202.0,538148.0
2021-08-30,Panipat,0,31138,30481,,97.89,418.0,148.0,566,,,,91,147.0,49.0,604391.0
2021-08-30,Rewari,0,20307,20077,,98.87,122.0,87.0,209,,,,21,78.0,19.0,566714.0
2021-08-30,Rohtak,0,25892,25304,,97.73,454.0,46.0,500,,,,88,254.0,77.0,589002.0
2021-08-30,Sirsa,1,29273,28755,3.0,98.23,287.0,181.0,468,1.0,,,50,263.0,180.0,679166.0
2021-08-30,Sonepat,0,47130,46874,,99.46,164.0,90.0,254,,,,2,1384.0,572.0,914729.0
2021-08-30,Total,10,770466,760152,16.0,98.66,7138.0,2537.0,9675,1.0,,,639,14302.0,11858.0,16214598.0
2021-08-30,Yamunanagar,0,24594,24175,,98.3,321.0,88.0,409,,,,10,6.0,539.0,675845.0
2021-08-31,Ambala,1,30113,29596,,98.28,487.0,22.0,509,,,,8,5101.0,4807.0,1044646.0
2021-08-31,Bhiwani,0,22404,21747,2.0,97.07,287.0,321.0,608,,,,10,2549.0,1194.0,637521.0
2021-08-31,Charkhi Dadri,0,5070,4933,,97.3,108.0,25.0,133,,,,2,672.0,1315.0,447138.0
2021-08-31,Faridabad,0,99825,99105,1.0,99.28,539.0,177.0,716,,,,4,10294.0,4324.0,1554928.0
2021-08-31,Fatehabad,0,17870,17400,,97.37,313.0,152.0,465,,,,0,2704.0,1251.0,506565.0
2021-08-31,Gurugram,4,181072,180086,5.0,99.46,600.0,321.0,921,,,,65,8153.0,7864.0,2400338.0
2021-08-31,Hisar,0,53980,52839,,97.89,815.0,227.0,1042,,,,14,12557.0,2219.0,803613.0
2021-08-31,Jhajjar,2,18841,18508,2.0,98.23,198.0,109.0,307,,,,3,2968.0,843.0,604640.0
2021-08-31,Jind,0,21203,20667,1.0,97.47,423.0,101.0,524,,,,5,1798.0,964.0,509919.0
2021-08-31,Kaithal,0,11231,10871,1.0,96.79,289.0,50.0,339,,,,15,3385.0,1181.0,513936.0
2021-08-31,Karnal,3,40018,39434,1.0,98.54,506.0,42.0,548,1.0,,,34,7754.0,2242.0,898288.0
2021-08-31,Kurukshetra,1,22125,21767,,98.38,250.0,106.0,356,,,,2,4399.0,1611.0,554385.0
2021-08-31,Mahindergarh,0,21689,21533,,99.28,97.0,56.0,153,,,,3,2602.0,1280.0,552496.0
2021-08-31,Nuh,0,5011,4889,,97.57,66.0,56.0,122,,,,0,1649.0,490.0,217550.0
2021-08-31,Palwal,1,11011,10856,2.0,98.59,111.0,42.0,153,,,,2,1567.0,850.0,501227.0
2021-08-31,Panchkula,4,30685,30270,,98.65,284.0,90.0,374,,,,38,1527.0,1862.0,541537.0
2021-08-31,Panipat,0,31138,30485,4.0,97.9,418.0,148.0,566,,,,16,11624.0,1684.0,617699.0
2021-08-31,Rewari,2,20309,20077,,98.86,122.0,87.0,209,,,,14,4555.0,1215.0,572484.0
2021-08-31,Rohtak,0,25892,25304,,97.73,454.0,46.0,500,,,,37,1826.0,937.0,591765.0
2021-08-31,Sirsa,0,29273,28758,3.0,98.24,287.0,181.0,468,,,,7,6699.0,1962.0,687827.0
2021-08-31,Sonepat,0,47130,46874,,99.46,164.0,90.0,254,,,,2,6958.0,2005.0,923692.0
2021-08-31,Total,20,770486,760175,23.0,98.66,7140.0,2537.0,9677,2.0,,,290,105503.0,45074.0,16365175.0
2021-08-31,Yamunanagar,2,24596,24176,1.0,98.29,322.0,88.0,410,1.0,,,9,4162.0,2974.0,682981.0
2021-09-01,Ambala,0,30113,29597,1.0,98.29,487.0,22.0,509,,,,7,3879.0,4724.0,1053249.0
2021-09-01,Bhiwani,0,22404,21747,,97.07,287.0,321.0,608,,,,10,3074.0,1210.0,641805.0
2021-09-01,Charkhi Dadri,0,5070,4933,,97.3,108.0,25.0,133,,,,2,934.0,1676.0,449748.0
2021-09-01,Faridabad,2,99827,99105,,99.28,539.0,177.0,716,,,,6,8886.0,5901.0,1569715.0
2021-09-01,Fatehabad,0,17870,17400,,97.37,313.0,152.0,465,,,,0,1974.0,603.0,509142.0
2021-09-01,Gurugram,9,181081,180089,3.0,99.45,600.0,321.0,921,,,,71,15420.0,7531.0,2423289.0
2021-09-01,Hisar,0,53980,52839,,97.89,815.0,227.0,1042,,,,14,3385.0,2192.0,809190.0
2021-09-01,Jhajjar,1,18842,18509,1.0,98.23,198.0,109.0,307,,,,3,1860.0,880.0,607380.0
2021-09-01,Jind,1,21204,20667,,97.47,423.0,101.0,524,,,,6,2407.0,843.0,513169.0
2021-09-01,Kaithal,0,11231,10871,,96.79,289.0,50.0,339,,,,15,2482.0,816.0,517234.0
2021-09-01,Karnal,0,40018,39436,2.0,98.55,506.0,42.0,548,,,,32,2892.0,1180.0,902360.0
2021-09-01,Kurukshetra,0,22125,21768,1.0,98.39,250.0,106.0,356,,,,1,2603.0,1009.0,557997.0
2021-09-01,Mahindergarh,0,21689,21533,,99.28,97.0,56.0,153,,,,3,1388.0,754.0,554638.0
2021-09-01,Nuh,0,5011,4889,,97.57,66.0,56.0,122,,,,0,1327.0,405.0,219282.0
2021-09-01,Palwal,2,11013,10856,,98.57,111.0,42.0,153,,,,4,2882.0,1200.0,505309.0
2021-09-01,Panchkula,2,30687,30270,,98.64,284.0,90.0,374,,,,40,1736.0,2033.0,545306.0
2021-09-01,Panipat,1,31139,30491,6.0,97.92,418.0,148.0,566,,,,11,1559.0,714.0,619972.0
2021-09-01,Rewari,0,20309,20077,,98.86,122.0,87.0,209,,,,14,2356.0,890.0,575730.0
2021-09-01,Rohtak,0,25892,25304,,97.73,454.0,46.0,500,,,,37,1894.0,941.0,594600.0
2021-09-01,Sirsa,0,29273,28758,,98.24,287.0,181.0,468,,,,7,6371.0,1916.0,696114.0
2021-09-01,Sonepat,0,47130,46874,,99.46,164.0,90.0,254,,,,2,4682.0,1526.0,929900.0
2021-09-01,Total,20,770506,760189,14.0,98.66,7140.0,2537.0,9677,,,,296,79064.0,40690.0,16484929.0
2021-09-01,Yamunanagar,2,24598,24176,,98.28,322.0,88.0,410,,,,11,5073.0,1746.0,689800.0
2021-09-02,Ambala,0,30113,29597,,98.29,487.0,22.0,509,,,,7,2138.0,2256.0,1057643.0
2021-09-02,Bhiwani,0,22404,21748,1.0,97.07,287.0,321.0,608,,,,9,4845.0,1770.0,648420.0
2021-09-02,Charkhi Dadri,0,5070,4933,,97.3,108.0,25.0,133,,,,2,1130.0,1558.0,452436.0
2021-09-02,Faridabad,2,99829,99105,,99.27,539.0,177.0,716,,,,8,6657.0,3975.0,1580347.0
2021-09-02,Fatehabad,0,17870,17400,,97.37,313.0,152.0,465,,,,0,8080.0,2425.0,519647.0
2021-09-02,Gurugram,8,181089,180093,4.0,99.45,600.0,321.0,921,,,,75,9914.0,10160.0,2443363.0
2021-09-02,Hisar,0,53980,52839,,97.89,815.0,227.0,1042,,,,14,12015.0,2966.0,824171.0
2021-09-02,Jhajjar,0,18842,18509,,98.23,198.0,111.0,309,2.0,,,1,4812.0,1432.0,613624.0
2021-09-02,Jind,0,21204,20667,,97.47,423.0,101.0,524,,,,6,3644.0,1392.0,518205.0
2021-09-02,Kaithal,2,11233,10871,,96.78,289.0,50.0,339,,,,17,5939.0,1859.0,525032.0
2021-09-02,Karnal,1,40019,39437,1.0,98.55,506.0,42.0,548,,,,32,16691.0,5719.0,924770.0
2021-09-02,Kurukshetra,1,22126,21768,,98.38,250.0,106.0,356,,,,2,4873.0,1996.0,564866.0
2021-09-02,Mahindergarh,0,21689,21533,,99.28,97.0,56.0,153,,,,3,4265.0,3211.0,562114.0
2021-09-02,Nuh,0,5011,4889,,97.57,66.0,56.0,122,,,,0,1627.0,542.0,221451.0
2021-09-02,Palwal,2,11015,10856,,98.56,111.0,42.0,153,,,,6,4588.0,2182.0,512079.0
2021-09-02,Panchkula,0,30687,30270,,98.64,284.0,90.0,374,,,,40,2000.0,1895.0,549201.0
2021-09-02,Panipat,0,31139,30491,,97.92,418.0,148.0,566,,,,11,11417.0,2361.0,633750.0
2021-09-02,Rewari,0,20309,20077,,98.86,122.0,87.0,209,,,,14,5219.0,1900.0,582849.0
2021-09-02,Rohtak,0,25892,25304,,97.73,454.0,46.0,500,,,,37,4831.0,3554.0,602985.0
2021-09-02,Sirsa,0,29273,28758,,98.24,287.0,181.0,468,,,,7,6570.0,2544.0,705228.0
2021-09-02,Sonepat,0,47130,46875,1.0,99.46,164.0,90.0,254,,,,1,8104.0,2492.0,940496.0
2021-09-02,Total,16,770522,760196,7.0,98.66,7140.0,2539.0,9679,2.0,,,303,140838.0,61197.0,16686964.0
2021-09-02,Yamunanagar,0,24598,24176,,98.28,322.0,88.0,410,,,,11,11479.0,3008.0,704287.0
2021-09-03,Ambala,1,30114,29598,1.0,98.29,487.0,22.0,509,,,,7,9950.0,10762.0,1078355.0
2021-09-03,Bhiwani,0,22404,21748,,97.07,287.0,321.0,608,,,,9,9219.0,4178.0,661817.0
2021-09-03,Charkhi Dadri,0,5070,4933,,97.3,108.0,25.0,133,,,,2,1811.0,3803.0,458050.0
2021-09-03,Faridabad,1,99830,99105,,99.27,539.0,177.0,716,,,,9,9360.0,6609.0,1596316.0
2021-09-03,Fatehabad,0,17870,17400,,97.37,313.0,152.0,465,,,,0,3657.0,917.0,524221.0
2021-09-03,Gurugram,3,181092,180099,6.0,99.45,601.0,321.0,922,1.0,,,71,12142.0,13408.0,2468913.0
2021-09-03,Hisar,0,53980,52839,,97.89,815.0,227.0,1042,,,,14,6604.0,1915.0,832690.0
2021-09-03,Jhajjar,2,18844,18510,1.0,98.23,198.0,111.0,309,,,,2,3767.0,1347.0,618738.0
2021-09-03,Jind,0,21204,20667,,97.47,423.0,101.0,524,,,,6,5963.0,1987.0,526155.0
2021-09-03,Kaithal,1,11234,10871,,96.77,289.0,50.0,339,,,,18,6667.0,1844.0,533543.0
2021-09-03,Karnal,1,40020,39437,,98.54,506.0,42.0,548,,,,33,8447.0,3996.0,937213.0
2021-09-03,Kurukshetra,1,22127,21768,,98.38,250.0,106.0,356,,,,3,5418.0,2263.0,572547.0
2021-09-03,Mahindergarh,0,21689,21533,,99.28,97.0,56.0,153,,,,3,4072.0,3752.0,569938.0
2021-09-03,Nuh,0,5011,4889,,97.57,66.0,56.0,122,,,,0,1759.0,736.0,223946.0
2021-09-03,Palwal,1,11016,10858,2.0,98.57,111.0,42.0,153,,,,5,3162.0,4124.0,519365.0
2021-09-03,Panchkula,0,30687,30270,,98.64,284.0,90.0,374,,,,40,2144.0,2083.0,553428.0
2021-09-03,Panipat,0,31139,30491,,97.92,418.0,148.0,566,,,,11,1158.0,672.0,635580.0
2021-09-03,Rewari,0,20309,20077,,98.86,122.0,87.0,209,,,,14,6827.0,2517.0,592193.0
2021-09-03,Rohtak,0,25892,25304,,97.73,454.0,46.0,500,,,,37,4625.0,3790.0,611400.0
2021-09-03,Sirsa,0,29273,28758,,98.24,287.0,181.0,468,,,,7,4522.0,1589.0,711339.0
2021-09-03,Sonepat,0,47130,46875,,99.46,164.0,90.0,254,,,,1,8697.0,3078.0,952271.0
2021-09-03,Total,12,770534,760208,12.0,98.66,7142.0,2539.0,9681,2.0,,,301,127370.0,77237.0,16891571.0
2021-09-03,Yamunanagar,1,24599,24178,2.0,98.29,323.0,88.0,411,1.0,,,9,7399.0,1867.0,713553.0
2021-09-04,Ambala,0,30114,29598,,98.29,487.0,22.0,509,,,,7,4591.0,3989.0,1086935.0
2021-09-04,Bhiwani,0,22404,21748,,97.07,287.0,321.0,608,,,,9,4879.0,2174.0,668870.0
2021-09-04,Charkhi Dadri,0,5070,4933,,97.3,108.0,25.0,133,,,,2,1101.0,2023.0,461174.0
2021-09-04,Faridabad,1,99831,99106,1.0,99.27,539.0,177.0,716,,,,9,6474.0,6513.0,1609303.0
2021-09-04,Fatehabad,0,17870,17400,,97.37,313.0,152.0,465,,,,0,4176.0,1466.0,529863.0
2021-09-04,Gurugram,3,181095,180105,6.0,99.45,601.0,321.0,922,,,,68,8630.0,17166.0,2494709.0
2021-09-04,Hisar,0,53980,52839,,97.89,815.0,227.0,1042,,,,14,2444.0,1542.0,836676.0
