date,district,total_active_cases_till_yesterday,new_cases_today,discharged_cases_today,deaths_today,total_active_cases_including_today,total_indegenous_cases_till_yesterday,indegenous_cases_today,total_imported_cases_till_yesterday,imported_cases_today,total_cases_till_today,total_cases_discharged,total_deaths
2021-03-16,thiruvarur,94,12,4,1,101,11449.0,12.0,38.0,0.0,11499.0,11286,112
2021-03-16,thoothukudi,23,2,3,0,22,16122.0,2.0,273.0,0.0,16397.0,16232,143
2021-03-16,tirunelveli,59,7,5,0,61,15402.0,7.0,420.0,0.0,15829.0,15554,214
2021-03-16,tiruppur,199,23,14,0,208,18672.0,23.0,11.0,0.0,18706.0,18274,224
2021-03-16,trichy,111,17,12,0,116,15106.0,17.0,42.0,0.0,15165.0,14866,183
2021-03-16,vellore,96,14,6,0,104,20706.0,13.0,444.0,1.0,21164.0,20709,351
2021-03-16,villupuram,27,3,4,0,26,15136.0,3.0,174.0,0.0,15313.0,15174,113
2021-03-16,virudhunagar,43,5,5,0,43,16626.0,5.0,104.0,0.0,16735.0,16460,232
2021-03-17,airport surveillance (domestic),1,0,0,0,1,0.0,0.0,1045.0,0.0,1045.0,1043,1
2021-03-17,airport surveillance (international),8,0,2,0,6,0.0,0.0,962.0,0.0,962.0,955,1
2021-03-17,ariyalur,7,2,1,0,8,4737.0,2.0,20.0,0.0,4759.0,4702,49
2021-03-17,chengalpattu,454,103,57,1,499,53754.0,103.0,5.0,0.0,53862.0,52567,796
2021-03-17,chennai,2135,395,248,5,2277,239436.0,395.0,47.0,0.0,239878.0,233414,4187
2021-03-17,coimbatore,448,107,49,0,506,56573.0,107.0,51.0,0.0,56731.0,55539,686
2021-03-17,cuddalore,59,11,9,0,61,25094.0,11.0,202.0,0.0,25307.0,24958,288
2021-03-17,dharmapuri,10,5,1,0,14,6461.0,5.0,214.0,0.0,6680.0,6611,55
2021-03-17,dindigul,67,12,5,0,74,11531.0,12.0,77.0,0.0,11620.0,11346,200
2021-03-17,erode,119,12,11,0,120,14911.0,12.0,94.0,0.0,15017.0,14747,150
2021-03-17,grand total,5450,945,576,8,5811,854333.0,938.0,7096.0,7.0,862374.0,843999,12564
2021-03-17,kallakurichi,7,1,2,0,6,10514.0,1.0,404.0,0.0,10919.0,10805,108
2021-03-17,kancheepuram,169,30,8,0,191,29775.0,30.0,3.0,0.0,29808.0,29168,449
2021-03-17,kanyakumari,84,14,14,0,84,17124.0,11.0,110.0,3.0,17248.0,16903,261
2021-03-17,karur,26,5,1,0,30,5498.0,5.0,46.0,0.0,5549.0,5468,51
2021-03-17,krishnagiri,36,9,3,0,42,8062.0,9.0,169.0,0.0,8240.0,8080,118
2021-03-17,madurai,82,19,8,0,93,21230.0,19.0,159.0,0.0,21408.0,20853,462
2021-03-17,nagapattinam,72,10,7,0,75,8633.0,10.0,89.0,0.0,8732.0,8521,136
2021-03-17,namakkal,47,7,8,0,46,11782.0,7.0,106.0,0.0,11895.0,11738,111
2021-03-17,nilgiris,57,10,4,0,63,8433.0,10.0,22.0,0.0,8465.0,8353,49
2021-03-17,perambalur,8,0,1,0,7,2294.0,0.0,2.0,0.0,2296.0,2268,21
2021-03-17,pudukottai,32,11,4,0,39,11688.0,11.0,33.0,0.0,11732.0,11536,157
2021-03-17,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2021-03-17,ramanathapuram,10,1,2,0,9,6363.0,1.0,133.0,0.0,6497.0,6351,137
2021-03-17,ranipet,20,1,3,0,18,16230.0,1.0,49.0,0.0,16280.0,16073,189
2021-03-17,salem,96,13,9,0,100,32503.0,13.0,420.0,0.0,32936.0,32369,467
2021-03-17,sivagangai,44,5,3,0,46,6781.0,5.0,68.0,0.0,6854.0,6682,126
2021-03-17,tenkasi,14,2,2,0,14,8537.0,2.0,51.0,0.0,8590.0,8416,160
2021-03-17,thanjavur,251,10,15,0,246,18474.0,10.0,22.0,0.0,18506.0,18004,256
2021-03-17,theni,26,2,3,0,25,17161.0,2.0,45.0,0.0,17208.0,16976,207
2021-03-17,thirupathur,21,8,2,0,27,7559.0,8.0,110.0,0.0,7677.0,7523,127
2021-03-17,thiruvallur,331,56,29,0,358,44732.0,56.0,10.0,0.0,44798.0,43739,701
2021-03-17,thiruvannamalai,28,3,3,1,27,19162.0,3.0,393.0,0.0,19558.0,19246,285
2021-03-17,thiruvarur,101,7,12,0,96,11461.0,7.0,38.0,0.0,11506.0,11298,112
2021-03-17,thoothukudi,22,6,1,0,27,16124.0,6.0,273.0,0.0,16403.0,16233,143
2021-03-17,tirunelveli,61,11,9,0,63,15409.0,11.0,420.0,0.0,15840.0,15563,214
2021-03-17,tiruppur,208,22,15,0,215,18695.0,22.0,11.0,0.0,18728.0,18289,224
2021-03-17,trichy,116,13,13,0,116,15123.0,13.0,42.0,0.0,15178.0,14879,183
2021-03-17,vellore,104,11,7,1,107,20719.0,7.0,445.0,4.0,21175.0,20716,352
2021-03-17,villupuram,26,5,3,0,28,15139.0,5.0,174.0,0.0,15318.0,15177,113
2021-03-17,virudhunagar,43,6,2,0,47,16631.0,6.0,104.0,0.0,16741.0,16462,232
2021-03-18,airport surveillance (domestic),1,0,0,0,1,0.0,0.0,1045.0,0.0,1045.0,1043,1
2021-03-18,airport surveillance (international),6,0,0,0,6,0.0,0.0,962.0,0.0,962.0,955,1
2021-03-18,ariyalur,9,2,1,0,10,4740.0,2.0,20.0,0.0,4762.0,4703,49
2021-03-18,chengalpattu,515,86,55,1,545,53873.0,86.0,5.0,0.0,53964.0,52622,797
2021-03-18,chennai,2250,394,247,3,2394,239804.0,394.0,47.0,0.0,240245.0,233661,4190
2021-03-18,coimbatore,512,77,48,0,541,56686.0,77.0,51.0,0.0,56814.0,55587,686
2021-03-18,cuddalore,62,14,7,0,69,25106.0,14.0,202.0,0.0,25322.0,24965,288
2021-03-18,dharmapuri,14,7,1,0,20,6466.0,7.0,214.0,0.0,6687.0,6612,55
2021-03-18,dindigul,76,10,6,0,80,11545.0,10.0,77.0,0.0,11632.0,11352,200
2021-03-18,erode,112,17,9,0,120,14915.0,17.0,94.0,0.0,15026.0,14756,150
2021-03-18,grand total,5811,989,569,9,6222,855271.0,985.0,7103.0,4.0,863363.0,844568,12573
2021-03-18,kallakurichi,5,1,2,0,4,10514.0,1.0,404.0,0.0,10919.0,10807,108
2021-03-18,kancheepuram,190,40,14,0,216,29804.0,40.0,3.0,0.0,29847.0,29182,449
2021-03-18,kanyakumari,84,11,9,0,86,17135.0,11.0,113.0,0.0,17259.0,16912,261
2021-03-18,karur,30,6,1,0,35,5503.0,6.0,46.0,0.0,5555.0,5469,51
2021-03-18,krishnagiri,42,8,2,0,48,8071.0,6.0,169.0,2.0,8248.0,8082,118
2021-03-18,madurai,85,18,6,0,97,21241.0,18.0,159.0,0.0,21418.0,20859,462
2021-03-18,nagapattinam,74,9,6,0,77,8642.0,9.0,89.0,0.0,8740.0,8527,136
2021-03-18,namakkal,43,13,5,0,51,11786.0,13.0,106.0,0.0,11905.0,11743,111
2021-03-18,nilgiris,61,9,3,0,67,8441.0,9.0,22.0,0.0,8472.0,8356,49
2021-03-18,perambalur,7,0,1,0,6,2294.0,0.0,2.0,0.0,2296.0,2269,21
2021-03-18,pudukottai,37,7,3,0,41,11697.0,7.0,33.0,0.0,11737.0,11539,157
2021-03-18,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2021-03-18,ramanathapuram,9,2,2,0,9,6364.0,2.0,133.0,0.0,6499.0,6353,137
2021-03-18,ranipet,15,3,1,1,16,16228.0,3.0,49.0,0.0,16280.0,16074,190
2021-03-18,salem,102,26,11,0,117,32518.0,26.0,420.0,0.0,32964.0,32380,467
2021-03-18,sivagangai,46,0,2,1,43,6786.0,0.0,68.0,0.0,6854.0,6684,127
2021-03-18,tenkasi,15,3,3,0,15,8540.0,3.0,51.0,0.0,8594.0,8419,160
2021-03-18,thanjavur,245,47,12,3,277,18483.0,47.0,22.0,0.0,18552.0,18016,259
2021-03-18,theni,25,4,4,0,25,17163.0,4.0,45.0,0.0,17212.0,16980,207
2021-03-18,thirupathur,27,1,2,0,26,7567.0,1.0,110.0,0.0,7678.0,7525,127
2021-03-18,thiruvallur,369,71,31,0,409,44799.0,71.0,10.0,0.0,44880.0,43770,701
2021-03-18,thiruvannamalai,30,5,4,0,31,19168.0,5.0,393.0,0.0,19566.0,19250,285
2021-03-18,thiruvarur,98,19,11,0,106,11470.0,19.0,38.0,0.0,11527.0,11309,112
2021-03-18,thoothukudi,28,5,2,0,31,16131.0,5.0,273.0,0.0,16409.0,16235,143
2021-03-18,tirunelveli,66,6,8,0,64,15423.0,6.0,420.0,0.0,15849.0,15571,214
2021-03-18,tiruppur,215,35,17,0,233,18717.0,35.0,11.0,0.0,18763.0,18306,224
2021-03-18,trichy,123,8,18,0,113,15143.0,8.0,42.0,0.0,15193.0,14897,183
2021-03-18,vellore,108,16,8,0,116,20727.0,14.0,449.0,2.0,21192.0,20724,352
2021-03-18,villupuram,28,4,4,0,28,15144.0,4.0,174.0,0.0,15322.0,15181,113
2021-03-18,virudhunagar,47,5,3,0,49,16637.0,5.0,104.0,0.0,16746.0,16465,232
2021-03-20,airport surveillance (domestic),3,0,0,0,3,0.0,0.0,1047.0,0.0,1047.0,1043,1
2021-03-20,airport surveillance (international),5,1,0,0,6,0.0,0.0,963.0,1.0,964.0,957,1
2021-03-20,ariyalur,11,3,1,0,13,4744.0,3.0,20.0,0.0,4767.0,4705,49
2021-03-20,chengalpattu,594,134,58,1,669,54067.0,134.0,5.0,0.0,54206.0,52737,800
2021-03-20,chennai,2550,458,259,2,2747,240622.0,458.0,47.0,0.0,241127.0,234184,4196
2021-03-20,coimbatore,593,103,61,0,635,56869.0,103.0,51.0,0.0,57023.0,55702,686
2021-03-20,cuddalore,68,14,6,1,75,25127.0,14.0,202.0,0.0,25343.0,24979,289
2021-03-20,dharmapuri,25,8,1,0,32,6479.0,8.0,214.0,0.0,6701.0,6614,55
2021-03-20,dindigul,89,16,5,0,100,11571.0,16.0,77.0,0.0,11664.0,11364,200
2021-03-20,erode,122,8,13,0,117,14944.0,8.0,94.0,0.0,15046.0,14779,150
2021-03-20,grand total,6690,1243,634,8,7291,857339.0,1240.0,7111.0,3.0,865693.0,845812,12590
2021-03-20,kallakurichi,6,1,0,0,7,10517.0,1.0,404.0,0.0,10922.0,10807,108
2021-03-20,kancheepuram,224,41,23,1,241,29864.0,41.0,3.0,0.0,29908.0,29217,450
2021-03-20,kanyakumari,83,21,9,0,95,17151.0,21.0,113.0,0.0,17285.0,16929,261
2021-03-20,karur,42,5,2,0,45,5518.0,5.0,46.0,0.0,5569.0,5473,51
2021-03-20,krishnagiri,55,13,4,0,64,8086.0,13.0,172.0,0.0,8271.0,8089,118
2021-03-20,madurai,101,17,8,0,110,21270.0,16.0,159.0,1.0,21446.0,20874,462
2021-03-20,nagapattinam,82,17,10,0,89,8664.0,17.0,89.0,0.0,8770.0,8545,136
2021-03-20,namakkal,54,12,6,0,60,11806.0,12.0,106.0,0.0,11924.0,11753,111
2021-03-20,nilgiris,72,11,5,0,78,8460.0,11.0,22.0,0.0,8493.0,8365,50
2021-03-20,perambalur,6,1,1,0,6,2294.0,1.0,2.0,0.0,2297.0,2270,21
2021-03-20,pudukottai,47,2,3,0,46,11712.0,2.0,33.0,0.0,11747.0,11544,157
2021-03-20,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2021-03-20,ramanathapuram,8,1,1,0,8,6367.0,1.0,133.0,0.0,6501.0,6356,137
2021-03-20,ranipet,23,6,3,0,26,16240.0,6.0,49.0,0.0,16295.0,16079,190
2021-03-20,salem,133,28,12,0,149,32574.0,28.0,420.0,0.0,33022.0,32406,467
2021-03-20,sivagangai,43,9,3,0,49,6787.0,9.0,68.0,0.0,6864.0,6688,127
2021-03-20,tenkasi,18,3,1,0,20,8548.0,3.0,51.0,0.0,8602.0,8422,160
2021-03-20,thanjavur,326,85,17,1,393,18595.0,85.0,22.0,0.0,18702.0,18048,261
2021-03-20,theni,22,4,1,0,25,17167.0,4.0,45.0,0.0,17216.0,16984,207
2021-03-20,thirupathur,26,2,2,0,26,7571.0,2.0,110.0,0.0,7683.0,7530,127
2021-03-20,thiruvallur,463,87,41,0,509,44969.0,87.0,10.0,0.0,45066.0,43855,702
2021-03-20,thiruvannamalai,31,6,6,0,31,19178.0,6.0,393.0,0.0,19577.0,19261,285
2021-03-20,thiruvarur,112,22,11,0,123,11504.0,22.0,38.0,0.0,11564.0,11329,112
2021-03-20,thoothukudi,32,13,1,0,44,16140.0,13.0,273.0,0.0,16426.0,16239,143
2021-03-20,tirunelveli,67,12,4,0,75,15438.0,12.0,420.0,0.0,15870.0,15581,214
2021-03-20,tiruppur,241,33,24,0,250,18779.0,33.0,11.0,0.0,18823.0,18349,224
2021-03-20,trichy,111,19,14,1,115,15160.0,19.0,42.0,0.0,15221.0,14922,184
2021-03-20,vellore,116,18,11,0,123,20753.0,17.0,451.0,1.0,21222.0,20747,352
2021-03-20,villupuram,33,5,4,1,33,15156.0,5.0,174.0,0.0,15335.0,15188,114
2021-03-20,virudhunagar,53,4,3,0,54,16648.0,4.0,104.0,0.0,16756.0,16470,232
2021-03-21,airport surveillance (domestic),3,0,0,0,3,0.0,0.0,1047.0,0.0,1047.0,1043,1
2021-03-21,airport surveillance (international),6,1,0,0,7,0.0,0.0,964.0,1.0,965.0,957,1
2021-03-21,ariyalur,13,4,1,0,16,4747.0,4.0,20.0,0.0,4771.0,4706,49
2021-03-21,chengalpattu,672,138,59,1,750,54204.0,138.0,5.0,0.0,54347.0,52796,801
2021-03-21,chennai,2777,466,257,1,2985,241110.0,466.0,47.0,0.0,241623.0,234441,4197
2021-03-21,coimbatore,635,109,57,0,687,56972.0,109.0,51.0,0.0,57132.0,55759,686
2021-03-21,cuddalore,74,16,8,0,82,25140.0,16.0,202.0,0.0,25358.0,24987,289
2021-03-21,dharmapuri,32,12,4,0,40,6487.0,12.0,214.0,0.0,6713.0,6618,55
2021-03-21,dindigul,100,22,11,0,111,11587.0,22.0,77.0,0.0,11686.0,11375,200
2021-03-21,erode,117,14,12,0,119,14952.0,14.0,94.0,0.0,15060.0,14791,150
2021-03-21,grand total,7291,1289,668,9,7903,858579.0,1280.0,7114.0,9.0,866982.0,846480,12599
2021-03-21,kallakurichi,5,1,1,0,5,10516.0,1.0,404.0,0.0,10921.0,10808,108
2021-03-21,kancheepuram,242,32,19,1,254,29906.0,32.0,3.0,0.0,29941.0,29236,451
2021-03-21,kanyakumari,95,12,8,0,99,17172.0,12.0,113.0,0.0,17297.0,16937,261
2021-03-21,karur,45,8,4,0,49,5523.0,8.0,46.0,0.0,5577.0,5477,51
2021-03-21,krishnagiri,65,17,5,0,77,8100.0,15.0,172.0,2.0,8289.0,8094,118
2021-03-21,madurai,109,22,7,0,124,21285.0,22.0,160.0,0.0,21467.0,20881,462
2021-03-21,nagapattinam,90,19,12,1,96,8682.0,19.0,89.0,0.0,8790.0,8557,137
2021-03-21,namakkal,60,10,8,0,62,11818.0,10.0,106.0,0.0,11934.0,11761,111
2021-03-21,nilgiris,79,14,9,0,84,8472.0,14.0,22.0,0.0,8508.0,8374,50
2021-03-21,perambalur,6,2,1,0,7,2295.0,2.0,2.0,0.0,2299.0,2271,21
2021-03-21,pudukottai,46,5,2,1,48,11714.0,5.0,33.0,0.0,11752.0,11546,158
2021-03-21,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2021-03-21,ramanathapuram,8,3,1,0,10,6368.0,3.0,133.0,0.0,6504.0,6357,137
2021-03-21,ranipet,26,10,3,0,33,16246.0,10.0,49.0,0.0,16305.0,16082,190
2021-03-21,salem,149,27,19,0,157,32602.0,27.0,420.0,0.0,33049.0,32425,467
2021-03-21,sivagangai,49,11,4,0,56,6796.0,11.0,68.0,0.0,6875.0,6692,127
2021-03-21,tenkasi,19,15,2,0,32,8550.0,13.0,51.0,2.0,8616.0,8424,160
2021-03-21,thanjavur,394,73,19,1,447,18681.0,73.0,22.0,0.0,18776.0,18067,262
2021-03-21,theni,25,6,3,0,28,17171.0,6.0,45.0,0.0,17222.0,16987,207
2021-03-21,thirupathur,26,6,3,0,29,7573.0,6.0,110.0,0.0,7689.0,7533,127
2021-03-21,thiruvallur,480,72,37,1,514,45027.0,72.0,10.0,0.0,45109.0,43892,703
2021-03-21,thiruvannamalai,31,5,3,0,33,19184.0,5.0,393.0,0.0,19582.0,19264,285
2021-03-21,thiruvarur,123,26,14,0,135,11526.0,26.0,38.0,0.0,11590.0,11343,112
2021-03-21,thoothukudi,44,6,4,0,46,16153.0,6.0,273.0,0.0,16432.0,16243,143
2021-03-21,tirunelveli,76,18,9,1,84,15451.0,18.0,420.0,0.0,15889.0,15590,215
2021-03-21,tiruppur,250,35,27,0,258,18812.0,35.0,11.0,0.0,18858.0,18376,224
2021-03-21,trichy,110,21,11,0,120,15174.0,21.0,42.0,0.0,15237.0,14933,184
2021-03-21,vellore,123,15,14,1,123,20770.0,11.0,452.0,4.0,21237.0,20761,353
2021-03-21,villupuram,33,8,3,0,38,15161.0,8.0,174.0,0.0,15343.0,15191,114
2021-03-21,virudhunagar,54,8,7,0,55,16652.0,8.0,104.0,0.0,16764.0,16477,232
2021-03-22,airport surveillance (domestic),3,0,0,0,3,0.0,0.0,1047.0,0.0,1047.0,1043,1
2021-03-22,airport surveillance (international),7,1,2,0,6,0.0,0.0,965.0,1.0,966.0,959,1
2021-03-22,ariyalur,16,6,2,0,20,4751.0,6.0,20.0,0.0,4777.0,4708,49
2021-03-22,chengalpattu,746,126,53,2,817,54338.0,126.0,5.0,0.0,54469.0,52849,803
2021-03-22,chennai,2980,496,261,4,3211,241572.0,496.0,47.0,0.0,242115.0,234702,4202
2021-03-22,coimbatore,692,130,52,2,768,57086.0,130.0,51.0,0.0,57267.0,55811,688
2021-03-22,cuddalore,82,30,6,0,106,25156.0,30.0,202.0,0.0,25388.0,24993,289
2021-03-22,dharmapuri,40,8,3,0,45,6499.0,8.0,214.0,0.0,6721.0,6621,55
2021-03-22,dindigul,112,15,14,0,113,11610.0,15.0,77.0,0.0,11702.0,11389,200
2021-03-22,erode,119,22,13,0,128,14966.0,22.0,94.0,0.0,15082.0,14804,150
2021-03-22,grand total,7903,1385,659,10,8619,859859.0,1382.0,7123.0,3.0,868367.0,847139,12609
2021-03-22,kallakurichi,3,1,0,0,4,10515.0,1.0,404.0,0.0,10920.0,10808,108
2021-03-22,kancheepuram,258,35,18,0,275,29942.0,35.0,3.0,0.0,29980.0,29254,451
2021-03-22,kanyakumari,99,13,7,0,105,17184.0,13.0,113.0,0.0,17310.0,16944,261
2021-03-22,karur,47,7,5,0,49,5529.0,7.0,46.0,0.0,5582.0,5482,51
2021-03-22,krishnagiri,76,9,7,0,78,8114.0,9.0,174.0,0.0,8297.0,8101,118
2021-03-22,madurai,121,34,4,0,151,21304.0,34.0,160.0,0.0,21498.0,20885,462
2021-03-22,nagapattinam,96,15,7,0,104,8701.0,15.0,89.0,0.0,8805.0,8564,137
2021-03-22,namakkal,61,13,6,0,68,11827.0,13.0,106.0,0.0,11946.0,11767,111
2021-03-22,nilgiris,82,16,9,0,89,8484.0,16.0,22.0,0.0,8522.0,8383,50
2021-03-22,perambalur,6,2,0,0,8,2296.0,2.0,2.0,0.0,2300.0,2271,21
2021-03-22,pudukottai,48,4,1,0,51,11719.0,4.0,33.0,0.0,11756.0,11547,158
2021-03-22,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2021-03-22,ramanathapuram,10,1,2,0,9,6371.0,1.0,133.0,0.0,6505.0,6359,137
2021-03-22,ranipet,33,15,2,0,46,16256.0,15.0,49.0,0.0,16320.0,16084,190
2021-03-22,salem,158,35,15,1,177,32630.0,35.0,420.0,0.0,33085.0,32440,468
2021-03-22,sivagangai,56,12,5,0,63,6807.0,12.0,68.0,0.0,6887.0,6697,127
2021-03-22,tenkasi,32,20,2,0,50,8563.0,19.0,53.0,1.0,8636.0,8426,160
2021-03-22,thanjavur,448,83,26,1,504,18755.0,83.0,22.0,0.0,18860.0,18093,263
2021-03-22,theni,28,9,4,0,33,17177.0,9.0,45.0,0.0,17231.0,16991,207
2021-03-22,thirupathur,29,15,3,0,41,7579.0,15.0,110.0,0.0,7704.0,7536,127
2021-03-22,thiruvallur,519,62,38,0,543,45104.0,62.0,10.0,0.0,45176.0,43930,703
2021-03-22,thiruvannamalai,34,4,4,0,34,19190.0,3.0,393.0,1.0,19587.0,19268,285
2021-03-22,thiruvarur,135,35,13,0,157,11552.0,35.0,38.0,0.0,11625.0,11356,112
2021-03-22,thoothukudi,46,11,5,0,52,16159.0,11.0,273.0,0.0,16443.0,16248,143
2021-03-22,tirunelveli,84,11,6,0,89,15469.0,11.0,420.0,0.0,15900.0,15596,215
2021-03-22,tiruppur,259,40,29,0,270,18848.0,40.0,11.0,0.0,18899.0,18405,224
2021-03-22,trichy,120,20,10,0,130,15195.0,20.0,42.0,0.0,15257.0,14943,184
2021-03-22,vellore,123,10,16,0,117,20781.0,10.0,456.0,0.0,21247.0,20777,353
2021-03-22,villupuram,39,15,2,0,52,15169.0,15.0,174.0,0.0,15358.0,15193,113
2021-03-22,virudhunagar,56,4,7,0,53,16661.0,4.0,104.0,0.0,16769.0,16484,232
2021-03-24,airport surveillance (domestic),3,1,0,0,4,0.0,0.0,1047.0,1.0,1048.0,1043,1
2021-03-24,airport surveillance (international),8,1,0,0,9,0.0,0.0,968.0,1.0,969.0,959,1
2021-03-24,ariyalur,21,6,2,0,25,4759.0,6.0,20.0,0.0,4785.0,4711,49
2021-03-24,chengalpattu,925,178,87,2,1014,54629.0,178.0,5.0,0.0,54812.0,52991,807
2021-03-24,chennai,3448,633,325,5,3751,242607.0,633.0,47.0,0.0,243287.0,235325,4211
2021-03-24,coimbatore,828,147,95,1,879,57365.0,147.0,51.0,0.0,57563.0,55995,689
2021-03-24,cuddalore,120,19,22,0,117,25203.0,19.0,202.0,0.0,25424.0,25018,289
2021-03-24,dharmapuri,48,8,2,0,54,6512.0,8.0,214.0,0.0,6734.0,6625,55
2021-03-24,dindigul,105,17,19,0,103,11637.0,17.0,77.0,0.0,11731.0,11428,200
2021-03-24,erode,141,29,24,0,146,15018.0,29.0,94.0,0.0,15141.0,14845,150
2021-03-24,grand total,9145,1636,1023,12,9746,862669.0,1630.0,7135.0,6.0,871440.0,849064,12630
2021-03-24,kallakurichi,5,3,1,0,7,10517.0,3.0,404.0,0.0,10924.0,10809,108
2021-03-24,kancheepuram,274,56,25,2,303,30016.0,56.0,3.0,0.0,30075.0,29319,453
2021-03-24,kanyakumari,122,12,19,1,114,17223.0,12.0,113.0,0.0,17348.0,16972,262
2021-03-24,karur,50,6,3,0,53,5541.0,6.0,46.0,0.0,5593.0,5489,51
2021-03-24,krishnagiri,80,19,5,0,94,8134.0,19.0,174.0,0.0,8327.0,8115,118
2021-03-24,madurai,175,30,15,0,190,21372.0,30.0,162.0,0.0,21564.0,20912,462
2021-03-24,nagapattinam,117,29,15,0,131,8738.0,29.0,89.0,0.0,8856.0,8588,137
2021-03-24,namakkal,83,18,8,0,93,11857.0,18.0,106.0,0.0,11981.0,11777,111
2021-03-24,nilgiris,94,16,12,0,98,8514.0,16.0,22.0,0.0,8552.0,8404,50
2021-03-24,perambalur,8,1,0,0,9,2299.0,1.0,2.0,0.0,2302.0,2272,21
2021-03-24,pudukottai,54,6,10,0,50,11730.0,6.0,33.0,0.0,11769.0,11561,158
2021-03-24,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2021-03-24,ramanathapuram,16,3,1,0,18,6380.0,3.0,133.0,0.0,6516.0,6361,137
2021-03-24,ranipet,43,10,4,0,49,16280.0,10.0,49.0,0.0,16339.0,16100,190
2021-03-24,salem,198,37,21,0,214,32699.0,37.0,420.0,0.0,33156.0,32474,468
2021-03-24,sivagangai,58,9,6,0,61,6822.0,9.0,68.0,0.0,6899.0,6711,127
2021-03-24,tenkasi,58,11,5,0,64,8591.0,9.0,54.0,2.0,8656.0,8432,160
2021-03-24,thanjavur,502,72,124,1,449,18906.0,72.0,22.0,0.0,19000.0,18286,265
2021-03-24,theni,36,9,3,0,42,17191.0,9.0,45.0,0.0,17245.0,16996,207
2021-03-24,thirupathur,51,10,4,0,57,7605.0,10.0,111.0,0.0,7726.0,7542,127
2021-03-24,thiruvallur,546,86,61,0,571,45226.0,86.0,10.0,0.0,45322.0,44046,705
2021-03-24,thiruvannamalai,36,6,5,0,37,19197.0,6.0,394.0,0.0,19597.0,19275,285
2021-03-24,thiruvarur,166,24,15,0,175,11608.0,24.0,38.0,0.0,11670.0,11383,112
2021-03-24,thoothukudi,55,11,2,0,64,16177.0,11.0,273.0,0.0,16461.0,16254,143
2021-03-24,tirunelveli,101,10,3,0,108,15500.0,9.0,420.0,1.0,15930.0,15607,215
2021-03-24,tiruppur,259,45,34,0,270,18920.0,45.0,11.0,0.0,18976.0,18482,224
2021-03-24,trichy,129,16,12,0,133,15226.0,16.0,42.0,0.0,15284.0,14967,184
2021-03-24,vellore,88,28,9,0,107,20812.0,27.0,460.0,1.0,21300.0,20840,353
2021-03-24,villupuram,52,8,7,0,53,15186.0,8.0,174.0,0.0,15368.0,15202,113
2021-03-24,virudhunagar,42,6,18,0,30,16672.0,6.0,104.0,0.0,16782.0,16520,232
2021-03-27,airport surveillance (domestic),5,0,0,0,5,0.0,0.0,1050.0,0.0,1050.0,1044,1
2021-03-27,airport surveillance (international),8,1,0,0,9,0.0,0.0,970.0,1.0,971.0,961,1
2021-03-27,ariyalur,37,6,3,0,40,4781.0,6.0,20.0,0.0,4807.0,4718,49
2021-03-27,chengalpattu,1191,186,122,1,1254,55178.0,186.0,5.0,0.0,55369.0,53306,809
2021-03-27,chennai,4438,775,424,4,4785,244661.0,775.0,47.0,0.0,245483.0,236472,4226
2021-03-27,coimbatore,1014,185,107,0,1092,57841.0,185.0,51.0,0.0,58077.0,56296,689
2021-03-27,cuddalore,154,43,12,0,185,25277.0,43.0,202.0,0.0,25522.0,25048,289
2021-03-27,dharmapuri,65,6,14,0,57,6532.0,6.0,214.0,0.0,6752.0,6640,55
2021-03-27,dindigul,114,20,11,0,123,11692.0,20.0,77.0,0.0,11789.0,11466,200
2021-03-27,erode,149,32,21,0,160,15096.0,32.0,94.0,0.0,15222.0,14912,150
2021-03-27,grand total,11318,2089,1241,9,12157,868027.0,2084.0,7163.0,5.0,877279.0,852463,12659
2021-03-27,kallakurichi,12,5,0,0,17,10527.0,5.0,404.0,0.0,10936.0,10811,108
2021-03-27,kancheepuram,358,82,42,0,398,30203.0,82.0,3.0,0.0,30288.0,29435,455
2021-03-27,kanyakumari,140,22,13,0,149,17280.0,22.0,116.0,0.0,17418.0,17007,262
2021-03-27,karur,51,9,9,0,51,5559.0,9.0,46.0,0.0,5614.0,5512,51
2021-03-27,krishnagiri,111,19,16,0,114,8182.0,19.0,174.0,0.0,8375.0,8142,119
2021-03-27,madurai,216,38,26,1,227,21461.0,38.0,162.0,0.0,21661.0,20970,464
2021-03-27,nagapattinam,156,51,22,0,185,8811.0,51.0,89.0,0.0,8951.0,8629,137
2021-03-27,namakkal,112,20,11,0,121,11913.0,20.0,106.0,0.0,12039.0,11807,111
2021-03-27,nilgiris,109,19,13,0,115,8559.0,19.0,22.0,0.0,8600.0,8435,50
2021-03-27,perambalur,6,1,0,0,7,2300.0,1.0,2.0,0.0,2303.0,2275,21
2021-03-27,pudukottai,53,16,10,2,57,11759.0,16.0,33.0,0.0,11808.0,11591,160
2021-03-27,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
