date,district,cases_today,percentage_tests_positive,outside_source_details,case_details,remarks,cases_total,active_cases,recovered_total,deaths_total
2021-01-13,amritsar,24.0,,,"12 contacts of positive cases, 12 new cases",,14763.0,145.0,14051.0,567.0
2021-01-13,gurdaspur,13.0,,,"3 contact of positive cases, 10 new cases",,8056.0,79.0,7717.0,260.0
2021-01-13,bathinda,24.0,,,24 new cases,,9307.0,131.0,8965.0,211.0
2021-01-13,hoshiarpur,8.0,,,"2 new cases (ili), 3 contacts of positive cases, 3 new cases",,7906.0,98.0,7485.0,323.0
2021-01-13,ferozepur,0.0,,,,,4557.0,19.0,4393.0,145.0
2021-01-13,pathankot,8.0,,,8 new cases,,5806.0,64.0,5581.0,161.0
2021-01-13,sangrur,2.0,,,"1 new case (ili), 1 new case",,4403.0,27.0,4174.0,202.0
2021-01-13,kapurthala,14.0,,,"3 new case (ili), 2 contact of positive case, 9 new cases",,4823.0,70.0,4555.0,198.0
2021-01-13,faridkot,11.0,,,11 new cases,,3942.0,58.0,3809.0,75.0
2021-01-13,muktsar,0.0,,,,,3842.0,29.0,3716.0,97.0
2021-01-13,fazilka,0.0,,,,,3879.0,34.0,3776.0,69.0
2021-01-13,moga,0.0,,,,,2768.0,22.0,2651.0,95.0
2021-01-13,ropar,3.0,,,3 new cases,,3441.0,108.0,3166.0,167.0
2021-01-13,fg sahib,4.0,,,4 new cases (opd),,2538.0,19.0,2408.0,111.0
2021-01-13,barnala,4.0,,,4 new cases,,2301.0,42.0,2194.0,65.0
2021-01-13,tarn taran,3.0,,,3 new cases,,2118.0,14.0,1999.0,105.0
2021-01-13,sbs nagar,13.0,,,"2 contacts of positive case, 11 new cases",,2500.0,104.0,2307.0,89.0
2021-01-13,mansa,3.0,,,"1 contact of positive case, 2 new cases",,2445.0,56.0,2337.0,52.0
2021-01-13,total,,,,,,169737.0,2817.0,161457.0,5463.0
2021-01-12,ludhiana,27.0,,,"4 contacts of positive cases, 7 new cases (opd), 14 new cases (ili), 1 new case (pre-operative), 1 new case",,25143.0,295.0,23872.0,976.0
2021-01-12,jalandhar,45.0,,,,rest case details are pending as reports received late,20235.0,255.0,19327.0,653.0
2021-01-12,patiala,22.0,,,22 new cases,,16026.0,249.0,15286.0,491.0
2021-01-12,sas nagar,52.0,,,"1 contact of positive cases, 17 new cases (ili), 1 new case (pre-operative), 33 new cases",,18814.0,898.0,17565.0,351.0
2021-01-12,amritsar,20.0,,,"08 contacts of positive cases, 12 new cases",,14739.0,158.0,14016.0,565.0
2021-01-12,gurdaspur,3.0,,,3 new cases,,8043.0,75.0,7708.0,260.0
2021-01-12,bathinda,33.0,,,33 new cases,,9283.0,114.0,8958.0,211.0
2021-01-12,hoshiarpur,6.0,,,"2 new cases (ili), 2 contacts of positive cases, 2 new cases",,7898.0,105.0,7472.0,321.0
2021-01-12,ferozepur,0.0,,,,,4557.0,25.0,4387.0,145.0
2021-01-12,pathankot,4.0,,,4 new cases,,5798.0,62.0,5577.0,159.0
2021-01-12,sangrur,4.0,,,4 new cases (ili),,4401.0,30.0,4169.0,202.0
2021-01-12,kapurthala,7.0,,,"2 new case (ili), 5 new cases",,4809.0,58.0,4553.0,198.0
2021-01-12,faridkot,4.0,,,"2 new case (ili), 2 new cases",,3931.0,53.0,3803.0,75.0
2021-01-12,muktsar,9.0,,,9new cases (opd),,3842.0,30.0,3715.0,97.0
2021-01-12,fazilka,0.0,,,,,3879.0,34.0,3776.0,69.0
2021-01-12,moga,0.0,,,,,2768.0,22.0,2651.0,95.0
2021-01-12,ropar,7.0,,,7 new cases,,3438.0,110.0,3161.0,167.0
2021-01-12,fg sahib,2.0,,,3 new cases (opd),,2534.0,16.0,2407.0,111.0
2021-01-12,barnala,0.0,,,,,2297.0,39.0,2193.0,65.0
2021-01-12,tarn taran,0.0,,,,,2115.0,11.0,1999.0,105.0
2021-01-12,sbs nagar,12.0,,,"3 new cases (ili), 1 contact of positive case, 8 new cases",,2487.0,93.0,2306.0,88.0
2021-01-12,mansa,4.0,,,4 contact of positive case,,2442.0,56.0,2334.0,52.0
2021-01-12,total,,,,,,169479.0,2788.0,161235.0,5456.0
2021-01-11,ludhiana,15.0,,1 new case (domestic traveler),"1 contact of positive cases, 4 new cases (opd), 4 new cases (ili), 2 new cases (sari), 3 new cases",,25116.0,296.0,23847.0,973.0
2021-01-11,jalandhar,17.0,,,,rest case details are pending as reports received late,20194.0,231.0,19312.0,651.0
2021-01-11,patiala,17.0,,,17 new cases,,16007.0,258.0,15258.0,491.0
2021-01-11,sas nagar,32.0,,,"7 contacts of positive cases, 9 new cases (ili), 1 new case (pre-operative), 15 new cases",,18762.0,907.0,17504.0,351.0
2021-01-11,amritsar,31.0,,,"10 contacts of positive cases, 21 new cases",,14719.0,176.0,13979.0,564.0
2021-01-11,gurdaspur,6.0,,,6 new cases,,8040.0,76.0,7705.0,259.0
2021-01-11,bathinda,2.0,,,2 new cases,,9250.0,160.0,8879.0,211.0
2021-01-11,hoshiarpur,19.0,,,"5 new cases (ili), 6 contacts of positive cases, 8 new cases",,7892.0,105.0,7466.0,321.0
2021-01-11,ferozepur,5.0,,,5 new cases,,4557.0,26.0,4386.0,145.0
2021-01-11,pathankot,4.0,,,4 new cases,,5794.0,63.0,5573.0,158.0
2021-01-11,sangrur,5.0,,,"2 new cases (ili), 3 new cases",,4397.0,30.0,4166.0,201.0
2021-01-11,kapurthala,4.0,,,4 new cases,,4802.0,59.0,4545.0,198.0
2021-01-11,faridkot,7.0,,,"2 new case (ili), 5 new cases",,3927.0,57.0,3795.0,75.0
2021-01-11,muktsar,3.0,,,3 new cases (opd),,3833.0,22.0,3714.0,97.0
2021-01-11,fazilka,5.0,,,5 new cases (opd),,3879.0,37.0,3773.0,69.0
2021-01-11,moga,1.0,,,1 new case,,2768.0,28.0,2645.0,95.0
2021-01-11,ropar,11.0,,,11 new cases,,3431.0,112.0,3152.0,167.0
2021-01-11,fg sahib,1.0,,,1 new case (opd),,2532.0,16.0,2405.0,111.0
2021-01-11,barnala,1.0,,,1 new case,,2297.0,41.0,2191.0,65.0
2021-01-11,tarn taran,1.0,,,1 new case,,2115.0,11.0,1999.0,105.0
2021-01-11,sbs nagar,11.0,,,"1 new case (ili), 10 new cases",,2475.0,95.0,2292.0,88.0
2021-01-11,mansa,4.0,,,"2 contact of positive case, 2 new cases",,2438.0,52.0,2334.0,52.0
2021-01-11,total,,,,,,169225.0,2858.0,160920.0,5447.0
2021-01-10,ludhiana,33.0,,1 new case (domestic traveler),"1 contact of positive cases, 11 new cases (opd), 14 new cases (ili), 1 new case (police personal), 5 new cases",,25101.0,321.0,23808.0,972.0
2021-01-10,jalandhar,34.0,,,,rest case details are pending as reports received late,20178.0,239.0,19288.0,651.0
2021-01-10,patiala,36.0,,,"1 contact of positive case, 35 new cases",,15990.0,253.0,15246.0,491.0
2021-01-10,sas nagar,84.0,,,,rest case details are pending as reports received late,18738.0,931.0,17456.0,351.0
2021-01-10,amritsar,12.0,,,"2 contacts of positive cases, 10 new cases",,14688.0,184.0,13940.0,564.0
2021-01-10,gurdaspur,9.0,,,9 new cases,,8033.0,86.0,7688.0,259.0
2021-01-10,bathinda,0.0,,,,,9248.0,158.0,8879.0,211.0
2021-01-10,hoshiarpur,20.0,,,"2 new cases (ili), 5 contacts of positive cases, 13 new cases",,7875.0,108.0,7447.0,320.0
2021-01-10,ferozepur,3.0,,,3 new cases,,4552.0,22.0,4385.0,145.0
2021-01-10,pathankot,5.0,,,5 new cases,,5790.0,61.0,5571.0,158.0
2021-01-10,sangrur,4.0,,,"2 new cases (ili), 2 new cases",,4392.0,25.0,4166.0,201.0
2021-01-10,kapurthala,11.0,,,11 new cases,,4798.0,72.0,4528.0,198.0
2021-01-10,faridkot,13.0,,,"3 new case (ili), 1 new case (pre-operative), 9 new cases",,3920.0,61.0,3784.0,75.0
2021-01-10,muktsar,4.0,,,4 new cases (opd),,3830.0,20.0,3713.0,97.0
2021-01-10,fazilka,5.0,,,"1 new case (ili), 4 new cases (opd)",,3874.0,34.0,3771.0,69.0
2021-01-10,moga,9.0,,,9 new cases,,2767.0,27.0,2645.0,95.0
2021-01-10,ropar,0.0,,,,,3420.0,115.0,3138.0,167.0
2021-01-10,fg sahib,3.0,,,"2 contacts of positive cases, 1 new case (opd)",,2531.0,24.0,2396.0,111.0
2021-01-10,barnala,0.0,,,,,2296.0,41.0,2190.0,65.0
2021-01-10,tarn taran,6.0,,,6 new cases,,2114.0,10.0,1999.0,105.0
2021-01-10,sbs nagar,9.0,,,"2 new cases (ili), 7 new cases",,2464.0,87.0,2289.0,88.0
2021-01-10,mansa,4.0,,,"3 contact of positive case, 1 new case",,2434.0,54.0,2328.0,52.0
2021-01-10,total,,,,,,169033.0,2933.0,160655.0,5445.0
2021-01-09,ludhiana,57.0,,,"3 contacts of positive cases, 10 new cases (opd), 31 new cases (ili), 5 new cases (hcw), 3 new cases (sari), 5 new cases",,25068.0,314.0,23782.0,972.0
2021-01-09,jalandhar,16.0,,,,rest case details are pending as reports received late,20144.0,233.0,19261.0,650.0
2021-01-09,patiala,21.0,,,21 new cases,,15955.0,241.0,15225.0,489.0
2021-01-09,sas nagar,61.0,,,61 new cases,,18654.0,919.0,17384.0,351.0
2021-01-09,amritsar,16.0,,,"7 contacts of positive cases, 9 new cases",,14676.0,202.0,13913.0,561.0
2021-01-09,gurdaspur,10.0,,,10 new cases,,8024.0,79.0,7686.0,259.0
2021-01-09,bathinda,6.0,,,,case details are pending as reports received late,9252.0,227.0,8814.0,211.0
2021-01-09,hoshiarpur,13.0,,,"3 new cases (ili), 4 contacts of positive cases, 6 new cases",,7855.0,92.0,7443.0,320.0
2021-01-09,ferozepur,3.0,,,"2 new cases (ili), 1 new case",,4549.0,22.0,4382.0,145.0
2021-01-09,pathankot,5.0,,,5 new cases,,5785.0,60.0,5567.0,158.0
2021-01-09,sangrur,7.0,,,"1 new case (ili), 1 contact of positive case, 5 new cases",,4388.0,22.0,4165.0,201.0
2021-01-09,kapurthala,3.0,,,3 new cases,,4787.0,65.0,4524.0,198.0
2021-01-09,faridkot,4.0,,,4 new cases,,3907.0,57.0,3775.0,75.0
2021-01-09,muktsar,1.0,,,1 new case (opd),,3826.0,21.0,3708.0,97.0
2021-01-09,fazilka,2.0,,,2 new cases (opd),,3869.0,35.0,3765.0,69.0
2021-01-09,moga,1.0,,,1 new case,,2758.0,37.0,2626.0,95.0
2021-01-09,ropar,10.0,,,10 new cases,,3420.0,123.0,3130.0,167.0
2021-01-09,fg sahib,1.0,,,1 new case (opd),,2528.0,24.0,2393.0,111.0
2021-01-09,barnala,0.0,,,,,2296.0,41.0,2190.0,65.0
2021-01-09,tarn taran,0.0,,,,,2108.0,5.0,1998.0,105.0
2021-01-09,sbs nagar,13.0,,,13 new cases,,2455.0,82.0,2285.0,88.0
2021-01-09,mansa,5.0,,,5 new cases,,2430.0,51.0,2327.0,52.0
2021-01-09,total,,,,,,168734.0,2952.0,160343.0,5439.0
2021-01-08,ludhiana,41.0,,,"12 contacts of positive cases, 11 new cases (opd), 12 new cases (ili), 1 new case (pre-operative), 5 new cases",,25012.0,291.0,23751.0,970.0
2021-01-08,jalandhar,41.0,,,,rest case details are pending as reports received late,20129.0,262.0,19217.0,650.0
2021-01-08,patiala,22.0,,,22 new cases,,15939.0,245.0,15200.0,494.0
2021-01-08,sas nagar,62.0,,,"16 new cases (ili), 4 contacts of positive cases ,1 new case (pre-operative), 41 new cases",,18595.0,960.0,17283.0,352.0
2021-01-08,amritsar,20.0,,,"12 contacts of positive cases, 8 new cases",,14662.0,200.0,13899.0,563.0
2021-01-08,gurdaspur,11.0,,,"3 contacts of positive cases, 8 new cases",,8015.0,80.0,7676.0,259.0
2021-01-08,bathinda,19.0,,,19 new cases,,9247.0,222.0,8814.0,211.0
2021-01-08,hoshiarpur,13.0,,,"4 new cases (ili), 4 contacts of positive cases, 5 new cases",,7840.0,93.0,7430.0,317.0
2021-01-08,ferozepur,5.0,,,"2 new cases (ili), 3 new cases",,4546.0,21.0,4380.0,145.0
2021-01-08,pathankot,7.0,,,7 new cases,,5781.0,72.0,5551.0,158.0
2021-01-08,sangrur,3.0,,,3 new cases,,4381.0,26.0,4154.0,201.0
2021-01-08,kapurthala,6.0,,,6 new cases,,4784.0,66.0,4520.0,198.0
2021-01-08,faridkot,5.0,,,5 new cases,,3902.0,54.0,3774.0,74.0
2021-01-08,muktsar,4.0,,,4 new cases (opd),,3825.0,22.0,3706.0,97.0
2021-01-08,fazilka,2.0,,,2 new cases (opd),,3867.0,37.0,3761.0,69.0
2021-01-08,moga,1.0,,,1 new case,,2757.0,36.0,2626.0,95.0
2021-01-08,ropar,25.0,,,25 new cases,,3410.0,120.0,3123.0,167.0
2021-01-08,fg sahib,3.0,,,3 new cases (opd),,2527.0,27.0,2389.0,111.0
2021-01-08,barnala,0.0,,,,,2296.0,41.0,2190.0,65.0
2021-01-08,tarn taran,1.0,,,1 new case,,2108.0,5.0,1998.0,105.0
2021-01-08,sbs nagar,0.0,,,,,2438.0,77.0,2277.0,84.0
2021-01-08,mansa,10.0,,,10 new cases,,2425.0,50.0,2323.0,52.0
2021-01-08,total,,,,,,168486.0,3007.0,160042.0,5437.0
2021-01-06,ludhiana,25.0,,,"8 contacts of positive cases, 5 new cases (opd), 9 new cases (ili), 1 new case (hcw), 2 new cases",,24941.0,286.0,23686.0,969.0
2021-01-06,jalandhar,29.0,,,,rest case details are pending as reports received late,20073.0,270.0,19154.0,649.0
2021-01-06,patiala,32.0,,,32 new cases,,15889.0,242.0,15158.0,489.0
2021-01-06,sas nagar,63.0,,,"12 new cases (ili), 8 contacts of positive cases ,1 new case (pre-operative), 42 new cases",,18474.0,960.0,17165.0,349.0
2021-01-06,amritsar,23.0,,,"11 contacts of positive cases, 12 new cases",,14625.0,232.0,13832.0,561.0
2021-01-06,gurdaspur,7.0,,,"2 contacts of positive cases, 5 new cases",,7993.0,94.0,7642.0,257.0
2021-01-06,bathinda,13.0,,,13 new cases,,9186.0,170.0,8807.0,209.0
2021-01-06,hoshiarpur,16.0,,,"4 new cases (ili), 5 contacts of positive cases, 7 new cases",,7811.0,93.0,7402.0,316.0
2021-01-06,ferozepur,2.0,,,2 new cases,,4539.0,28.0,4369.0,142.0
2021-01-06,pathankot,18.0,,,18 new cases,,5768.0,78.0,5533.0,157.0
2021-01-06,sangrur,2.0,,,2 new cases,,4376.0,23.0,4152.0,201.0
2021-01-06,kapurthala,4.0,,,4 new cases,,4768.0,79.0,4491.0,198.0
2021-01-06,faridkot,0.0,,,,,3888.0,62.0,3752.0,74.0
2021-01-06,muktsar,1.0,,,1 new case (ili),,3820.0,20.0,3703.0,97.0
2021-01-06,fazilka,5.0,,,"1 new case (ili), 4 new cases (opd)",,3861.0,34.0,3759.0,68.0
2021-01-06,moga,3.0,,,3 new cases,,2754.0,33.0,2626.0,95.0
2021-01-06,ropar,8.0,,,8 new cases,,3385.0,111.0,3108.0,166.0
2021-01-06,fg sahib,1.0,,,1 new case (opd),,2520.0,24.0,2385.0,111.0
2021-01-06,barnala,2.0,,,2 new cases,,2292.0,41.0,2187.0,64.0
2021-01-06,tarn taran,1.0,,,1 new case,,2107.0,8.0,1995.0,104.0
2021-01-06,sbs nagar,4.0,,,4 new cases,,2428.0,70.0,2274.0,84.0
2021-01-06,mansa,2.0,,,2 new cases,,2412.0,40.0,2320.0,52.0
2021-01-06,total,,,,,,167910.0,2998.0,159500.0,5412.0
2021-01-05,ludhiana,23.0,,,"3 contacts of positive cases, 10 new cases (opd), 8 new cases (ili), 2 new cases",,24916.0,273.0,23674.0,969.0
2021-01-05,jalandhar,20.0,,,,rest case details are pending as reports received late,20044.0,281.0,19116.0,647.0
2021-01-05,patiala,25.0,,,25 new cases,,15859.0,223.0,15147.0,489.0
2021-01-05,sas nagar,36.0,,,"9 new cases (ili), 1 new case (anc), 26 new cases",,18411.0,931.0,17132.0,348.0
2021-01-05,amritsar,23.0,,,"15 contacts of positive cases, 8 new cases",,14602.0,243.0,13800.0,559.0
2021-01-05,gurdaspur,7.0,,,"2 contacts of positive cases, 5 new cases",,7986.0,100.0,7629.0,257.0
2021-01-05,bathinda,2.0,,,2 new cases,,9173.0,172.0,8793.0,208.0
2021-01-05,hoshiarpur,19.0,,,"5 new cases (ili), 7 contacts of positive cases, 7 new cases",,7795.0,86.0,7393.0,316.0
2021-01-05,ferozepur,1.0,,,1 new case,,4538.0,34.0,4361.0,143.0
2021-01-05,pathankot,4.0,,,4 new cases,,5750.0,67.0,5527.0,156.0
2021-01-05,sangrur,2.0,,,2 new cases,,4374.0,23.0,4150.0,201.0
2021-01-05,kapurthala,7.0,,,7 new cases,,4764.0,86.0,4481.0,197.0
2021-01-05,faridkot,2.0,,,2 new cases,,3888.0,64.0,3750.0,74.0
2021-01-05,muktsar,1.0,,,1 new case (ili),,3819.0,23.0,3699.0,97.0
2021-01-05,fazilka,1.0,,,1 new case,,3856.0,33.0,3755.0,68.0
2021-01-05,moga,1.0,,,1 new case,,2751.0,30.0,2626.0,95.0
2021-01-05,ropar,6.0,,,6 new cases,,3377.0,107.0,3104.0,166.0
2021-01-05,fg sahib,2.0,,,2 new cases (opd),,2519.0,27.0,2381.0,111.0
2021-01-05,barnala,1.0,,,1 new case,,2290.0,55.0,2171.0,64.0
2021-01-05,tarn taran,2.0,,,2 new cases,,2106.0,11.0,1991.0,104.0
2021-01-05,sbs nagar,21.0,,,"3 new cases (ili), 18 new cases",,2424.0,71.0,2270.0,83.0
2021-01-05,mansa,5.0,,,"3 contacts of positive cases, 2 new cases",,2410.0,43.0,2315.0,52.0
2021-01-05,total,,,,,,167652.0,2983.0,159265.0,5404.0
2021-01-04,ludhiana,23.0,,,"6 contacts of positive cases, 5 new cases (opd), 10 new cases (ili), 2 new cases",,24893.0,299.0,23626.0,968.0
2021-01-04,jalandhar,21.0,,,rest case details are pending as reports received late,,20024.0,293.0,19084.0,647.0
2021-01-04,patiala,10.0,,,10 new cases,,15834.0,224.0,15122.0,488.0
2021-01-04,sas nagar,71.0,,,"15 contacts of positive cases, , 9 new cases (ili), 1 new case (anc), 1 new case (pre-operative),  45 new cases",,18375.0,954.0,17074.0,347.0
2021-01-04,amritsar,14.0,,,"8 contacts of positive cases, 6 new cases",,14579.0,284.0,13736.0,559.0
2021-01-04,gurdaspur,11.0,,,11 new cases,,7979.0,100.0,7622.0,257.0
2021-01-04,bathinda,14.0,,,14 new cases,,9171.0,180.0,8783.0,208.0
2021-01-04,hoshiarpur,6.0,,,"1 new case (ili), 1 contact of positive cases, 4 new cases",,7776.0,79.0,7382.0,315.0
2021-01-04,ferozepur,7.0,,,"2 new cases, 5 new cases (sari)",,4537.0,36.0,4358.0,143.0
2021-01-04,pathankot,2.0,,,2 new cases,,5746.0,73.0,5517.0,156.0
2021-01-04,sangrur,5.0,,,"3 new case (ili), 2 new cases",,4372.0,23.0,4148.0,201.0
2021-01-04,kapurthala,8.0,,,8 new cases,,4757.0,85.0,4475.0,197.0
2021-01-04,faridkot,12.0,,,"3 new cases (ili), 9 new cases",,3886.0,65.0,3747.0,74.0
2021-01-04,muktsar,1.0,,,1 new case (ili),,3818.0,24.0,3697.0,97.0
2021-01-04,fazilka,0.0,,,,,3855.0,33.0,3754.0,68.0
2021-01-04,moga,3.0,,,3 new cases,,2750.0,29.0,2626.0,95.0
2021-01-04,ropar,3.0,,,3 new cases,,3371.0,101.0,3104.0,166.0
2021-01-04,fg sahib,2.0,,,2 new cases (opd),,2517.0,28.0,2378.0,111.0
2021-01-04,barnala,2.0,,,2 new cases,,2289.0,56.0,2169.0,64.0
2021-01-04,tarn taran,0.0,,,,,2104.0,9.0,1991.0,104.0
2021-01-04,sbs nagar,8.0,,,"1 new case (ili), 7 new cases",,2403.0,55.0,2265.0,83.0
2021-01-04,mansa,6.0,,,6 new cases,,2405.0,39.0,2314.0,52.0
2021-01-04,total,,,,,,167441.0,3069.0,158972.0,5400.0
2021-01-03,ludhiana,26.0,,,"3 contacts of positive cases, 8 new cases (opd), 11 new cases (ili), 1 new case (hcw), 3 new cases",,24870.0,318.0,23584.0,968.0
2021-01-03,jalandhar,16.0,,,16 new cases,,20003.0,315.0,19044.0,644.0
2021-01-03,patiala,28.0,,,28 new cases,,15824.0,231.0,15108.0,485.0
2021-01-03,sas nagar,47.0,,,,case details are pending as reports received late,18304.0,1088.0,16874.0,342.0
2021-01-03,amritsar,20.0,,,"11 contacts of positive cases, 9 new cases",,14565.0,326.0,13681.0,558.0
2021-01-03,gurdaspur,15.0,,,"3 contacts of positive case, 12 new cases",,7968.0,112.0,7603.0,253.0
2021-01-03,bathinda,12.0,,,12 new cases,,9160.0,197.0,8756.0,207.0
2021-01-03,hoshiarpur,5.0,,,"1 new case (ili), 2 contacts of positive cases, 2 new cases",,7773.0,89.0,7370.0,314.0
2021-01-03,ferozepur,1.0,,,1 new case,,4530.0,33.0,4354.0,143.0
2021-01-03,pathankot,3.0,,,3 new cases,,5744.0,87.0,5501.0,156.0
2021-01-03,sangrur,1.0,,,,case details are pending as reports received late,4367.0,27.0,4140.0,200.0
2021-01-03,kapurthala,1.0,,,1 new case,,4749.0,81.0,4472.0,196.0
2021-01-03,faridkot,3.0,,,3 new cases,,3875.0,56.0,3745.0,74.0
2021-01-03,muktsar,1.0,,,1 new case (opd),,3817.0,31.0,3690.0,96.0
2021-01-03,fazilka,3.0,,,3 new cases (opd),,3855.0,47.0,3740.0,68.0
2021-01-03,moga,1.0,,,1 new case,,2747.0,28.0,2626.0,93.0
2021-01-03,ropar,10.0,,,10 new cases,,3368.0,103.0,3100.0,165.0
2021-01-03,fg sahib,0.0,,,,,2515.0,27.0,2377.0,111.0
2021-01-03,barnala,2.0,,,2 new cases,,2287.0,56.0,2167.0,64.0
2021-01-03,tarn taran,0.0,,,,,2104.0,11.0,1989.0,104.0
2021-01-03,sbs nagar,12.0,,,"1 new case (ili), 11 new cases",,2395.0,55.0,2257.0,83.0
2021-01-03,mansa,3.0,,,3 new cases,,2399.0,43.0,2304.0,52.0
2021-01-03,total,,,,,,167219.0,3361.0,158482.0,5376.0
2020-12-31,ludhiana,36.0,,,"5 contacts of positive cases, 9 new cases (opd), 14 new cases (ili), 1 new case (anc), 1 new case (hcw), 1 new case (sari), 5 new cases",,24773.0,336.0,23473.0,964.0
2020-12-31,jalandhar,42.0,,,,rest case details are pending as reports received late,19927.0,373.0,18912.0,642.0
2020-12-31,patiala,27.0,,,27 new cases,,15753.0,236.0,15040.0,477.0
2020-12-31,sas nagar,41.0,,,"6 contacts of positive cases , 2 new case (pre-operative), 33 new cases",,18184.0,1101.0,16744.0,339.0
2020-12-31,amritsar,23.0,,,"11 contacts of positive cases, 12 new cases",,14510.0,396.0,13561.0,553.0
2020-12-31,gurdaspur,9.0,,,"7 contacts of positive case, 2 new cases (ili)",,7935.0,142.0,7543.0,250.0
2020-12-31,bathinda,20.0,,,"1 new case (ili), 19 new cases",,9126.0,192.0,8728.0,206.0
2020-12-31,hoshiarpur,11.0,,,"4 new cases (ili), 3 contacts of positive cases, 4 new cases",,7730.0,103.0,7316.0,311.0
2020-12-31,ferozepur,3.0,,,3 new cases,,4524.0,36.0,4346.0,142.0
2020-12-31,pathankot,13.0,,,13 new cases,,5724.0,149.0,5422.0,153.0
2020-12-31,sangrur,13.0,,,"2 contacts of positive case , 1 new case (ili) 10 new cases",,4365.0,31.0,4134.0,200.0
2020-12-31,kapurthala,8.0,,,8 new cases,,4731.0,98.0,4437.0,196.0
2020-12-31,faridkot,4.0,,,4 new cases,,3859.0,63.0,3722.0,74.0
2020-12-31,muktsar,5.0,,,5 new cases (opd),,3813.0,55.0,3662.0,96.0
2020-12-31,fazilka,4.0,,,"1 contact of positive case , 1 new case (ili) 2 new cases (opd)",,3841.0,50.0,3723.0,68.0
2020-12-31,moga,6.0,,,6 new cases,,2743.0,47.0,2603.0,93.0
2020-12-31,ropar,7.0,,,7 new cases,,3336.0,90.0,3082.0,164.0
2020-12-31,fg sahib,4.0,,,4 new cases (opd),,2505.0,30.0,2364.0,111.0
2020-12-31,barnala,3.0,,,3 new cases,,2277.0,53.0,2160.0,64.0
2020-12-31,tarn taran,0.0,,,,,2104.0,14.0,1986.0,104.0
2020-12-31,sbs nagar,7.0,,,7 new cases,,2372.0,48.0,2241.0,83.0
2020-12-31,mansa,0.0,,,,,2390.0,42.0,2297.0,51.0
2020-12-31,total,,,,,,166522.0,3685.0,157496.0,5341.0
2020-12-29,ludhiana,42.0,,,"3 contacts of positive cases, 10 new case (opd), 24 new cases (ili), 1 new case (anc), 2 new cases (hcw), 2 new cases",,24711.0,353.0,23398.0,960.0
2020-12-29,jalandhar,36.0,,,,rest case details are pending as reports received late,19838.0,379.0,18819.0,640.0
2020-12-29,patiala,21.0,,,21 new cases,,15694.0,238.0,14981.0,475.0
2020-12-29,sas nagar,31.0,,,"6 new cases (ili), 7 contacts of positive cases ,18 new cases",,18049.0,1165.0,16545.0,339.0
2020-12-29,amritsar,20.0,,,"9 contacts of positive cases, 11 new cases",,14452.0,432.0,13469.0,551.0
2020-12-29,gurdaspur,5.0,,,"1 contact of positive case, 4 new cases",,7904.0,149.0,7507.0,248.0
2020-12-29,bathinda,8.0,,,8 new cases,,9080.0,171.0,8703.0,206.0
2020-12-29,hoshiarpur,7.0,,,"2 new cases (ili), 3 contacts of positive cases, 2 new cases",,7703.0,130.0,7265.0,308.0
2020-12-29,ferozepur,1.0,,,1 new case,,4514.0,28.0,4345.0,141.0
2020-12-29,pathankot,5.0,,,5 new cases,,5696.0,171.0,5372.0,153.0
2020-12-29,sangrur,2.0,,,2 new cases (ili),,4352.0,24.0,4128.0,200.0
2020-12-29,kapurthala,7.0,,,7 new cases,,4713.0,110.0,4407.0,196.0
2020-12-29,faridkot,1.0,,,1 new case,,3853.0,60.0,3719.0,74.0
2020-12-29,muktsar,1.0,,,1 new case (ili),,3802.0,54.0,3652.0,96.0
2020-12-29,fazilka,4.0,,,4 new cases (opd),,3836.0,50.0,3718.0,68.0
2020-12-29,moga,0.0,,,,,2737.0,41.0,2603.0,93.0
2020-12-29,ropar,9.0,,,9 new cases,,3325.0,105.0,3058.0,162.0
2020-12-29,fg sahib,1.0,,,1 new case (opd),,2496.0,25.0,2360.0,111.0
2020-12-29,barnala,2.0,,,2 new cases,,2272.0,48.0,2160.0,64.0
2020-12-29,tarn taran,3.0,,,3 new cases,,2102.0,14.0,1984.0,104.0
2020-12-29,sbs nagar,5.0,,,"2 new cases (ili), 1 contact of positive case, 2 new cases",,2363.0,50.0,2231.0,82.0
2020-12-29,mansa,4.0,,,"1 contact of positive case, 3 new cases",,2386.0,40.0,2295.0,51.0
2020-12-29,total,,,,,,165878.0,3837.0,156719.0,5322.0
2020-12-28,ludhiana,20.0,,,"3 contacts of positive cases, 1 new case (opd), 11 new cases (ili), 1 new case (anc), 4 new cases",,24669.0,367.0,23343.0,959.0
2020-12-28,jalandhar,47.0,,,,rest case details are pending as reports received late,19802.0,395.0,18768.0,639.0
2020-12-28,patiala,19.0,,,19 new cases,,15673.0,252.0,14947.0,474.0
2020-12-28,sas nagar,52.0,,,"18 new cases (ili), 34 new cases",,18018.0,1186.0,16495.0,337.0
2020-12-28,amritsar,27.0,,,"15 contacts of positive cases, 12 new cases",,14432.0,460.0,13423.0,549.0
2020-12-28,gurdaspur,6.0,,,"1 contact of positive case, 5 new cases",,7899.0,151.0,7500.0,248.0
