date,district,cases_new,cases_total,discharged_new,discharged_total,active_cases_total,deaths_new,deaths_total,non_covid_deaths
2020-09-14,yadagiri,104,7127,69,5808,1273,0,46,0
2020-09-15,bagalakote,0,8389,0,6948,1353,0,88,0
2020-09-15,ballari,54,27131,0,22002,4776,0,353,0
2020-09-15,belagavi,249,16785,486,14090,2451,3,244,0
2020-09-15,bengaluru rural,143,6993,110,5117,1816,3,60,0
2020-09-15,bengaluru urban,3084,176712,3889,134516,39681,41,2514,1
2020-09-15,bidar,50,5545,75,4833,562,1,146,4
2020-09-15,chamarajanagara,38,3114,21,2589,458,2,56,11
2020-09-15,chikkaballapura,150,5976,164,4887,1015,0,73,1
2020-09-15,chikkamagaluru,262,6533,0,4677,1752,3,104,0
2020-09-15,chitradurga,127,5259,53,3682,1544,0,33,0
2020-09-15,dakshina kannada,316,18092,322,13608,4032,5,450,2
2020-09-15,davanagere,405,13627,226,10648,2752,1,227,0
2020-09-15,dharwada,56,14681,0,11952,2298,0,431,0
2020-09-15,gadag,39,7692,129,6582,999,2,111,0
2020-09-15,hassana,291,12542,0,9042,3264,0,236,0
2020-09-15,haveri,180,6981,73,5089,1760,3,132,0
2020-09-15,kalaburagi,144,14760,87,12118,2394,3,248,0
2020-09-15,kodagu,72,2045,0,1625,393,0,27,0
2020-09-15,kolara,69,4608,85,3795,736,2,77,0
2020-09-15,koppala,103,9326,235,7431,1701,2,194,0
2020-09-15,mandya,200,8570,360,6531,1952,0,87,0
2020-09-15,mysuru,312,26740,476,19579,6546,12,615,0
2020-09-15,others*,0,36,0,33,0,0,3,0
2020-09-15,raichuru,160,9628,145,7961,1540,3,127,0
2020-09-15,ramanagara,78,4409,86,3726,644,0,39,0
2020-09-15,shivamogga,368,12804,0,9121,3476,0,207,0
2020-09-15,tumakuru,223,9601,0,6718,2684,5,199,0
2020-09-15,udupi,1,14087,0,12043,1915,0,129,0
2020-09-15,uttara kannada,195,7339,162,5149,2105,2,85,0
2020-09-15,vijayapura,131,8057,87,7194,725,2,138,0
2020-09-15,yadagiri,76,7203,135,5943,1212,2,48,0
2020-09-16,bagalakote,158,8547,0,6948,1510,0,89,0
2020-09-16,ballari,381,27512,0,22002,5157,0,353,0
2020-09-16,belagavi,258,17043,0,14090,2708,0,245,0
2020-09-16,bengaluru rural,168,7165,177,5294,1805,5,66,0
2020-09-16,bengaluru urban,3571,180283,3773,138289,39472,27,2521,1
2020-09-16,bidar,52,5597,67,4898,546,1,149,4
2020-09-16,chamarajanagara,65,3179,0,2589,524,0,55,11
2020-09-16,chikkaballapura,149,6125,158,5045,1001,2,78,1
2020-09-16,chikkamagaluru,171,6704,0,4677,1924,0,103,0
2020-09-16,chitradurga,227,5486,0,3682,1771,0,33,0
2020-09-16,dakshina kannada,466,18558,0,13608,4499,0,449,2
2020-09-16,davanagere,213,13840,85,10733,2879,0,228,0
2020-09-16,dharwada,246,14927,0,11952,2542,0,433,0
2020-09-16,gadag,108,7800,0,6582,1107,0,111,0
2020-09-16,hassana,308,12850,0,9042,3571,0,237,0
2020-09-16,haveri,81,7062,0,5089,1841,0,132,0
2020-09-16,kalaburagi,221,14979,0,12118,2613,0,248,0
2020-09-16,kodagu,41,2086,0,1625,433,0,28,0
2020-09-16,kolara,101,4709,54,3849,782,1,78,0
2020-09-16,koppala,152,9478,0,7431,1854,0,193,0
2020-09-16,others*,0,36,0,33,0,0,3,0
2020-09-16,raichuru,193,9821,171,8132,1562,0,127,0
2020-09-16,ramanagara,62,4471,44,3770,657,5,44,0
2020-09-16,shivamogga,293,13097,0,9120,3771,0,206,0
2020-09-16,tumakuru,401,10002,380,7098,2703,5,201,0
2020-09-16,udupi,191,14278,0,12043,2106,0,129,0
2020-09-16,uttara kannada,294,7633,136,5285,2261,4,87,0
2020-09-16,vijayapura,115,8172,65,7259,773,2,140,0
2020-09-16,yadagiri,109,7312,188,6131,1132,1,49,0
2020-09-17,bagalakote,234,8781,671,7619,1069,4,93,0
2020-09-17,ballari,677,28189,953,22955,4874,7,360,0
2020-09-17,belagavi,295,17338,344,14434,2655,4,249,0
2020-09-17,bengaluru rural,66,7231,116,5410,1755,0,66,0
2020-09-17,bengaluru urban,3799,184082,2184,140473,41053,34,2555,1
2020-09-17,bidar,80,5677,0,4898,626,0,149,4
2020-09-17,chamarajanagara,108,3287,0,2589,632,0,55,11
2020-09-17,chikkaballapura,102,6227,55,5100,1048,0,78,1
2020-09-17,chikkamagaluru,112,6816,0,4677,2036,0,103,0
2020-09-17,chitradurga,152,5638,0,3682,1923,0,33,0
2020-09-17,dakshina kannada,308,18866,398,14006,4400,9,458,2
2020-09-17,davanagere,257,14097,0,10733,3136,0,228,0
2020-09-17,dharwada,247,15174,496,12448,2287,6,439,0
2020-09-17,gadag,69,7869,193,6775,981,2,113,0
2020-09-17,hassana,206,13056,0,9042,3777,0,237,0
2020-09-17,haveri,188,7250,0,5089,2029,0,132,0
2020-09-17,kalaburagi,175,15154,0,12118,2788,0,248,0
2020-09-17,kodagu,47,2133,0,1625,480,0,28,0
2020-09-17,kolara,115,4824,54,3903,843,0,78,0
2020-09-17,koppala,180,9658,0,7431,2034,0,193,0
2020-09-17,mandya,86,8838,0,6531,2219,0,88,0
2020-09-17,mysuru,591,28077,667,21531,5896,17,650,0
2020-09-17,others*,0,36,0,33,0,0,3,0
2020-09-17,raichuru,227,10048,0,8132,1789,0,127,0
2020-09-17,ramanagara,42,4513,0,3770,699,0,44,0
2020-09-17,shivamogga,218,13315,0,9120,3989,0,206,0
2020-09-17,tumakuru,381,10383,0,7098,3084,0,201,0
2020-09-17,udupi,120,14398,864,12907,1358,4,133,0
2020-09-17,uttara kannada,127,7760,51,5336,2333,4,91,0
2020-09-17,vijayapura,107,8279,74,7333,804,2,142,0
2020-09-17,yadagiri,50,7362,148,6279,1034,0,49,0
2020-09-18,bagalakote,206,8987,112,7731,1160,3,96,0
2020-09-18,ballari,296,28485,362,23317,4783,25,385,0
2020-09-18,belagavi,221,17559,395,14829,2473,8,257,0
2020-09-18,bengaluru rural,112,7343,131,5541,1729,7,73,0
2020-09-18,bengaluru urban,3623,187705,2725,143198,41914,37,2592,1
2020-09-18,bidar,46,5723,53,4951,619,0,149,4
2020-09-18,chamarajanagara,67,3354,0,2589,699,0,55,11
2020-09-18,chikkaballapura,63,6290,107,5207,1004,0,78,1
2020-09-18,chikkamagaluru,109,6925,643,5320,1499,3,106,0
2020-09-18,chitradurga,141,5779,184,3866,1880,0,33,0
2020-09-18,dakshina kannada,456,19322,340,14346,4505,11,469,2
2020-09-18,davanagere,146,14243,466,11199,2816,0,228,0
2020-09-18,dharwada,135,15309,134,12582,2279,9,448,0
2020-09-18,gadag,31,7900,182,6957,828,2,115,0
2020-09-18,hassana,173,13229,317,9359,3632,1,238,0
2020-09-18,haveri,116,7366,465,5554,1674,6,138,0
2020-09-18,kalaburagi,179,15333,202,12320,2759,6,254,0
2020-09-18,kodagu,44,2177,141,1766,380,3,31,0
2020-09-18,kolara,63,4887,93,3996,813,0,78,0
2020-09-18,koppala,176,9834,277,7708,1925,8,201,0
2020-09-18,mandya,69,8907,381,6912,1905,2,90,0
2020-09-18,mysuru,600,28677,883,22414,5596,17,667,0
2020-09-18,others*,0,36,0,33,0,0,3,0
2020-09-18,raichuru,116,10164,186,8318,1718,1,128,0
2020-09-18,ramanagara,70,4583,127,3897,642,0,44,0
2020-09-18,shivamogga,257,13572,1142,10262,3086,18,224,0
2020-09-18,tumakuru,208,10591,376,7474,2913,3,204,0
2020-09-18,udupi,493,14891,268,13175,1578,5,138,0
2020-09-18,uttara kannada,181,7941,105,5441,2406,3,94,0
2020-09-18,vijayapura,86,8365,77,7410,812,1,143,0
2020-09-18,yadagiri,143,7505,75,6354,1102,0,49,0
2020-09-19,bagalakote,152,9139,54,7785,1257,1,97,0
2020-09-19,ballari,300,28785,215,23532,4861,7,392,0
2020-09-19,belagavi,100,17659,272,15101,2295,6,263,0
2020-09-19,bengaluru rural,189,7532,91,5632,1827,0,73,0
2020-09-19,bengaluru urban,3733,191438,4180,147378,41434,33,2625,1
2020-09-19,bidar,23,5746,122,5073,520,0,149,4
2020-09-19,chamarajanagara,72,3426,97,2686,667,7,62,11
2020-09-19,chikkaballapura,89,6379,95,5302,998,0,78,1
2020-09-19,chikkamagaluru,165,7090,145,5465,1518,1,107,0
2020-09-19,chitradurga,84,5863,263,4129,1701,0,33,0
2020-09-19,dakshina kannada,432,19754,404,14750,4528,5,474,2
2020-09-19,davanagere,163,14406,132,11331,2844,3,231,0
2020-09-19,dharwada,264,15573,277,12859,2261,5,453,0
2020-09-19,gadag,391,8291,259,7216,960,0,115,0
2020-09-19,hassana,19,13248,599,9958,3047,5,243,0
2020-09-19,haveri,107,7473,79,5633,1700,2,140,0
2020-09-19,kalaburagi,110,15443,352,12672,2514,3,257,0
2020-09-19,kodagu,38,2215,34,1800,384,0,31,0
2020-09-19,kolara,91,4978,97,4093,807,0,78,0
2020-09-19,koppala,96,9930,275,7983,1739,7,208,0
2020-09-19,mandya,94,9001,412,7324,1585,2,92,0
2020-09-19,mysuru,626,29303,1018,23432,5192,12,679,0
2020-09-19,others*,0,36,0,33,0,0,3,0
2020-09-19,raichuru,156,10320,139,8457,1734,1,129,0
2020-09-19,ramanagara,47,4630,44,3941,645,0,44,0
2020-09-19,shivamogga,106,13678,144,10406,3047,1,225,0
2020-09-19,tumakuru,159,10750,113,7587,2955,4,208,0
2020-09-19,udupi,215,15106,310,13485,1482,1,139,0
2020-09-19,uttara kannada,129,8070,407,5848,2122,6,100,0
2020-09-19,vijayapura,87,8452,84,7494,813,2,145,0
2020-09-19,yadagiri,127,7632,102,6456,1127,0,49,0
2020-09-20,bagalakote,90,9229,106,7891,1240,1,98,0
2020-09-20,ballari,298,29083,175,23707,4976,8,400,0
2020-09-20,belagavi,151,17810,260,15361,2180,6,269,0
2020-09-20,bengaluru rural,179,7711,76,5708,1929,1,74,0
2020-09-20,bengaluru urban,3322,194760,2970,150348,41754,32,2657,1
2020-09-20,bidar,77,5823,51,5124,546,0,149,4
2020-09-20,chamarajanagara,69,3495,38,2724,698,0,62,11
2020-09-20,chikkaballapura,81,6460,97,5399,982,0,78,1
2020-09-20,chikkamagaluru,129,7219,130,5595,1517,0,107,0
2020-09-20,chitradurga,0,5863,173,4302,1528,0,33,0
2020-09-20,dakshina kannada,380,20134,353,15103,4549,6,480,2
2020-09-20,davanagere,130,14536,171,11502,2803,0,231,0
2020-09-20,dharwada,305,15878,216,13075,2344,6,459,0
2020-09-20,gadag,75,8366,150,7366,881,4,119,0
2020-09-20,hassana,277,13525,544,10502,2774,6,249,0
2020-09-20,haveri,44,7517,279,5912,1463,2,142,0
2020-09-20,kalaburagi,136,15579,255,12927,2394,1,258,0
2020-09-20,kodagu,32,2247,40,1840,376,0,31,0
2020-09-20,kolara,105,5083,62,4155,850,0,78,0
2020-09-20,koppala,337,10267,116,8099,1956,4,212,0
2020-09-20,mandya,165,9166,53,7377,1696,1,93,0
2020-09-20,mysuru,481,29784,1050,24482,4611,12,691,0
2020-09-20,others*,0,36,0,33,0,0,3,0
2020-09-20,raichuru,132,10452,107,8564,1758,1,130,0
2020-09-20,ramanagara,57,4687,47,3988,655,0,44,0
2020-09-20,shivamogga,295,13973,347,10753,2989,6,231,0
2020-09-20,tumakuru,244,10994,201,7788,2997,1,209,0
2020-09-20,udupi,295,15401,215,13700,1562,0,139,0
2020-09-20,uttara kannada,108,8178,140,5988,2088,2,102,0
2020-09-20,vijayapura,81,8533,102,7596,791,1,146,0
2020-09-20,yadagiri,116,7748,87,6543,1156,0,49,0
2020-09-21,bagalakote,123,9352,154,8045,1207,2,100,0
2020-09-21,ballari,196,29279,954,24661,4209,9,409,0
2020-09-21,belagavi,171,17981,441,15802,1907,3,272,0
2020-09-21,bengaluru rural,114,7825,88,5796,1954,1,75,0
2020-09-21,bengaluru urban,2886,197646,3536,153884,41072,32,2689,1
2020-09-21,bidar,17,5840,104,5228,459,0,149,4
2020-09-21,chamarajanagara,57,3552,65,2789,686,4,66,11
2020-09-21,chikkaballapura,110,6570,72,5471,1018,2,80,1
2020-09-21,chikkamagaluru,68,7287,236,5831,1346,3,110,0
2020-09-21,chitradurga,326,6189,246,4548,1608,0,33,0
2020-09-21,dakshina kannada,233,20367,404,15507,4370,8,488,2
2020-09-21,davanagere,162,14698,137,11639,2825,3,234,0
2020-09-21,dharwada,130,16008,237,13312,2230,7,466,0
2020-09-21,gadag,81,8447,112,7478,846,4,123,0
2020-09-21,hassana,268,13793,296,10798,2742,4,253,0
2020-09-21,haveri,103,7620,180,6092,1383,3,145,0
2020-09-21,kalaburagi,151,15730,115,13042,2429,1,259,0
2020-09-21,kodagu,13,2260,20,1860,369,0,31,0
2020-09-21,kolara,53,5136,78,4233,825,0,78,0
2020-09-21,koppala,155,10422,176,8275,1934,1,213,0
2020-09-21,mandya,102,9268,424,7801,1372,2,95,0
2020-09-21,mysuru,524,30308,633,25115,4487,15,706,0
2020-09-21,others*,0,36,0,33,0,0,3,0
2020-09-21,raichuru,60,10512,166,8730,1650,2,132,0
2020-09-21,ramanagara,27,4714,64,4052,618,0,44,0
2020-09-21,shivamogga,348,14321,226,10979,3104,7,238,0
2020-09-21,tumakuru,300,11294,269,8057,3025,3,212,0
2020-09-21,udupi,231,15632,278,13978,1511,4,143,0
2020-09-21,uttara kannada,184,8362,21,6009,2251,0,102,0
2020-09-21,vijayapura,102,8635,90,7686,801,2,148,0
2020-09-21,yadagiri,44,7792,103,6646,1097,0,49,0
2020-09-22,bagalakote,77,9429,315,8360,967,2,102,0
2020-09-22,ballari,181,29460,450,25111,3931,9,418,0
2020-09-22,belagavi,179,18160,0,15802,2086,0,272,0
2020-09-22,bengaluru rural,80,7905,200,5996,1832,2,77,0
2020-09-22,bengaluru urban,3082,200728,4145,158029,39983,26,2715,1
2020-09-22,bidar,50,5890,75,5303,434,0,149,4
2020-09-22,chamarajanagara,57,3609,64,2853,678,1,67,11
2020-09-22,chikkaballapura,71,6641,53,5524,1035,1,81,1
2020-09-22,chikkamagaluru,77,7364,85,5916,1338,0,110,0
2020-09-22,chitradurga,122,6311,0,4548,1730,0,33,0
2020-09-22,dakshina kannada,211,20578,209,15716,4368,4,492,2
2020-09-22,davanagere,198,14896,133,11772,2890,0,234,0
2020-09-22,dharwada,37,16045,0,13312,2267,0,466,0
2020-09-22,gadag,134,8581,92,7570,886,2,125,0
2020-09-22,hassana,235,14028,315,11113,2658,4,257,0
2020-09-22,haveri,115,7735,0,6092,1498,0,145,0
2020-09-22,kalaburagi,168,15898,417,13459,2177,3,262,0
2020-09-22,kodagu,73,2333,69,1929,373,0,31,0
2020-09-22,kolara,52,5188,69,4302,808,0,78,0
2020-09-22,koppala,180,10602,96,8371,2018,0,213,0
2020-09-22,mandya,134,9402,54,7855,1451,1,96,0
2020-09-22,mysuru,443,30751,936,26051,3985,9,715,0
2020-09-22,others*,0,36,0,33,0,0,3,0
2020-09-22,raichuru,115,10627,107,8837,1657,1,133,0
2020-09-22,ramanagara,33,4747,18,4070,633,0,44,0
2020-09-22,shivamogga,234,14555,167,11146,3166,5,243,0
2020-09-22,tumakuru,240,11534,312,8369,2949,4,216,0
2020-09-22,udupi,106,15738,0,13978,1617,0,143,0
2020-09-22,uttara kannada,155,8517,456,6465,1943,7,109,0
2020-09-22,vijayapura,80,8715,75,7761,804,2,150,0
2020-09-22,yadagiri,55,7847,161,6807,991,0,49,0
2020-09-23,bagalakote,50,9479,48,8408,969,0,102,0
2020-09-23,ballari,192,29652,0,25111,4123,0,418,0
2020-09-23,belagavi,191,18351,0,15802,2277,0,272,0
2020-09-23,bengaluru rural,128,8033,221,6217,1733,6,83,0
2020-09-23,bengaluru urban,3547,204275,3536,161565,39971,23,2738,1
2020-09-23,bidar,63,5953,43,5346,454,0,149,4
2020-09-23,chamarajanagara,32,3641,0,2853,710,0,67,11
2020-09-23,chikkaballapura,84,6725,14,5538,1105,0,81,1
2020-09-23,chikkamagaluru,252,7616,162,6078,1428,0,110,0
2020-09-23,chitradurga,89,6400,181,4729,1638,0,33,0
2020-09-23,dakshina kannada,186,20764,0,15716,4554,0,492,2
2020-09-23,davanagere,138,15034,0,11772,3028,0,234,0
2020-09-23,dharwada,120,16165,0,13312,2387,0,466,0
2020-09-23,gadag,59,8640,125,7695,820,0,125,0
2020-09-23,hassana,315,14343,480,11593,2493,0,257,0
2020-09-23,haveri,32,7767,0,6092,1530,0,145,0
2020-09-23,kalaburagi,100,15998,0,13459,2277,0,262,0
2020-09-23,kodagu,33,2366,0,1929,406,0,31,0
2020-09-23,kolara,44,5232,30,4332,822,0,78,0
2020-09-23,koppala,88,10690,0,8371,2106,0,213,0
2020-09-23,mandya,203,9605,23,7878,1631,0,96,0
2020-09-23,mysuru,341,31092,0,26051,4326,0,715,0
2020-09-23,others*,0,36,0,33,0,0,3,0
2020-09-23,raichuru,37,10664,0,8837,1694,0,133,0
2020-09-23,ramanagara,57,4804,15,4085,675,0,44,0
2020-09-23,shivamogga,187,14742,274,11420,3072,7,250,0
2020-09-23,tumakuru,90,11624,0,8369,3039,0,216,0
2020-09-23,udupi,102,15840,0,13978,1719,0,143,0
2020-09-23,uttara kannada,115,8632,0,6465,2058,0,109,0
2020-09-23,vijayapura,82,8797,119,7880,765,2,152,0
2020-09-23,yadagiri,40,7887,189,6996,842,0,49,0
2020-09-24,bagalakote,60,9539,43,8451,986,0,102,0
2020-09-24,ballari,21,29673,80,25191,4054,10,428,0
2020-09-24,belagavi,191,18542,137,15939,2331,0,272,0
2020-09-24,bengaluru rural,189,8222,53,6270,1869,0,83,0
2020-09-24,bengaluru urban,4192,208467,3854,165419,40285,24,2762,1
2020-09-24,bidar,71,6024,31,5377,494,0,149,4
2020-09-24,chamarajanagara,17,3658,50,2903,675,2,69,11
2020-09-24,chikkaballapura,45,6770,12,5550,1138,0,81,1
2020-09-24,chikkamagaluru,186,7802,88,6166,1524,2,112,0
2020-09-24,chitradurga,64,6464,313,5042,1389,0,33,0
2020-09-24,dakshina kannada,266,21030,10,15726,4808,2,494,2
2020-09-24,davanagere,131,15165,320,12092,2835,4,238,0
2020-09-24,dharwada,264,16429,203,13515,2444,4,470,0
2020-09-24,gadag,54,8694,63,7758,811,0,125,0
2020-09-24,hassana,407,14750,212,11805,2682,6,263,0
2020-09-24,haveri,110,7877,62,6154,1576,2,147,0
2020-09-24,kalaburagi,85,16083,113,13572,2249,0,262,0
2020-09-24,kodagu,2,2368,28,1957,380,0,31,0
2020-09-24,kolara,31,5263,0,4332,853,0,78,0
2020-09-24,koppala,56,10746,25,8396,2137,0,213,0
2020-09-24,mandya,86,9691,314,8192,1402,1,97,0
2020-09-24,mysuru,481,31573,0,26051,4807,0,715,0
2020-09-24,others*,0,36,0,33,0,0,3,0
2020-09-24,raichuru,52,10716,0,8837,1746,0,133,0
2020-09-24,ramanagara,12,4816,42,4127,645,0,44,0
2020-09-24,shivamogga,234,14976,105,11525,3195,6,256,0
2020-09-24,tumakuru,99,11723,130,8499,3008,0,216,0
2020-09-24,udupi,74,15914,198,14176,1595,0,143,0
2020-09-24,uttara kannada,109,8741,38,6503,2129,0,109,0
2020-09-24,vijayapura,79,8876,138,8018,704,2,154,0
2020-09-24,yadagiri,42,7929,86,7082,798,0,49,0
2020-09-25,bagalakote,135,9674,48,8499,1072,1,103,0
2020-09-25,ballari,498,30171,208,25399,4336,8,436,0
2020-09-25,belagavi,150,18692,121,16060,2354,6,278,0
2020-09-25,bengaluru rural,308,8530,103,6373,2071,3,86,0
2020-09-25,bengaluru urban,4080,212547,2517,167936,41816,32,2794,1
2020-09-25,bidar,44,6068,28,5405,508,2,151,4
2020-09-25,chamarajanagara,51,3709,6,2909,719,1,70,11
2020-09-25,chikkaballapura,14,6784,13,5563,1139,0,81,1
2020-09-25,chikkamagaluru,87,7889,279,6445,1329,3,115,0
2020-09-25,chitradurga,79,6543,244,5286,1224,0,33,0
2020-09-25,dakshina kannada,217,21247,68,15794,4957,0,494,2
2020-09-25,davanagere,142,15307,203,12295,2774,0,238,0
2020-09-25,dharwada,256,16685,214,13729,2481,5,475,0
2020-09-25,gadag,78,8772,82,7840,805,2,127,0
2020-09-25,hassana,227,14977,284,12089,2622,3,266,0
2020-09-25,haveri,156,8033,61,6215,1670,1,148,0
2020-09-25,kalaburagi,226,16309,65,13637,2407,3,265,0
2020-09-25,kodagu,67,2435,46,2003,399,2,33,0
2020-09-25,kolara,58,5321,3,4335,907,1,79,0
2020-09-25,koppala,44,10790,24,8420,2157,0,213,0
2020-09-25,mandya,111,9802,96,8288,1416,1,98,0
2020-09-25,mysuru,702,32275,10,26061,5499,0,715,0
2020-09-25,others*,0,36,0,33,0,0,3,0
2020-09-25,raichuru,113,10829,155,8992,1704,0,133,0
2020-09-25,ramanagara,49,4865,19,4146,675,0,44,0
2020-09-25,shivamogga,183,15159,263,11788,3107,8,264,0
2020-09-25,tumakuru,176,11899,63,8562,3119,2,218,0
2020-09-25,udupi,63,15977,103,14279,1555,0,143,0
2020-09-25,uttara kannada,92,8833,63,6566,2158,0,109,0
2020-09-25,vijayapura,183,9059,192,8210,693,2,156,0
2020-09-25,yadagiri,66,7995,63,7145,801,0,49,0
2020-09-26,bagalakote,147,9821,42,8541,1176,1,104,0
2020-09-26,ballari,462,30633,526,25925,4265,7,443,0
2020-09-26,belagavi,132,18824,150,16210,2336,0,278,0
2020-09-26,bengaluru rural,241,8771,110,6483,2199,3,89,0
2020-09-26,bengaluru urban,4083,216630,2494,170430,43378,27,2821,1
2020-09-26,bidar,56,6124,36,5441,528,0,151,4
2020-09-26,chamarajanagara,63,3772,26,2935,756,0,70,11
2020-09-26,chikkaballapura,164,6948,9,5572,1292,2,83,1
2020-09-26,chikkamagaluru,109,7998,122,6567,1315,1,116,0
2020-09-26,chitradurga,70,6613,81,5367,1213,0,33,0
2020-09-26,dakshina kannada,420,21667,152,15946,5217,8,502,2
2020-09-26,davanagere,144,15451,73,12368,2843,2,240,0
2020-09-26,dharwada,232,16917,118,13847,2591,4,479,0
2020-09-26,gadag,44,8816,95,7935,753,1,128,0
2020-09-26,hassana,239,15216,256,12345,2603,2,268,0
2020-09-26,haveri,111,8144,97,6312,1681,3,151,0
2020-09-26,kalaburagi,249,16558,129,13766,2526,1,266,0
2020-09-26,kodagu,79,2514,41,2044,437,0,33,0
2020-09-26,kolara,165,5486,21,4356,1050,1,80,0
2020-09-26,koppala,352,11142,13,8433,2494,2,215,0
2020-09-26,mandya,255,10057,103,8391,1567,1,99,0
2020-09-26,mysuru,73,32348,20,26081,5546,6,721,0
2020-09-26,others*,0,36,0,33,0,0,3,0
2020-09-26,raichuru,92,10921,100,9092,1696,0,133,0
2020-09-26,ramanagara,73,4938,72,4218,674,2,46,0
2020-09-26,shivamogga,254,15413,178,11966,3175,8,272,0
2020-09-26,tumakuru,141,12040,33,8595,3225,2,220,0
2020-09-26,udupi,57,16034,116,14395,1496,0,143,0
2020-09-26,uttara kannada,104,8937,51,6617,2211,0,109,0
2020-09-26,vijayapura,67,9126,109,8319,649,2,158,0
2020-09-26,yadagiri,133,8128,44,7189,890,0,49,0
2020-09-27,bagalakote,46,9867,117,8658,1104,1,105,0
2020-09-27,ballari,310,30943,635,26560,3931,9,452,0
2020-09-27,belagavi,184,19008,148,16358,2367,5,283,0
2020-09-27,bengaluru rural,213,8984,78,6561,2332,2,91,0
2020-09-27,bengaluru urban,4217,220847,3306,173736,44274,15,2836,1
2020-09-27,bidar,50,6174,60,5501,518,0,151,4
2020-09-27,chamarajanagara,38,3810,53,2988,741,0,70,11
2020-09-27,chikkaballapura,195,7143,26,5598,1461,0,83,1
2020-09-27,chikkamagaluru,206,8204,79,6646,1441,1,117,0
2020-09-27,chitradurga,198,6811,85,5452,1324,2,35,0
2020-09-27,dakshina kannada,460,22127,134,16080,5537,6,508,2
2020-09-27,davanagere,74,15525,116,12484,2801,0,240,0
2020-09-27,dharwada,139,17056,171,14018,2557,2,481,0
2020-09-27,gadag,61,8877,119,8054,694,1,129,0
2020-09-27,hassana,408,15624,144,12489,2861,6,274,0
2020-09-27,haveri,115,8259,96,6408,1698,2,153,0
2020-09-27,kalaburagi,10,16568,18,13784,2512,6,272,0
2020-09-27,kodagu,53,2567,44,2088,446,0,33,0
2020-09-27,kolara,125,5611,28,4384,1144,3,83,0
2020-09-27,koppala,87,11229,103,8536,2478,0,215,0
2020-09-27,others*,0,36,0,33,0,0,3,0
2020-09-27,raichuru,102,11023,133,9225,1664,1,134,0
2020-09-27,ramanagara,79,5017,69,4287,684,0,46,0
2020-09-27,shivamogga,164,15577,243,12209,3091,5,277,0
2020-09-27,tumakuru,282,12322,82,8677,3420,5,225,0
2020-09-27,udupi,320,16354,122,14517,1693,1,144,0
2020-09-27,uttara kannada,100,9037,47,6664,2264,0,109,0
2020-09-27,vijayapura,35,9161,93,8412,588,3,161,0
2020-09-27,yadagiri,44,8172,88,7277,845,1,50,0
2020-09-28,bagalakote,191,10058,71,8729,1224,0,105,0
2020-09-28,ballari,164,31107,1489,28049,2600,6,458,0
2020-09-28,belagavi,78,19086,149,16507,2292,4,287,0
2020-09-28,bengaluru rural,110,9094,208,6769,2234,0,91,0
2020-09-28,bengaluru urban,2722,223569,2805,176541,44182,9,2845,1
2020-09-28,bidar,45,6219,100,5601,463,0,151,4
2020-09-28,chamarajanagara,64,3874,33,3021,771,1,71,11
2020-09-28,chikkaballapura,106,7249,11,5609,1555,1,84,1
2020-09-28,chikkamagaluru,219,8423,102,6748,1557,1,118,0
2020-09-28,chitradurga,176,6987,228,5680,1272,0,35,0
2020-09-28,dakshina kannada,217,22344,190,16270,5557,7,515,2
2020-09-28,davanagere,107,15632,100,12584,2807,1,241,0
2020-09-28,dharwada,145,17201,236,14254,2465,1,482,0
2020-09-28,gadag,61,8938,142,8196,613,0,129,0
2020-09-28,hassana,320,15944,128,12617,3049,4,278,0
2020-09-28,haveri,83,8342,38,6446,1739,4,157,0
2020-09-28,kalaburagi,273,16841,119,13903,2664,2,274,0
2020-09-28,kodagu,25,2592,28,2116,442,1,34,0
2020-09-28,kolara,90,5701,44,4428,1190,0,83,0
2020-09-28,koppala,45,11274,200,8736,2323,0,215,0
2020-09-28,others*,0,36,0,33,0,0,3,0
2020-09-28,raichuru,52,11075,194,9419,1521,1,135,0
2020-09-28,ramanagara,75,5092,49,4336,710,0,46,0
2020-09-28,shivamogga,181,15758,209,12418,3057,6,283,0
2020-09-28,tumakuru,187,12509,100,8777,3503,4,229,0
2020-09-28,udupi,332,16686,195,14712,1830,0,144,0
2020-09-28,uttara kannada,176,9213,43,6707,2395,2,111,0
2020-09-28,vijayapura,117,9278,62,8474,642,1,162,0
2020-09-28,yadagiri,82,8254,137,7414,789,1,51,0
2020-09-29,bagalakote,128,10186,88,8817,1264,0,105,0
2020-09-29,ballari,313,31420,295,28344,2616,2,460,0
2020-09-29,belagavi,128,19214,174,16681,2243,3,290,0
