date,unit_name,ppe,n95_masks,reusable_masks,disposable_masks,gloves,sanitizer
2021-05-24,raiganj mc&h,14100,13059,13100,56500,87000,2246.0
2021-05-24,jnm mc&h,93600,147600,24000,187000,290500,4000.0
2021-05-24,sagar dutta mc&h,93600,147600,17600,187000,290500,4000.0
2021-05-24,id & bg hospital,57000,81500,29000,101100,149000,4950.0
2021-05-24,rg kar mch,40850,76822,15800,301050,80728,8664.0
2021-05-24,nrs mch,69922,123519,32729,215550,293700,7276.0
2021-05-24,ipgmer & sskmh,98900,133800,68500,47049,499500,18167.0
2021-05-24,"medical college, kolkata",187142,192649,22577,53528,43500,10732.0
2021-05-24,cnmch,52350,55500,23150,133500,269700,3672.0
2021-05-24,other govt dept/institutions,613937,896504,422532,1316040,1729678,114209.0
2021-05-24,stock in hand-in transit,206865,1765034,514313,965270,969820,55569.0
2021-05-24,,3058262,5505040,2447359,11030208,10833210,529789.0
2021-05-23,alipurduar,17800,26250,13400,100900,89475,5092.0
2021-05-23,bankura,46717,57116,31400,66550,157900,9061.0
2021-05-23,birbhum,36150,28300,32400,96050,49700,6910.0
2021-05-23,bishnupur hd,15350,38449,55602,32468,166536,4000.0
2021-05-23,coochbehar,33600,29450,29200,136375,89109,6449.0
2021-05-23,dakshin dinajpur,20400,19650,21500,121600,108700,5280.0
2021-05-23,darjeeling,90411,95347,22900,344239,254975,3656.0
2021-05-23,diamond harbour hd,52726,56013,33267,185720,192465,9750.0
2021-05-23,hooghly,82150,69983,59497,395100,46782,18211.0
2021-05-23,howrah,125265,91432,66580,410165,27842,11339.0
2021-05-23,jalpaiguri,34800,41754,45550,151038,280550,8318.0
2021-05-23,jhargram,19715,16520,24890,69100,132000,5468.0
2021-05-23,kalimpong,21150,23245,19800,131992,162649,4884.0
2021-05-23,malda,26100,23200,26000,87100,97700,7151.0
2021-05-23,murshidabad,36594,62202,56900,789737,115350,5867.0
2021-05-23,nadia,72470,55389,37100,149050,184300,11481.0
2021-05-23,north 24 parganas,112000,102594,44140,936465,300000,11675.0
2021-05-23,basirhat hd,44320,59020,35636,174000,261150,7094.0
2021-05-23,paschim bardhaman,37850,35100,17780,121000,121900,2257.0
2021-05-23,paschim medinipur,42226,61566,49858,268357,172335,7885.0
2021-05-23,purba bardhaman,65800,60100,27100,136550,158800,11064.0
2021-05-23,purba medinipur,54550,52030,33220,424050,74532,20481.0
2021-05-23,nandigram hd,18750,38026,30640,121050,101000,8244.0
2021-05-23,purulia,50450,36245,52700,148550,121700,7421.0
2021-05-23,rampurhat hd,24150,29000,30300,62050,76650,5637.0
2021-05-23,south 24 parganas,57450,41498,88488,332050,141395,7084.0
2021-05-23,uttar dinajpur,35750,43550,68314,201900,318500,9246.0
2021-05-23,bankura s mc&h,21415,55773,10200,199384,294296,7428.0
2021-05-23,coochbehar mc&h,13800,14900,14600,58700,271000,3442.0
2021-05-23,nb mc&h,40350,103500,20000,224200,246500,8390.0
2021-05-23,diamond harbour mc&h,14089,32255,10100,147750,183050,5503.0
2021-05-23,malda mc&h,18800,86900,13100,188500,258500,7708.0
2021-05-23,murshidabad mc&h,31848,96364,16601,180950,72600,8390.0
2021-05-23,bardhaman mc&h,23900,35377,17500,121281,332000,6329.0
2021-05-23,medinipur mc&h,56400,89015,38595,63350,212595,5345.0
2021-05-23,purulia mc&h,13300,24108,51600,49300,166548,12715.0
2021-05-23,rampurhat mc&h,21400,40232,17600,40000,88500,10048.0
2021-05-23,raiganj mc&h,14100,13059,13100,56500,87000,2246.0
2021-05-23,jnm mc&h,93600,147600,24000,187000,290500,4000.0
2021-05-23,sagar dutta mc&h,93600,147600,17600,187000,290500,4000.0
2021-05-23,id & bg hospital,57000,81500,29000,101100,149000,4950.0
2021-05-23,rg kar mch,40850,76822,15800,301050,80728,8664.0
2021-05-23,nrs mch,69922,123519,32729,215550,293700,7276.0
2021-05-23,ipgmer & sskmh,98900,133800,68500,47049,499500,18167.0
2021-05-23,"medical college, kolkata",187142,192649,22577,53528,43500,10732.0
2021-05-23,cnmch,52350,55500,23150,133500,269700,3672.0
2021-05-23,other govt dept/institutions,613937,896504,422532,1316040,1729678,114209.0
2021-05-23,stock in hand-in transit,204865,1755034,514313,945270,949820,54569.0
2021-05-23,,3056262,5495040,2447359,11010208,10813210,528789.0
2021-05-22,alipurduar,17800,26250,13400,100900,89475,5092.0
2021-05-22,bankura,46717,57116,31400,66550,157900,9061.0
2021-05-22,birbhum,36150,28300,32400,96050,49700,6910.0
2021-05-22,bishnupur hd,15350,38449,55602,32468,166536,4000.0
2021-05-22,coochbehar,33600,29450,29200,136375,89109,6449.0
2021-05-22,dakshin dinajpur,20400,19650,21500,121600,108700,5280.0
2021-05-22,darjeeling,90411,95347,22900,344239,254975,3656.0
2021-05-22,diamond harbour hd,52726,56013,33267,185720,192465,9750.0
2021-05-22,hooghly,82150,69983,59497,395100,46782,18211.0
2021-05-22,howrah,125265,91432,66580,410165,27842,11339.0
2021-05-22,jalpaiguri,34800,41754,45550,151038,280550,8318.0
2021-05-22,jhargram,19715,16520,24890,69100,132000,5468.0
2021-05-22,kalimpong,21150,23245,19800,131992,162649,4884.0
2021-05-22,malda,26100,23200,26000,87100,97700,7151.0
2021-05-22,murshidabad,36594,62202,56900,789737,115350,5867.0
2021-05-22,nadia,72470,55389,37100,149050,184300,11481.0
2021-05-22,north 24 parganas,112000,102594,44140,936465,300000,11675.0
2021-05-22,basirhat hd,44320,59020,35636,174000,261150,7094.0
2021-05-22,paschim bardhaman,37850,35100,17780,121000,121900,2257.0
2021-05-22,paschim medinipur,42226,61566,49858,268357,172335,7885.0
2021-05-22,purba bardhaman,65800,60100,27100,136550,158800,11064.0
2021-05-22,purba medinipur,54550,52030,33220,424050,74532,20481.0
2021-05-22,nandigram hd,18750,38026,30640,121050,101000,8244.0
2021-05-22,purulia,50450,36245,52700,148550,121700,7421.0
2021-05-22,rampurhat hd,24150,29000,30300,62050,76650,5637.0
2021-05-22,south 24 parganas,57450,41498,88488,332050,141395,7084.0
2021-05-22,uttar dinajpur,35750,43550,68314,201900,318500,9246.0
2021-05-22,bankura s mc&h,21415,55773,10200,199384,294296,7428.0
2021-05-22,coochbehar mc&h,13800,14900,14600,58700,271000,3442.0
2021-05-22,nb mc&h,40350,103500,20000,224200,246500,8390.0
2021-05-22,diamond harbour mc&h,14089,32255,10100,147750,183050,5503.0
2021-05-22,malda mc&h,18800,86900,13100,188500,258500,7708.0
2021-05-22,murshidabad mc&h,31848,96364,16601,180950,72600,8390.0
2021-05-22,bardhaman mc&h,23900,35377,17500,121281,332000,6329.0
2021-05-22,medinipur mc&h,56400,89015,38595,63350,212595,5345.0
2021-05-22,purulia mc&h,13300,24108,51600,49300,166548,12715.0
2021-05-22,rampurhat mc&h,21400,40232,17600,40000,88500,10048.0
2021-05-22,raiganj mc&h,14100,13059,13100,56500,87000,2246.0
2021-05-22,jnm mc&h,93600,147600,24000,187000,290500,4000.0
2021-05-22,sagar dutta mc&h,93600,147600,17600,187000,290500,4000.0
2021-05-22,id & bg hospital,57000,81500,29000,101100,149000,4950.0
2021-05-22,rg kar mch,40850,76822,15800,301050,80728,8664.0
2021-05-22,nrs mch,69922,123519,32729,215550,293700,7276.0
2021-05-22,ipgmer & sskmh,98900,133800,68500,47049,499500,18167.0
2021-05-22,"medical college, kolkata",187142,192649,22577,53528,43500,10732.0
2021-05-22,cnmch,52350,55500,23150,133500,269700,3672.0
2021-05-22,other govt dept/institutions,613937,896504,422532,1316040,1729678,114209.0
2021-05-22,stock in hand-in transit,202865,1745034,514313,925270,929820,53569.0
2021-05-22,,3054262,5485040,2447359,10990208,10793210,527789.0
2021-05-21,alipurduar,17800,26250,13400,100900,89475,5092.0
2021-05-21,bankura,46717,57116,31400,66550,157900,9061.0
2021-05-21,birbhum,36150,28300,32400,96050,49700,6910.0
2021-05-21,bishnupur hd,15350,38449,55602,32468,166536,4000.0
2021-05-21,coochbehar,33600,29450,29200,136375,89109,6449.0
2021-05-21,dakshin dinajpur,20400,19650,21500,121600,108700,5280.0
2021-05-21,darjeeling,90411,95347,22900,344239,254975,3656.0
2021-05-21,diamond harbour hd,52726,56013,33267,185720,192465,9750.0
2021-05-21,hooghly,82150,69983,59497,395100,46782,18211.0
2021-05-21,howrah,125265,91432,66580,410165,27842,11339.0
2021-05-21,jalpaiguri,34800,41754,45550,151038,280550,8318.0
2021-05-21,jhargram,19715,16520,24890,69100,132000,5468.0
2021-05-21,kalimpong,21150,23245,19800,131992,162649,4884.0
2021-05-21,malda,26100,23200,26000,87100,97700,7151.0
2021-05-21,murshidabad,36594,62202,56900,789737,115350,5867.0
2021-05-21,nadia,72470,55389,37100,149050,184300,11481.0
2021-05-21,north 24 parganas,112000,102594,44140,936465,300000,11675.0
2021-05-21,basirhat hd,44320,59020,35636,174000,261150,7094.0
2021-05-21,paschim bardhaman,37850,35100,17780,121000,121900,2257.0
2021-05-21,paschim medinipur,42226,61566,49858,268357,172335,7885.0
2021-05-21,purba bardhaman,65800,60100,27100,136550,158800,11064.0
2021-05-21,purba medinipur,54550,52030,33220,424050,74532,20481.0
2021-05-21,nandigram hd,18750,38026,30640,121050,101000,8244.0
2021-05-21,purulia,50450,36245,52700,148550,121700,7421.0
2021-05-21,rampurhat hd,24150,29000,30300,62050,76650,5637.0
2021-05-21,south 24 parganas,57450,41498,88488,332050,141395,7084.0
2021-05-21,uttar dinajpur,35750,43550,68314,201900,318500,9246.0
2021-05-21,bankura s mc&h,21415,55773,10200,199384,294296,7428.0
2021-05-21,coochbehar mc&h,13800,14900,14600,58700,271000,3442.0
2021-05-21,nb mc&h,40350,103500,20000,224200,246500,8390.0
2021-05-21,diamond harbour mc&h,14089,32255,10100,147750,183050,5503.0
2021-05-21,malda mc&h,18800,86900,13100,188500,258500,7708.0
2021-05-21,murshidabad mc&h,31848,96364,16601,180950,72600,8390.0
2021-05-21,bardhaman mc&h,23900,35377,17500,121281,332000,6329.0
2021-05-21,medinipur mc&h,56400,89015,38595,63350,212595,5345.0
2021-05-21,purulia mc&h,13300,24108,51600,49300,166548,12715.0
2021-05-21,rampurhat mc&h,21400,40232,17600,40000,88500,10048.0
2021-05-21,raiganj mc&h,14100,13059,13100,56500,87000,2246.0
2021-05-21,jnm mc&h,93600,147600,24000,187000,290500,4000.0
2021-05-21,sagar dutta mc&h,93600,147600,17600,187000,290500,4000.0
2021-05-21,id & bg hospital,57000,81500,29000,101100,149000,4950.0
2021-05-21,rg kar mch,40850,76822,15800,301050,80728,8664.0
2021-05-21,nrs mch,69922,123519,32729,215550,293700,7276.0
2021-05-21,ipgmer & sskmh,98900,133800,68500,47049,499500,18167.0
2021-05-21,"medical college, kolkata",187142,192649,22577,53528,43500,10732.0
2021-05-21,cnmch,52350,55500,23150,133500,269700,3672.0
2021-05-21,other govt dept/institutions,613937,896504,422532,1316040,1729678,114209.0
2021-05-21,stock in hand-in transit,200865,1735034,514313,905270,909820,52569.0
2021-05-21,,3052262,5475040,2447359,10970208,10773210,526789.0
2021-05-20,alipurduar,17800,26250,13400,100900,89475,5092.0
2021-05-20,bankura,46717,57116,31400,66550,157900,9061.0
2021-05-20,birbhum,36150,28300,32400,96050,49700,6910.0
2021-05-20,bishnupur hd,15350,38449,55602,32468,166536,4000.0
2021-05-20,coochbehar,33600,29450,29200,136375,89109,6449.0
2021-05-20,dakshin dinajpur,20400,19650,21500,121600,108700,5280.0
2021-05-20,darjeeling,90411,95347,22900,344239,254975,3656.0
2021-05-20,diamond harbour hd,52726,56013,33267,185720,192465,9750.0
2021-05-20,hooghly,82150,69983,59497,395100,46782,18211.0
2021-05-20,howrah,125265,91432,66580,410165,27842,11339.0
2021-05-20,jalpaiguri,34800,41754,45550,151038,280550,8318.0
2021-05-20,jhargram,19715,16520,24890,69100,132000,5468.0
2021-05-20,kalimpong,21150,23245,19800,131992,162649,4884.0
2021-05-20,malda,26100,23200,26000,87100,97700,7151.0
2021-05-20,murshidabad,36594,62202,56900,789737,115350,5867.0
2021-05-20,nadia,72470,55389,37100,149050,184300,11481.0
2021-05-20,north 24 parganas,112000,102594,44140,936465,300000,11675.0
2021-05-20,basirhat hd,44320,59020,35636,174000,261150,7094.0
2021-05-20,paschim bardhaman,37850,35100,17780,121000,121900,2257.0
2021-05-20,paschim medinipur,42226,61566,49858,268357,172335,7885.0
2021-05-20,purba bardhaman,65800,60100,27100,136550,158800,11064.0
2021-05-20,purba medinipur,54550,52030,33220,424050,74532,20481.0
2021-05-20,nandigram hd,18750,38026,30640,121050,101000,8244.0
2021-05-20,purulia,50450,36245,52700,148550,121700,7421.0
2021-05-20,rampurhat hd,24150,29000,30300,62050,76650,5637.0
2021-05-20,south 24 parganas,57450,41498,88488,332050,141395,7084.0
2021-05-20,uttar dinajpur,35750,43550,68314,201900,318500,9246.0
2021-05-20,bankura s mc&h,21415,55773,10200,199384,294296,7428.0
2021-05-20,coochbehar mc&h,13800,14900,14600,58700,271000,3442.0
2021-05-20,nb mc&h,40350,103500,20000,224200,246500,8390.0
2021-05-20,diamond harbour mc&h,14089,32255,10100,147750,183050,5503.0
2021-05-20,malda mc&h,18800,86900,13100,188500,258500,7708.0
2021-05-20,murshidabad mc&h,31848,96364,16601,180950,72600,8390.0
2021-05-20,bardhaman mc&h,23900,35377,17500,121281,332000,6329.0
2021-05-20,medinipur mc&h,56400,89015,38595,63350,212595,5345.0
2021-05-20,purulia mc&h,13300,24108,51600,49300,166548,12715.0
2021-05-20,rampurhat mc&h,21400,40232,17600,40000,88500,10048.0
2021-05-20,raiganj mc&h,14100,13059,13100,56500,87000,2246.0
2021-05-20,jnm mc&h,93600,147600,24000,187000,290500,4000.0
2021-05-20,sagar dutta mc&h,93600,147600,17600,187000,290500,4000.0
2021-05-20,id & bg hospital,57000,81500,29000,101100,149000,4950.0
2021-05-20,rg kar mch,40850,76822,15800,301050,80728,8664.0
2021-05-20,nrs mch,69922,123519,32729,215550,293700,7276.0
2021-05-20,ipgmer & sskmh,98900,133800,68500,47049,499500,18167.0
2021-05-20,"medical college, kolkata",187142,192649,22577,53528,43500,10732.0
2021-05-20,cnmch,52350,55500,23150,133500,269700,3672.0
2021-05-20,other govt dept/institutions,613937,896504,422532,1316040,1729678,114209.0
2021-05-20,stock in hand-in transit,198865,1725034,514313,885270,889820,51569.0
2021-05-20,,3050262,5465040,2447359,10950208,10753210,525789.0
2021-05-19,alipurduar,17800,26250,13400,100900,89475,5092.0
2021-05-19,bankura,46717,57116,31400,66550,157900,9061.0
2021-05-19,birbhum,36150,28300,32400,96050,49700,6910.0
2021-05-19,bishnupur hd,15350,38449,55602,32468,166536,4000.0
2021-05-19,coochbehar,33600,29450,29200,136375,89109,6449.0
2021-05-19,dakshin dinajpur,20400,19650,21500,121600,108700,5280.0
2021-05-19,darjeeling,90411,95347,22900,344239,254975,3656.0
2021-05-19,diamond harbour hd,52726,56013,33267,185720,192465,9750.0
2021-05-19,hooghly,82150,69983,59497,395100,46782,18211.0
2021-05-19,howrah,125265,91432,66580,410165,27842,11339.0
2021-05-19,jalpaiguri,34800,41754,45550,151038,280550,8318.0
2021-05-19,jhargram,19715,16520,24890,69100,132000,5468.0
2021-05-19,kalimpong,21150,23245,19800,131992,162649,4884.0
2021-05-19,malda,26100,23200,26000,87100,97700,7151.0
2021-05-19,murshidabad,36594,62202,56900,789737,115350,5867.0
2021-05-19,nadia,72470,55389,37100,149050,184300,11481.0
2021-05-19,north 24 parganas,112000,102594,44140,936465,300000,11675.0
2021-05-19,basirhat hd,44320,59020,35636,174000,261150,7094.0
2021-05-19,paschim bardhaman,37850,35100,17780,121000,121900,2257.0
2021-05-19,paschim medinipur,42226,61566,49858,268357,172335,7885.0
2021-05-19,purba bardhaman,65800,60100,27100,136550,158800,11064.0
2021-05-19,purba medinipur,54550,52030,33220,424050,74532,20481.0
2021-05-19,nandigram hd,18750,38026,30640,121050,101000,8244.0
2021-05-19,purulia,50450,36245,52700,148550,121700,7421.0
2021-05-19,rampurhat hd,24150,29000,30300,62050,76650,5637.0
2021-05-19,south 24 parganas,57450,41498,88488,332050,141395,7084.0
2021-05-19,uttar dinajpur,35750,43550,68314,201900,318500,9246.0
2021-05-19,bankura s mc&h,21415,55773,10200,199384,294296,7428.0
2021-05-19,coochbehar mc&h,13800,14900,14600,58700,271000,3442.0
2021-05-19,nb mc&h,40350,103500,20000,224200,246500,8390.0
2021-05-19,diamond harbour mc&h,14089,32255,10100,147750,183050,5503.0
2021-05-19,malda mc&h,18800,86900,13100,188500,258500,7708.0
2021-05-19,murshidabad mc&h,31848,96364,16601,180950,72600,8390.0
2021-05-19,bardhaman mc&h,23900,35377,17500,121281,332000,6329.0
2021-05-19,medinipur mc&h,56400,89015,38595,63350,212595,5345.0
2021-05-19,purulia mc&h,13300,24108,51600,49300,166548,12715.0
2021-05-19,rampurhat mc&h,21400,40232,17600,40000,88500,10048.0
2021-05-19,raiganj mc&h,14100,13059,13100,56500,87000,2246.0
2021-05-19,jnm mc&h,93600,147600,24000,187000,290500,4000.0
2021-05-19,sagar dutta mc&h,93600,147600,17600,187000,290500,4000.0
2021-05-19,id & bg hospital,57000,81500,29000,101100,149000,4950.0
2021-05-19,rg kar mch,40850,76822,15800,301050,80728,8664.0
2021-05-19,nrs mch,69922,123519,32729,215550,293700,7276.0
2021-05-19,ipgmer & sskmh,98900,133800,68500,47049,499500,18167.0
2021-05-19,"medical college, kolkata",187142,192649,22577,53528,43500,10732.0
2021-05-19,cnmch,52350,55500,23150,133500,269700,3672.0
2021-05-19,other govt dept/institutions,613937,896504,422532,1316040,1729678,114209.0
2021-05-19,stock in hand-in transit,196865,1715034,514313,865270,869820,50569.0
2021-05-19,,3048262,5455040,2447359,10930208,10733210,524789.0
2021-05-18,alipurduar,17800,26250,13400,100900,89475,5092.0
2021-05-18,bankura,46717,57116,31400,66550,157900,9061.0
2021-05-18,birbhum,36150,28300,32400,96050,49700,6910.0
2021-05-18,bishnupur hd,15350,38449,55602,32468,166536,4000.0
2021-05-18,coochbehar,33600,29450,29200,136375,89109,6449.0
2021-05-18,dakshin dinajpur,20400,19650,21500,121600,108700,5280.0
2021-05-18,darjeeling,90411,95347,22900,344239,254975,3656.0
2021-05-18,diamond harbour hd,52726,56013,33267,185720,192465,9750.0
2021-05-18,hooghly,82150,69983,59497,395100,46782,18211.0
2021-05-18,howrah,125265,91432,66580,410165,27842,11339.0
2021-05-18,jalpaiguri,34800,41754,45550,151038,280550,8318.0
2021-05-18,jhargram,19715,16520,24890,69100,132000,5468.0
2021-05-18,kalimpong,21150,23245,19800,131992,162649,4884.0
2021-05-18,malda,26100,23200,26000,87100,97700,7151.0
2021-05-18,murshidabad,36594,62202,56900,789737,115350,5867.0
2021-05-18,nadia,72470,55389,37100,149050,184300,11481.0
2021-05-18,north 24 parganas,112000,102594,44140,936465,300000,11675.0
2021-05-18,basirhat hd,44320,59020,35636,174000,261150,7094.0
2021-05-18,paschim bardhaman,37850,35100,17780,121000,121900,2257.0
2021-05-18,paschim medinipur,42226,61566,49858,268357,172335,7885.0
2021-05-18,purba bardhaman,65800,60100,27100,136550,158800,11064.0
2021-05-18,purba medinipur,54550,52030,33220,424050,74532,20481.0
2021-05-18,nandigram hd,18750,38026,30640,121050,101000,8244.0
2021-05-18,purulia,50450,36245,52700,148550,121700,7421.0
2021-05-18,rampurhat hd,24150,29000,30300,62050,76650,5637.0
2021-05-18,south 24 parganas,57450,41498,88488,332050,141395,7084.0
2021-05-18,uttar dinajpur,35750,43550,68314,201900,318500,9246.0
2021-05-18,bankura s mc&h,21415,55773,10200,199384,294296,7428.0
2021-05-18,coochbehar mc&h,13800,14900,14600,58700,271000,3442.0
2021-05-18,nb mc&h,40350,103500,20000,224200,246500,8390.0
2021-05-18,diamond harbour mc&h,14089,32255,10100,147750,183050,5503.0
2021-05-18,malda mc&h,18800,86900,13100,188500,258500,7708.0
2021-05-18,murshidabad mc&h,31848,96364,16601,180950,72600,8390.0
2021-05-18,bardhaman mc&h,23900,35377,17500,121281,332000,6329.0
2021-05-18,medinipur mc&h,56400,89015,38595,63350,212595,5345.0
2021-05-18,purulia mc&h,13300,24108,51600,49300,166548,12715.0
2021-05-18,rampurhat mc&h,21400,40232,17600,40000,88500,10048.0
2021-05-18,raiganj mc&h,14100,13059,13100,56500,87000,2246.0
2021-05-18,jnm mc&h,93600,147600,24000,187000,290500,4000.0
2021-05-18,sagar dutta mc&h,93600,147600,17600,187000,290500,4000.0
2021-05-18,id & bg hospital,57000,81500,29000,101100,149000,4950.0
2021-05-18,rg kar mch,40850,76822,15800,301050,80728,8664.0
2021-05-18,nrs mch,69922,123519,32729,215550,293700,7276.0
2021-05-18,ipgmer & sskmh,98900,133800,68500,47049,499500,18167.0
2021-05-18,"medical college, kolkata",187142,192649,22577,53528,43500,10732.0
2021-05-18,cnmch,52350,55500,23150,133500,269700,3672.0
2021-05-18,other govt dept/institutions,613937,896504,422532,1316040,1729678,114209.0
