date,district,cases_total,cases_new,discharged_total,discharged_new,deaths_total,deaths_new,active_cases_new,active_cases_total,last_reported_case
2021-04-21,jhargram,3169,15,3087,5,22,0,10,60,2021-04-20
2021-04-21,kalimpong,2373,10,2268,8,28,0,2,77,2021-04-20
2021-04-21,kolkata,160010,2568,139912,1493,3244,13,1062,16854,2021-04-20
2021-04-21,malda,16816,454,13957,206,129,4,244,2730,2021-04-20
2021-04-21,murshidabad,15936,462,13410,195,169,3,264,2357,2021-04-20
2021-04-21,nadia,25848,390,23613,184,327,0,206,1908,2021-04-20
2021-04-21,north 24 parganas,148284,2149,132302,1192,2632,14,943,13350,2021-04-20
2021-04-21,other state,66,0,63,0,3,0,0,0,2021-06-06
2021-04-21,paschim bardhaman,22103,556,18412,196,183,1,359,3508,2021-04-20
2021-04-21,paschim medinipur,21319,97,20458,70,316,1,26,545,2021-04-20
2021-04-21,purba bardhaman,15201,296,13471,107,106,0,189,1624,2021-04-20
2021-04-21,purba medinipur,22909,329,21283,96,286,3,230,1340,2021-04-20
2021-04-21,purulia,9716,294,8044,116,55,1,177,1617,2021-04-20
2021-04-21,south 24 parganas,44140,646,39635,391,735,3,252,3770,2021-04-20
2021-04-21,total,688956,10784,614750,5616,10710,58,5110,63496,
2021-04-21,uttar dinajpur,8050,181,7166,68,79,0,113,805,2021-04-20
2021-04-22,alipurduar,7991,54,7738,12,86,0,42,167,2021-04-21
2021-04-22,bankura,13407,205,12529,77,93,1,127,785,2021-04-21
2021-04-22,birbhum,16619,624,12871,384,104,0,240,3644,2021-04-21
2021-04-22,coochbehar,12450,73,12014,37,72,0,36,364,2021-04-21
2021-04-22,dakshin dinajpur,8795,62,8376,32,75,1,29,344,2021-04-21
2021-04-22,darjeeling,20797,318,19268,105,210,1,212,1319,2021-04-21
2021-04-22,hooghly,35542,578,32071,319,515,4,255,2956,2021-04-21
2021-04-22,howrah,44032,671,39044,366,1083,4,301,3905,2021-04-21
2021-04-22,jalpaiguri,16150,182,15168,78,171,2,102,811,2021-04-21
2021-04-22,jhargram,3191,22,3095,8,22,0,14,74,2021-04-21
2021-04-22,kalimpong,2386,13,2276,8,28,0,5,82,2021-04-21
2021-04-22,kolkata,162656,2646,141620,1708,3258,14,924,17778,2021-04-21
2021-04-22,malda,17283,467,14179,222,131,2,243,2973,2021-04-21
2021-04-22,murshidabad,16395,459,13624,214,169,0,245,2602,2021-04-21
2021-04-22,nadia,26303,455,23817,204,331,4,247,2155,2021-04-21
2021-04-22,north 24 parganas,150656,2372,133908,1606,2645,13,753,14103,2021-04-21
2021-04-22,other state,66,0,63,0,3,0,0,0,2021-06-06
2021-04-22,paschim bardhaman,22699,596,18675,263,185,2,331,3839,2021-04-21
2021-04-22,paschim medinipur,21429,110,20514,56,318,2,52,597,2021-04-21
2021-04-22,purba bardhaman,15573,372,13635,164,106,0,208,1832,2021-04-21
2021-04-22,purba medinipur,23256,347,21423,140,287,1,206,1546,2021-04-21
2021-04-22,purulia,10092,376,8182,138,55,0,238,1855,2021-04-21
2021-04-22,south 24 parganas,44919,779,40013,378,740,5,396,4166,2021-04-21
2021-04-22,total,700904,11948,621340,6590,10766,56,5302,68798,
2021-04-22,uttar dinajpur,8217,167,7237,71,79,0,96,901,2021-04-21
2021-04-23,alipurduar,8004,13,7749,11,87,1,1,168,2021-04-22
2021-04-23,bankura,13623,216,12615,86,93,0,130,915,2021-04-22
2021-04-23,birbhum,17286,667,13199,328,106,2,337,3981,2021-04-22
2021-04-23,coochbehar,12565,115,12053,39,72,0,76,440,2021-04-22
2021-04-23,dakshin dinajpur,8881,86,8409,33,76,1,52,396,2021-04-22
2021-04-23,darjeeling,21022,225,19395,127,211,1,97,1416,2021-04-22
2021-04-23,hooghly,36136,594,32383,312,519,4,278,3234,2021-04-22
2021-04-23,howrah,44778,746,39406,362,1087,4,380,4285,2021-04-22
2021-04-23,jalpaiguri,16230,80,15250,82,173,2,-4,807,2021-04-22
2021-04-23,jhargram,3219,28,3102,7,22,0,21,95,2021-04-22
2021-04-23,kalimpong,2395,9,2285,9,28,0,0,82,2021-04-22
2021-04-23,kolkata,165486,2830,143365,1745,3275,17,1068,18846,2021-04-22
2021-04-23,malda,17842,559,14465,286,134,3,270,3243,2021-04-22
2021-04-23,murshidabad,16938,543,13890,266,170,1,276,2878,2021-04-22
2021-04-23,nadia,26865,562,24090,273,331,0,289,2444,2021-04-22
2021-04-23,north 24 parganas,153241,2585,135549,1641,2655,10,934,15037,2021-04-22
2021-04-23,other state,66,0,63,0,3,0,0,0,2021-06-06
2021-04-23,paschim bardhaman,23342,643,18971,296,187,2,345,4184,2021-04-22
2021-04-23,paschim medinipur,21582,153,20575,61,318,0,92,689,2021-04-22
2021-04-23,purba bardhaman,15919,346,13793,158,106,0,188,2020,2021-04-22
2021-04-23,purba medinipur,23675,419,21587,164,289,2,253,1799,2021-04-22
2021-04-23,purulia,10490,398,8339,157,57,2,239,2094,2021-04-22
2021-04-23,south 24 parganas,45709,790,40362,349,747,7,434,4600,2021-04-22
2021-04-23,total,713780,12876,628218,6878,10825,59,5939,74737,
2021-04-23,uttar dinajpur,8486,269,7323,86,79,0,183,1084,2021-04-22
2021-04-24,alipurduar,8012,8,7762,13,87,0,-5,163,2021-04-23
2021-04-24,bankura,13796,173,12711,96,94,1,76,991,2021-04-23
2021-04-24,birbhum,17980,694,13594,395,106,0,299,4280,2021-04-23
2021-04-24,coochbehar,12687,122,12097,44,72,0,78,518,2021-04-23
2021-04-24,dakshin dinajpur,8933,52,8446,37,76,0,15,411,2021-04-23
2021-04-24,darjeeling,21526,504,19541,146,212,1,357,1773,2021-04-23
2021-04-24,hooghly,36759,623,32706,323,521,2,298,3532,2021-04-23
2021-04-24,howrah,45575,797,39798,392,1093,6,399,4684,2021-04-23
2021-04-24,jalpaiguri,16524,294,15333,83,175,2,209,1016,2021-04-23
2021-04-24,jhargram,3269,50,3111,9,22,0,41,136,2021-04-23
2021-04-24,kalimpong,2418,23,2293,8,28,0,15,97,2021-04-23
2021-04-24,kolkata,168456,2970,145288,1923,3295,20,1027,19873,2021-04-23
2021-04-24,malda,18508,666,14777,312,139,5,349,3592,2021-04-23
2021-04-24,murshidabad,17525,587,14183,293,171,1,293,3171,2021-04-23
2021-04-24,nadia,27503,638,24371,281,334,3,354,2798,2021-04-23
2021-04-24,north 24 parganas,156062,2821,137298,1749,2667,12,1060,16097,2021-04-23
2021-04-24,other state,66,0,63,0,3,0,0,0,2021-06-06
2021-04-24,paschim bardhaman,24110,768,19363,392,187,0,376,4560,2021-04-23
2021-04-24,paschim medinipur,21749,167,20641,66,318,0,101,790,2021-04-23
2021-04-24,purba bardhaman,16371,452,13995,202,107,1,249,2269,2021-04-23
2021-04-24,purba medinipur,24021,346,21755,168,291,2,176,1975,2021-04-23
2021-04-24,purulia,11047,557,8536,197,57,0,360,2454,2021-04-23
2021-04-24,south 24 parganas,46531,822,40726,364,750,3,455,5055,2021-04-23
2021-04-24,total,728061,14281,635802,7584,10884,59,6638,81375,
2021-04-24,uttar dinajpur,8633,147,7414,91,79,0,56,1140,2021-04-23
2021-04-25,alipurduar,8039,27,7778,16,87,0,11,174,2021-04-24
2021-04-25,bankura,13968,172,12808,97,94,0,75,1066,2021-04-24
2021-04-25,birbhum,18636,656,14055,461,108,2,193,4473,2021-04-24
2021-04-25,coochbehar,12827,140,12154,57,72,0,83,601,2021-04-24
2021-04-25,dakshin dinajpur,9084,151,8499,53,76,0,98,509,2021-04-24
2021-04-25,darjeeling,21874,348,19726,185,214,2,161,1934,2021-04-24
2021-04-25,hooghly,37510,751,33094,388,523,2,361,3893,2021-04-24
2021-04-25,howrah,46464,889,40253,455,1098,5,429,5113,2021-04-24
2021-04-25,jalpaiguri,16675,151,15448,115,178,3,33,1049,2021-04-24
2021-04-25,jhargram,3345,76,3122,11,22,0,65,201,2021-04-24
2021-04-25,kalimpong,2457,39,2301,8,28,0,31,128,2021-04-24
2021-04-25,kolkata,172230,3779,147392,2104,3313,18,1657,21525,2021-04-24
2021-04-25,malda,19152,644,15183,406,141,2,236,3828,2021-04-24
2021-04-25,murshidabad,18165,640,14543,360,171,0,280,3451,2021-04-24
2021-04-25,nadia,28177,674,24695,324,336,2,348,3146,2021-04-24
2021-04-25,north 24 parganas,159205,3140,139177,1879,2682,15,1246,17346,2021-04-24
2021-04-25,other state,66,0,63,0,3,0,0,0,2021-06-06
2021-04-25,paschim bardhaman,24855,745,19617,254,187,0,491,5051,2021-04-24
2021-04-25,paschim medinipur,21909,160,20704,63,320,2,95,885,2021-04-24
2021-04-25,purba bardhaman,16790,419,14236,241,108,1,177,2446,2021-04-24
2021-04-25,purba medinipur,24528,507,21959,204,291,0,303,2278,2021-04-24
2021-04-25,purulia,11639,592,8777,241,57,0,351,2805,2021-04-24
2021-04-25,south 24 parganas,47519,986,41104,378,753,3,605,5662,2021-04-24
2021-04-25,total,743950,15889,644209,8407,10941,57,7425,88800,
2021-04-25,uttar dinajpur,8836,203,7521,107,79,0,96,1236,2021-04-24
2021-04-26,alipurduar,8063,24,7794,16,87,0,8,182,2021-04-25
2021-04-26,bankura,14084,116,12932,124,94,0,-8,1058,2021-04-25
2021-04-26,birbhum,19340,704,14601,546,110,2,156,4629,2021-04-25
2021-04-26,coochbehar,12990,163,12226,72,73,1,90,691,2021-04-25
2021-04-26,dakshin dinajpur,9210,126,8558,59,76,0,67,576,2021-04-25
2021-04-26,darjeeling,22175,301,19917,191,216,2,108,2042,2021-04-25
2021-04-26,hooghly,38328,818,33535,441,528,5,372,4265,2021-04-25
2021-04-26,howrah,47378,914,40796,543,1100,2,369,5482,2021-04-25
2021-04-26,jalpaiguri,16892,217,15545,97,180,2,118,1167,2021-04-25
2021-04-26,jhargram,3422,77,3139,17,22,0,60,261,2021-04-25
2021-04-26,kalimpong,2475,18,2312,11,28,0,7,135,2021-04-25
2021-04-26,kolkata,176103,3868,149915,2523,3339,26,1319,22849,2021-04-25
2021-04-26,malda,19796,644,15590,407,145,4,233,4061,2021-04-25
2021-04-26,murshidabad,18667,502,14939,396,171,0,106,3557,2021-04-25
2021-04-26,nadia,28814,637,25051,356,337,1,280,3426,2021-04-25
2021-04-26,north 24 parganas,162627,3425,141429,2252,2693,11,1162,18505,2021-04-25
2021-04-26,other state,66,0,63,0,3,0,0,0,2021-06-06
2021-04-26,paschim bardhaman,25625,770,20084,467,188,1,302,5353,2021-04-25
2021-04-26,paschim medinipur,22035,126,20792,88,322,2,36,921,2021-04-25
2021-04-26,purba bardhaman,17247,457,14348,112,108,0,345,2791,2021-04-25
2021-04-26,purba medinipur,25033,505,22181,222,291,0,283,2561,2021-04-25
2021-04-26,purulia,12040,401,8986,209,57,0,192,2997,2021-04-25
2021-04-26,south 24 parganas,48499,982,41629,525,760,7,450,6110,2021-04-25
2021-04-26,total,759942,15992,653984,9775,11009,68,6149,94949,
2021-04-26,uttar dinajpur,9033,197,7622,101,81,2,94,1330,2021-04-25
2021-04-27,alipurduar,8073,10,7813,19,87,0,-9,173,2021-04-26
2021-04-27,bankura,14301,217,13043,111,94,0,106,1164,2021-04-26
2021-04-27,birbhum,20128,788,15146,545,112,2,241,4870,2021-04-26
2021-04-27,coochbehar,13139,149,12298,72,73,0,77,768,2021-04-26
2021-04-27,dakshin dinajpur,9292,82,8612,54,78,2,26,602,2021-04-26
2021-04-27,darjeeling,22700,525,20130,213,217,1,311,2353,2021-04-26
2021-04-27,hooghly,39171,843,34003,468,532,4,371,4636,2021-04-26
2021-04-27,howrah,48317,939,41409,613,1108,8,318,5800,2021-04-26
2021-04-27,jalpaiguri,17152,260,15648,103,184,4,153,1320,2021-04-26
2021-04-27,jhargram,3491,69,3161,22,22,0,47,308,2021-04-26
2021-04-27,kalimpong,2535,60,2329,17,28,0,43,178,2021-04-26
2021-04-27,kolkata,179811,3708,152596,2681,3363,24,1003,23852,2021-04-26
2021-04-27,malda,20379,583,16063,473,149,4,106,4167,2021-04-26
2021-04-27,murshidabad,19081,414,15350,411,171,0,3,3560,2021-04-26
2021-04-27,nadia,29476,662,25486,435,337,0,227,3653,2021-04-26
2021-04-27,north 24 parganas,166078,3451,143870,2441,2706,13,997,19502,2021-04-26
2021-04-27,other state,66,0,63,0,3,0,0,0,2021-06-06
2021-04-27,paschim bardhaman,26487,862,20461,377,189,1,484,5837,2021-04-26
2021-04-27,paschim medinipur,22290,255,20891,99,323,1,155,1076,2021-04-26
2021-04-27,purba bardhaman,17790,543,14633,285,108,0,258,3049,2021-04-26
2021-04-27,purba medinipur,25561,528,22462,281,291,0,247,2808,2021-04-26
2021-04-27,purulia,12489,449,9260,274,59,2,173,3170,2021-04-26
2021-04-27,south 24 parganas,49418,919,42195,566,766,6,347,6457,2021-04-26
2021-04-27,total,776345,16403,664648,10664,11082,73,5666,100615,
2021-04-27,uttar dinajpur,9120,87,7726,104,82,1,-18,1312,2021-04-26
2021-04-28,alipurduar,8287,214,7829,16,87,0,198,371,2021-04-27
2021-04-28,bankura,14574,273,13156,113,96,2,158,1322,2021-04-27
2021-04-28,birbhum,20910,782,15844,698,116,4,80,4950,2021-04-27
2021-04-28,coochbehar,13342,203,12382,84,73,0,119,887,2021-04-27
2021-04-28,dakshin dinajpur,9428,136,8679,67,80,2,67,669,2021-04-27
2021-04-28,darjeeling,23095,395,20375,245,220,3,147,2500,2021-04-27
2021-04-28,hooghly,40053,882,34561,558,537,5,319,4955,2021-04-27
2021-04-28,howrah,49272,955,42047,638,1113,5,312,6112,2021-04-27
2021-04-28,jalpaiguri,17394,242,15791,143,189,5,94,1414,2021-04-27
2021-04-28,jhargram,3557,66,3187,26,22,0,40,348,2021-04-27
2021-04-28,kalimpong,2612,77,2351,22,28,0,55,233,2021-04-27
2021-04-28,kolkata,183632,3821,155538,2942,3385,22,857,24709,2021-04-27
2021-04-28,malda,20886,507,16561,498,150,1,8,4175,2021-04-27
2021-04-28,murshidabad,19563,482,15798,448,172,1,33,3593,2021-04-27
2021-04-28,nadia,30166,690,25909,423,337,0,267,3920,2021-04-27
2021-04-28,north 24 parganas,169856,3778,146398,2528,2722,16,1234,20736,2021-04-27
2021-04-28,other state,66,0,63,0,3,0,0,0,2021-06-06
2021-04-28,paschim bardhaman,27337,850,21097,636,191,2,212,6049,2021-04-27
2021-04-28,paschim medinipur,22512,222,21006,115,324,1,106,1182,2021-04-27
2021-04-28,purba bardhaman,18379,589,15014,381,109,1,207,3256,2021-04-27
2021-04-28,purba medinipur,25976,415,22751,289,291,0,126,2934,2021-04-27
2021-04-28,purulia,12871,382,9550,290,62,3,89,3259,2021-04-27
2021-04-28,south 24 parganas,50404,986,42860,665,768,2,319,6776,2021-04-27
2021-04-28,total,793552,17207,676581,11933,11159,77,5197,105812,
2021-04-28,uttar dinajpur,9380,260,7834,108,84,2,150,1462,2021-04-27
2021-04-29,alipurduar,8345,58,7864,35,87,0,23,394,2021-04-28
2021-04-29,bankura,14976,402,13305,149,101,5,248,1570,2021-04-28
2021-04-29,birbhum,21656,746,16521,677,120,4,65,5015,2021-04-28
2021-04-29,coochbehar,13493,151,12480,98,73,0,53,940,2021-04-28
2021-04-29,dakshin dinajpur,9602,174,8761,82,81,1,91,760,2021-04-28
2021-04-29,darjeeling,23286,191,20637,262,220,0,-71,2429,2021-04-28
2021-04-29,hooghly,40983,930,35137,576,543,6,348,5303,2021-04-28
2021-04-29,howrah,50199,927,42745,698,1120,7,222,6334,2021-04-28
2021-04-29,jalpaiguri,17546,152,15957,166,190,1,-15,1399,2021-04-28
2021-04-29,jhargram,3631,74,3222,35,22,0,39,387,2021-04-28
2021-04-29,kalimpong,2648,36,2376,25,28,0,11,244,2021-04-28
2021-04-29,kolkata,187533,3901,158631,3093,3408,23,785,25494,2021-04-28
2021-04-29,malda,21414,528,17070,509,151,1,18,4193,2021-04-28
2021-04-29,murshidabad,20116,553,16297,499,173,1,53,3646,2021-04-28
2021-04-29,nadia,30915,749,26384,475,339,2,272,4192,2021-04-28
2021-04-29,north 24 parganas,173768,3912,149242,2844,2743,21,1047,21783,2021-04-28
2021-04-29,other state,66,0,63,0,3,0,0,0,2021-06-06
2021-04-29,paschim bardhaman,28230,893,21735,638,192,1,254,6303,2021-04-28
2021-04-29,paschim medinipur,22773,261,21139,133,328,4,124,1306,2021-04-28
2021-04-29,purba bardhaman,18964,585,15446,432,109,0,153,3409,2021-04-28
2021-04-29,purba medinipur,26519,543,23073,322,291,0,221,3155,2021-04-28
2021-04-29,purulia,13225,354,9878,328,63,1,25,3284,2021-04-28
2021-04-29,south 24 parganas,51394,990,43548,688,779,11,291,7067,2021-04-28
2021-04-29,total,810955,17403,689466,12885,11248,89,4429,110241,
2021-04-29,uttar dinajpur,9673,293,7955,121,84,0,172,1634,2021-04-28
2021-04-30,alipurduar,8453,108,7901,37,87,0,71,465,2021-04-29
2021-04-30,bankura,15468,492,13470,165,103,2,325,1895,2021-04-29
2021-04-30,birbhum,22341,685,17325,804,121,1,-120,4895,2021-04-29
2021-04-30,coochbehar,13671,178,12593,113,73,0,65,1005,2021-04-29
2021-04-30,dakshin dinajpur,9805,203,8842,81,81,0,122,882,2021-04-29
2021-04-30,darjeeling,23686,400,20905,268,227,7,125,2554,2021-04-29
2021-04-30,hooghly,41865,882,35749,612,557,14,256,5559,2021-04-29
2021-04-30,howrah,51121,922,43447,702,1123,3,217,6551,2021-04-29
2021-04-30,jalpaiguri,17668,122,16116,159,191,1,-38,1361,2021-04-29
2021-04-30,jhargram,3698,67,3251,29,23,1,37,424,2021-04-29
2021-04-30,kalimpong,2733,85,2400,24,28,0,61,305,2021-04-29
2021-04-30,kolkata,191457,3924,162094,3463,3436,28,433,25927,2021-04-29
2021-04-30,malda,21866,452,17632,562,154,3,-113,4080,2021-04-29
2021-04-30,murshidabad,20596,480,16815,518,177,4,-42,3604,2021-04-29
2021-04-30,nadia,31712,797,26906,522,340,1,274,4466,2021-04-29
2021-04-30,north 24 parganas,177700,3932,152443,3201,2763,20,711,22494,2021-04-29
2021-04-30,other state,66,0,63,0,3,0,0,0,2021-06-06
2021-04-30,paschim bardhaman,29106,876,22465,730,194,2,144,6447,2021-04-29
2021-04-30,paschim medinipur,23031,258,21264,125,328,0,133,1439,2021-04-29
2021-04-30,purba bardhaman,19470,506,15805,359,109,0,147,3556,2021-04-29
2021-04-30,purba medinipur,27133,614,23384,311,291,0,303,3458,2021-04-29
2021-04-30,purulia,13483,258,10194,316,64,1,-59,3225,2021-04-29
2021-04-30,south 24 parganas,52367,973,44274,726,786,7,240,7307,2021-04-29
2021-04-30,total,828366,17411,703398,13932,11344,96,3383,113624,
2021-04-30,uttar dinajpur,9870,197,8060,105,85,1,91,1725,2021-04-29
2021-05-01,alipurduar,8505,52,7943,42,87,0,10,475,2021-04-30
2021-05-01,bankura,15810,342,13677,207,106,3,132,2027,2021-04-30
2021-05-01,birbhum,22978,637,17938,613,124,3,21,4916,2021-04-30
2021-05-01,coochbehar,13852,181,12707,114,73,0,67,1072,2021-04-30
2021-05-01,dakshin dinajpur,9912,107,8933,91,81,0,16,898,2021-04-30
2021-05-01,darjeeling,24253,567,21220,315,231,4,248,2802,2021-04-30
2021-05-01,hooghly,42725,860,36465,716,560,3,141,5700,2021-04-30
2021-05-01,howrah,52085,964,44232,785,1128,5,174,6725,2021-04-30
2021-05-01,jalpaiguri,17942,274,16271,155,195,4,115,1476,2021-04-30
2021-05-01,jhargram,3772,74,3288,37,23,0,37,461,2021-04-30
2021-05-01,kalimpong,2787,54,2426,26,29,1,27,332,2021-04-30
2021-05-01,kolkata,195342,3885,165678,3584,3455,19,282,26209,2021-04-30
2021-05-01,malda,22337,471,18096,464,158,4,3,4083,2021-04-30
2021-05-01,murshidabad,21041,445,17242,427,180,3,15,3619,2021-04-30
2021-05-01,nadia,32560,848,27341,435,343,3,410,4876,2021-04-30
2021-05-01,north 24 parganas,181634,3934,155855,3412,2789,26,496,22990,2021-04-30
2021-05-01,other state,66,0,63,0,3,0,0,0,2021-06-06
2021-05-01,paschim bardhaman,29980,874,23208,743,196,2,129,6576,2021-04-30
2021-05-01,paschim medinipur,23299,268,21612,348,330,2,-82,1357,2021-04-30
2021-05-01,purba bardhaman,19893,423,16173,368,110,1,54,3610,2021-04-30
2021-05-01,purba medinipur,27778,645,23734,350,299,8,287,3745,2021-04-30
2021-05-01,purulia,13778,295,10532,338,65,1,-44,3181,2021-04-30
2021-05-01,south 24 parganas,53359,992,44943,669,791,5,318,7625,2021-04-30
2021-05-01,total,845878,17512,717772,14374,11447,103,3035,116659,
2021-05-01,uttar dinajpur,10190,320,8195,135,91,6,179,1904,2021-04-30
2021-05-02,alipurduar,8557,52,7990,47,87,0,5,480,2021-05-01
2021-05-02,bankura,16214,404,13891,214,109,3,187,2214,2021-05-01
2021-05-02,birbhum,23614,636,18636,698,133,9,-71,4845,2021-05-01
2021-05-02,coochbehar,14028,176,12839,132,73,0,44,1116,2021-05-01
2021-05-02,dakshin dinajpur,10077,165,9041,108,82,1,56,954,2021-05-01
2021-05-02,darjeeling,24695,442,21558,338,235,4,100,2902,2021-05-01
2021-05-02,hooghly,43349,624,37171,706,566,6,-88,5612,2021-05-01
2021-05-02,howrah,53083,998,45011,779,1129,1,218,6943,2021-05-01
2021-05-02,jalpaiguri,18309,367,16427,156,196,1,210,1686,2021-05-01
2021-05-02,jhargram,3861,89,3332,44,23,0,45,506,2021-05-01
2021-05-02,kalimpong,2823,36,2465,39,29,0,-3,329,2021-05-01
2021-05-02,kolkata,199277,3935,169539,3861,3478,23,51,26260,2021-05-01
2021-05-02,malda,22806,469,18681,585,159,1,-117,3966,2021-05-01
2021-05-02,murshidabad,21542,501,17809,567,180,0,-66,3553,2021-05-01
2021-05-02,nadia,33484,924,27899,558,343,0,366,5242,2021-05-01
2021-05-02,north 24 parganas,185576,3942,159458,3603,2818,29,310,23300,2021-05-01
2021-05-02,other state,66,0,63,0,3,0,0,0,2021-06-06
2021-05-02,paschim bardhaman,30962,982,23929,721,198,2,259,6835,2021-05-01
2021-05-02,paschim medinipur,23534,235,21768,156,330,0,79,1436,2021-05-01
2021-05-02,purba bardhaman,20231,338,16668,495,111,1,-158,3452,2021-05-01
2021-05-02,purba medinipur,28445,667,24202,468,299,0,199,3944,2021-05-01
2021-05-02,purulia,14067,289,10893,361,65,0,-72,3109,2021-05-01
2021-05-02,south 24 parganas,54352,993,45764,821,800,9,163,7788,2021-05-01
2021-05-02,total,863393,17515,733359,15587,11539,92,1836,118495,
2021-05-02,uttar dinajpur,10441,251,8325,130,93,2,119,2023,2021-05-01
2021-05-03,alipurduar,8599,42,8003,13,89,2,27,507,2021-05-02
2021-05-03,bankura,16574,360,14122,231,115,6,123,2337,2021-05-02
2021-05-03,birbhum,24447,833,19348,712,137,4,117,4962,2021-05-02
2021-05-03,coochbehar,14271,243,12996,157,74,1,85,1201,2021-05-02
2021-05-03,dakshin dinajpur,10157,80,9149,108,83,1,-29,925,2021-05-02
2021-05-03,darjeeling,25236,541,21887,329,237,2,210,3112,2021-05-02
2021-05-03,hooghly,44153,804,37854,683,569,3,118,5730,2021-05-02
2021-05-03,howrah,54073,990,45793,782,1136,7,201,7144,2021-05-02
2021-05-03,jalpaiguri,18548,239,16612,185,200,4,50,1736,2021-05-02
2021-05-03,jhargram,3951,90,3388,56,23,0,34,540,2021-05-02
2021-05-03,kalimpong,2869,46,2498,33,29,0,13,342,2021-05-02
2021-05-03,kolkata,203267,3990,173376,3837,3499,21,132,26392,2021-05-02
2021-05-03,malda,23328,522,19255,574,162,3,-55,3911,2021-05-02
2021-05-03,murshidabad,21862,320,18391,582,181,1,-263,3290,2021-05-02
2021-05-03,nadia,34378,894,28496,597,346,3,294,5536,2021-05-02
2021-05-03,north 24 parganas,189541,3965,163213,3755,2841,23,187,23487,2021-05-02
2021-05-03,other state,66,0,63,0,3,0,0,0,2021-06-06
2021-05-03,paschim bardhaman,31926,964,24772,843,202,4,117,6952,2021-05-02
2021-05-03,paschim medinipur,23711,177,21951,183,334,4,-10,1426,2021-05-02
2021-05-03,purba bardhaman,20669,438,17008,340,111,0,98,3550,2021-05-02
2021-05-03,purba medinipur,29101,656,24650,448,299,0,208,4152,2021-05-02
2021-05-03,purulia,14257,190,11182,289,65,0,-99,3010,2021-05-02
2021-05-03,south 24 parganas,55314,962,46631,867,806,6,89,7877,2021-05-02
2021-05-03,total,880894,17501,749296,15937,11637,98,1466,119961,
2021-05-03,uttar dinajpur,10596,155,8658,333,96,3,-181,1842,2021-05-02
2021-05-04,alipurduar,8704,105,8038,35,90,1,69,576,2021-05-03
2021-05-04,bankura,17015,441,14401,279,116,1,161,2498,2021-05-03
2021-05-04,birbhum,25063,616,20144,796,140,3,-183,4779,2021-05-03
2021-05-04,coochbehar,14421,150,13168,172,74,0,-22,1179,2021-05-03
2021-05-04,dakshin dinajpur,10356,199,9246,97,84,1,101,1026,2021-05-03
2021-05-04,darjeeling,25849,613,22269,382,239,2,229,3341,2021-05-03
2021-05-04,hooghly,45106,953,38611,757,573,4,192,5922,2021-05-03
