date,district_name,cases_total,recovered_total,active_cases,deaths_total,migrated_total
2020-12-21,Total,86765,78686,5584,1426,1069
2020-12-21,U.S. Nagar,10888,10449,224,106,109
2020-12-21,Uttarkashi,3441,3047,299,13,82
2020-12-22,Almora,2960,2557,305,21,77
2020-12-22,Bageshwar,1454,1279,160,15,0
2020-12-22,Chamoli,3310,2999,242,14,55
2020-12-22,Champawat,1635,1392,164,8,71
2020-12-22,Dehradun,25949,23219,1524,811,395
2020-12-22,Haridwar,13083,12418,412,145,108
2020-12-22,Nainital,10539,9236,1052,197,54
2020-12-22,Pauri Garhwal,4876,4534,263,55,24
2020-12-22,Pithoragarh,2999,2573,398,28,0
2020-12-22,Rudraprayag,2138,2010,112,10,6
2020-12-22,Tehri Garhwal,4031,3624,289,16,102
2020-12-22,Total,87376,79341,5512,1439,1084
2020-12-22,U.S. Nagar,10918,10449,254,106,109
2020-12-22,Uttarkashi,3484,3051,337,13,83
2020-12-23,Almora,2983,2579,303,21,80
2020-12-23,Bageshwar,1458,1291,152,15,0
2020-12-23,Chamoli,3328,3012,246,14,56
2020-12-23,Champawat,1649,1392,178,8,71
2020-12-23,Dehradun,26179,23368,1598,815,398
2020-12-23,Haridwar,13120,12458,406,145,111
2020-12-23,Nainital,10652,9365,1034,199,54
2020-12-23,Pauri Garhwal,4893,4582,230,57,24
2020-12-23,Pithoragarh,3029,2603,398,28,0
2020-12-23,Rudraprayag,2164,2023,125,10,6
2020-12-23,Tehri Garhwal,4046,3645,280,16,105
2020-12-23,Total,87940,79888,5507,1447,1098
2020-12-23,U.S. Nagar,10949,10449,285,106,109
2020-12-23,Uttarkashi,3490,3121,272,13,84
2020-12-24,Almora,3021,2598,317,22,84
2020-12-24,Bageshwar,1458,1291,151,16,0
2020-12-24,Chamoli,3330,3029,229,14,58
2020-12-24,Champawat,1661,1392,190,8,71
2020-12-24,Dehradun,26322,23536,1565,818,403
2020-12-24,Haridwar,13181,12488,434,145,114
2020-12-24,Nainital,10755,9469,1030,200,56
2020-12-24,Pauri Garhwal,4910,4620,209,57,24
2020-12-24,Pithoragarh,3060,2676,353,31,0
2020-12-24,Rudraprayag,2166,2035,115,10,6
2020-12-24,Tehri Garhwal,4053,3650,278,16,109
2020-12-24,Total,88376,80467,5331,1458,1120
2020-12-24,U.S. Nagar,10961,10557,186,108,110
2020-12-24,Uttarkashi,3498,3126,274,13,85
2020-12-25,Almora,3023,2598,317,22,86
2020-12-25,Bageshwar,1463,1291,156,16,0
2020-12-25,Chamoli,3340,3029,236,14,61
2020-12-25,Champawat,1661,1415,167,8,71
2020-12-25,Dehradun,26482,23655,1600,822,405
2020-12-25,Haridwar,13207,12488,458,145,116
2020-12-25,Nainital,10865,9579,1030,200,56
2020-12-25,Pauri Garhwal,4931,4620,230,57,24
2020-12-25,Pithoragarh,3112,2676,404,32,0
2020-12-25,Rudraprayag,2178,2042,120,10,6
2020-12-25,Tehri Garhwal,4076,3662,285,16,113
2020-12-25,Total,88844,80738,5510,1463,1133
2020-12-25,U.S. Nagar,10984,10557,209,108,110
2020-12-25,Uttarkashi,3522,3126,298,13,85
2020-12-26,Almora,3026,2598,318,23,87
2020-12-26,Bageshwar,1478,1303,159,16,0
2020-12-26,Chamoli,3346,3029,241,15,61
2020-12-26,Champawat,1670,1431,158,8,73
2020-12-26,Dehradun,26634,23829,1567,831,407
2020-12-26,Haridwar,13249,12548,436,146,119
2020-12-26,Nainital,10918,9678,983,200,57
2020-12-26,Pauri Garhwal,4942,4626,235,57,24
2020-12-26,Pithoragarh,3131,2699,400,32,0
2020-12-26,Rudraprayag,2185,2046,123,10,6
2020-12-26,Tehri Garhwal,4077,3662,285,16,114
2020-12-26,Total,89218,81154,5444,1476,1144
2020-12-26,U.S. Nagar,11004,10565,221,108,110
2020-12-26,Uttarkashi,3558,3140,318,14,86
2020-12-27,Almora,3027,2638,279,23,87
2020-12-27,Bageshwar,1482,1314,151,17,0
2020-12-27,Chamoli,3351,3029,246,15,61
2020-12-27,Champawat,1677,1431,165,8,73
2020-12-27,Dehradun,26806,23947,1615,836,408
2020-12-27,Haridwar,13283,12548,466,146,123
2020-12-27,Nainital,11024,9721,1045,200,58
2020-12-27,Pauri Garhwal,4953,4626,246,57,24
2020-12-27,Pithoragarh,3138,2699,406,33,0
2020-12-27,Rudraprayag,2189,2050,123,10,6
2020-12-27,Tehri Garhwal,4101,3674,294,16,117
2020-12-27,Total,89645,81383,5625,1483,1154
2020-12-27,U.S. Nagar,11029,10565,246,108,110
2020-12-27,Uttarkashi,3585,3141,343,14,87
2020-12-28,Almora,3027,2638,278,24,87
2020-12-28,Bageshwar,1486,1314,155,17,0
2020-12-28,Chamoli,3358,3133,147,15,63
2020-12-28,Champawat,1690,1431,177,8,74
2020-12-28,Dehradun,26889,23997,1645,839,408
2020-12-28,Haridwar,13303,12584,450,146,123
2020-12-28,Nainital,11060,9735,1067,200,58
2020-12-28,Pauri Garhwal,4961,4656,224,57,24
2020-12-28,Pithoragarh,3141,2699,407,35,0
2020-12-28,Rudraprayag,2189,2070,103,10,6
2020-12-28,Tehri Garhwal,4103,3676,290,16,121
2020-12-28,Total,89850,81688,5511,1489,1162
2020-12-28,U.S. Nagar,11046,10614,214,108,110
2020-12-28,Uttarkashi,3597,3141,354,14,88
2020-12-29,Almora,3033,2697,222,24,90
2020-12-29,Bageshwar,1486,1315,154,17,0
2020-12-29,Chamoli,3363,3139,145,15,64
2020-12-29,Champawat,1701,1436,183,8,74
2020-12-29,Dehradun,27017,24135,1634,839,409
2020-12-29,Haridwar,13325,12638,416,147,124
2020-12-29,Nainital,11108,9859,990,201,58
2020-12-29,Pauri Garhwal,4973,4678,214,57,24
2020-12-29,Pithoragarh,3166,2730,400,36,0
2020-12-29,Rudraprayag,2191,2084,91,10,6
2020-12-29,Tehri Garhwal,4115,3704,270,16,125
2020-12-29,Total,90167,82243,5256,1495,1173
2020-12-29,U.S. Nagar,11054,10664,171,109,110
2020-12-29,Uttarkashi,3635,3164,366,16,89
2020-12-30,Almora,3050,2744,189,24,93
2020-12-30,Bageshwar,1494,1322,154,18,0
2020-12-30,Chamoli,3374,3143,151,15,65
2020-12-30,Champawat,1712,1521,109,8,74
2020-12-30,Dehradun,27174,24366,1556,843,409
2020-12-30,Haridwar,13363,12687,404,147,125
2020-12-30,Nainital,11216,9998,956,204,58
2020-12-30,Pauri Garhwal,4982,4680,221,57,24
2020-12-30,Pithoragarh,3204,2736,431,37,0
2020-12-30,Rudraprayag,2199,2091,92,10,6
2020-12-30,Tehri Garhwal,4123,3717,263,16,127
2020-12-30,Total,90616,82967,4963,1504,1182
2020-12-30,U.S. Nagar,11076,10697,160,109,110
2020-12-30,Uttarkashi,3649,3265,277,16,91
2020-12-31,Almora,3062,2755,188,24,95
2020-12-31,Bageshwar,1500,1327,155,18,0
2020-12-31,Chamoli,3377,3177,120,15,65
2020-12-31,Champawat,1718,1521,115,8,74
2020-12-31,Dehradun,27273,24559,1460,845,409
2020-12-31,Haridwar,13381,12729,380,147,125
2020-12-31,Nainital,11324,10102,958,206,58
2020-12-31,Pauri Garhwal,4989,4752,156,57,24
2020-12-31,Pithoragarh,3213,2736,439,38,0
2020-12-31,Rudraprayag,2200,2111,73,10,6
2020-12-31,Tehri Garhwal,4124,3732,248,16,128
2020-12-31,Total,90920,83506,4719,1509,1186
2020-12-31,U.S. Nagar,11101,10713,169,109,110
2020-12-31,Uttarkashi,3658,3292,258,16,92
2021-01-01,Almora,3072,2777,175,24,96
2021-01-01,Bageshwar,1503,1327,158,18,0
2021-01-01,Chamoli,3378,3185,112,15,66
2021-01-01,Champawat,1735,1545,108,8,74
2021-01-01,Dehradun,27397,24738,1402,848,409
2021-01-01,Haridwar,13413,12764,377,147,125
2021-01-01,Nainital,11411,10207,937,209,58
2021-01-01,Pauri Garhwal,5007,4764,162,57,24
2021-01-01,Pithoragarh,3229,2796,395,38,0
2021-01-01,Rudraprayag,2208,2114,78,10,6
2021-01-01,Tehri Garhwal,4126,3742,238,16,130
2021-01-01,Total,91281,83998,4577,1515,1191
2021-01-01,U.S. Nagar,11127,10724,183,109,111
2021-01-01,Uttarkashi,3675,3315,252,16,92
2021-01-02,Almora,3076,2793,160,25,98
2021-01-02,Bageshwar,1509,1340,151,18,0
2021-01-02,Chamoli,3387,3190,116,15,66
2021-01-02,Champawat,1739,1545,112,8,74
2021-01-02,Dehradun,27470,24924,1287,850,409
2021-01-02,Haridwar,13440,12796,371,147,126
2021-01-02,Nainital,11476,10309,898,211,58
2021-01-02,Pauri Garhwal,5020,4781,158,57,24
2021-01-02,Pithoragarh,3243,2825,380,38,0
2021-01-02,Rudraprayag,2213,2133,64,10,6
2021-01-02,Tehri Garhwal,4135,3756,232,16,131
2021-01-02,Total,91544,84461,4364,1522,1197
2021-01-02,U.S. Nagar,11150,10733,195,110,112
2021-01-02,Uttarkashi,3686,3336,240,17,93
2021-01-03,Almora,3077,2797,155,26,99
2021-01-03,Bageshwar,1510,1341,151,18,0
2021-01-03,Chamoli,3388,3190,117,15,66
2021-01-03,Champawat,1746,1545,119,8,74
2021-01-03,Dehradun,27593,25073,1258,853,409
2021-01-03,Haridwar,13462,12796,391,148,127
2021-01-03,Nainital,11530,10369,892,211,58
2021-01-03,Pauri Garhwal,5033,4783,169,57,24
2021-01-03,Pithoragarh,3246,2825,383,38,0
2021-01-03,Rudraprayag,2215,2134,65,10,6
2021-01-03,Tehri Garhwal,4146,3756,240,16,134
2021-01-03,Total,91811,84705,4376,1527,1203
2021-01-03,U.S. Nagar,11161,10733,206,110,112
2021-01-03,Uttarkashi,3704,3363,230,17,94
2021-01-04,Almora,3084,2817,142,26,99
2021-01-04,Bageshwar,1510,1341,151,18,0
2021-01-04,Chamoli,3392,3197,114,15,66
2021-01-04,Champawat,1763,1545,136,8,74
2021-01-04,Dehradun,27718,25246,1205,857,410
2021-01-04,Haridwar,13485,12853,355,149,128
2021-01-04,Nainital,11604,10483,851,211,59
2021-01-04,Pauri Garhwal,5040,4820,139,57,24
2021-01-04,Pithoragarh,3253,2948,265,40,0
2021-01-04,Rudraprayag,2221,2146,59,10,6
2021-01-04,Tehri Garhwal,4148,3794,202,16,136
2021-01-04,Total,92112,85400,3966,1535,1211
2021-01-04,U.S. Nagar,11181,10822,136,111,112
2021-01-04,Uttarkashi,3713,3388,211,17,97
2021-01-05,Almora,3094,2819,148,26,101
2021-01-05,Bageshwar,1511,1343,150,18,0
2021-01-05,Chamoli,3396,3206,108,15,67
2021-01-05,Champawat,1770,1619,69,8,74
2021-01-05,Dehradun,27808,25361,1172,863,412
2021-01-05,Haridwar,13502,12903,320,149,130
2021-01-05,Nainital,11680,10556,852,213,59
2021-01-05,Pauri Garhwal,5040,4833,126,57,24
2021-01-05,Pithoragarh,3265,3040,184,41,0
2021-01-05,Rudraprayag,2223,2146,61,10,6
2021-01-05,Tehri Garhwal,4161,3809,198,16,138
2021-01-05,Total,92366,85883,3717,1544,1222
2021-01-05,U.S. Nagar,11193,10844,125,111,113
2021-01-05,Uttarkashi,3723,3404,204,17,98
2021-01-06,Almora,3101,2833,140,26,102
2021-01-06,Bageshwar,1513,1350,145,18,0
2021-01-06,Chamoli,3401,3211,108,15,67
2021-01-06,Champawat,1779,1626,71,8,74
2021-01-06,Dehradun,27877,25548,1049,866,414
2021-01-06,Haridwar,13542,12940,322,149,131
2021-01-06,Nainital,11740,10656,810,213,61
2021-01-06,Pauri Garhwal,5043,4846,116,57,24
2021-01-06,Pithoragarh,3265,3041,181,43,0
2021-01-06,Rudraprayag,2227,2146,65,10,6
2021-01-06,Tehri Garhwal,4164,3813,195,16,140
2021-01-06,Total,92593,86298,3515,1549,1231
2021-01-06,U.S. Nagar,11206,10857,125,111,113
2021-01-06,Uttarkashi,3735,3431,188,17,99
2021-01-07,Almora,3114,2833,153,26,102
2021-01-07,Bageshwar,1515,1350,147,18,0
2021-01-07,Chamoli,3408,3222,104,15,67
2021-01-07,Champawat,1781,1628,71,8,74
2021-01-07,Dehradun,27967,25763,917,870,417
2021-01-07,Haridwar,13570,12956,334,149,131
2021-01-07,Nainital,11793,10766,752,213,62
2021-01-07,Pauri Garhwal,5058,4859,118,57,24
2021-01-07,Pithoragarh,3278,3041,193,44,0
2021-01-07,Rudraprayag,2229,2152,61,10,6
2021-01-07,Tehri Garhwal,4164,3831,175,16,142
2021-01-07,Total,92842,86737,3309,1555,1241
2021-01-07,U.S. Nagar,11225,10879,119,112,115
2021-01-07,Uttarkashi,3740,3457,165,17,101
2021-01-08,Almora,3128,2845,155,26,102
2021-01-08,Bageshwar,1518,1351,149,18,0
2021-01-08,Chamoli,3415,3231,102,15,67
2021-01-08,Champawat,1788,1637,69,8,74
2021-01-08,Dehradun,28057,25896,868,876,417
2021-01-08,Haridwar,13601,12981,340,149,131
2021-01-08,Nainital,11851,10868,707,214,62
2021-01-08,Pauri Garhwal,5065,4875,109,57,24
2021-01-08,Pithoragarh,3291,3078,169,44,0
2021-01-08,Rudraprayag,2236,2156,64,10,6
2021-01-08,Tehri Garhwal,4170,3839,172,16,143
2021-01-08,Total,93111,87127,3179,1562,1243
2021-01-08,U.S. Nagar,11244,10900,116,112,116
2021-01-08,Uttarkashi,3747,3470,159,17,101
2021-01-09,Almora,3143,2845,170,26,102
2021-01-09,Bageshwar,1520,1353,149,18,0
2021-01-09,Chamoli,3420,3231,106,15,68
2021-01-09,Champawat,1790,1637,71,8,74
2021-01-09,Dehradun,28122,25980,844,881,417
2021-01-09,Haridwar,13637,12981,375,150,131
2021-01-09,Nainital,11941,10976,688,214,63
2021-01-09,Pauri Garhwal,5089,4877,131,57,24
2021-01-09,Pithoragarh,3299,3078,177,44,0
2021-01-09,Rudraprayag,2239,2157,66,10,6
2021-01-09,Tehri Garhwal,4179,3855,165,16,143
2021-01-09,Total,93398,87370,3215,1568,1245
2021-01-09,U.S. Nagar,11265,10900,137,112,116
2021-01-09,Uttarkashi,3754,3500,136,17,101
2021-01-10,Almora,3191,2846,217,26,102
2021-01-10,Bageshwar,1522,1354,150,18,0
2021-01-10,Chamoli,3425,3231,111,15,68
2021-01-10,Champawat,1790,1638,70,8,74
2021-01-10,Dehradun,28204,26091,812,884,417
2021-01-10,Haridwar,13660,12981,398,150,131
2021-01-10,Nainital,11966,11079,609,215,63
2021-01-10,Pauri Garhwal,5098,4885,132,57,24
2021-01-10,Pithoragarh,3302,3129,129,44,0
2021-01-10,Rudraprayag,2240,2168,56,10,6
2021-01-10,Tehri Garhwal,4183,3856,168,16,143
2021-01-10,Total,93621,87673,3130,1573,1245
2021-01-10,U.S. Nagar,11285,10900,156,113,116
2021-01-10,Uttarkashi,3755,3515,122,17,101
2021-01-11,Almora,3192,2884,178,26,104
2021-01-11,Bageshwar,1523,1360,145,18,0
2021-01-11,Chamoli,3426,3237,106,15,68
2021-01-11,Champawat,1793,1638,73,8,74
2021-01-11,Dehradun,28260,26265,690,888,417
2021-01-11,Haridwar,13675,13059,333,150,133
2021-01-11,Nainital,12010,11202,529,216,63
2021-01-11,Pauri Garhwal,5106,4885,140,57,24
2021-01-11,Pithoragarh,3304,3158,102,44,0
2021-01-11,Rudraprayag,2244,2173,55,10,6
2021-01-11,Tehri Garhwal,4190,3872,159,16,143
2021-01-11,Total,93777,88196,2753,1578,1250
2021-01-11,U.S. Nagar,11298,10940,129,113,116
2021-01-11,Uttarkashi,3756,3523,114,17,102
2021-01-12,Almora,3196,2886,178,26,106
2021-01-12,Bageshwar,1525,1362,145,18,0
2021-01-12,Chamoli,3428,3243,102,15,68
2021-01-12,Champawat,1794,1638,73,9,74
2021-01-12,Dehradun,28349,26365,673,894,417
2021-01-12,Haridwar,13693,13092,316,150,135
2021-01-12,Nainital,12053,11254,517,218,64
2021-01-12,Pauri Garhwal,5112,4923,108,57,24
2021-01-12,Pithoragarh,3305,3160,100,45,0
2021-01-12,Rudraprayag,2246,2177,53,10,6
2021-01-12,Tehri Garhwal,4193,3877,156,16,144
2021-01-12,Total,93961,88472,2643,1589,1257
2021-01-12,U.S. Nagar,11307,10956,121,114,116
2021-01-12,Uttarkashi,3760,3539,101,17,103
2021-01-13,Almora,3202,2890,178,26,108
2021-01-13,Bageshwar,1527,1376,133,18,0
2021-01-13,Chamoli,3431,3244,104,15,68
2021-01-13,Champawat,1794,1676,35,9,74
2021-01-13,Dehradun,28446,26494,636,898,418
2021-01-13,Haridwar,13712,13109,315,150,138
2021-01-13,Nainital,12098,11314,502,218,64
2021-01-13,Pauri Garhwal,5119,4934,104,57,24
2021-01-13,Pithoragarh,3317,3161,111,45,0
2021-01-13,Rudraprayag,2247,2184,47,10,6
2021-01-13,Tehri Garhwal,4198,3881,156,16,145
2021-01-13,Total,94170,88761,2552,1593,1264
2021-01-13,U.S. Nagar,11317,10956,131,114,116
2021-01-13,Uttarkashi,3762,3542,100,17,103
2021-01-14,Almora,3203,2890,177,26,110
2021-01-14,Bageshwar,1531,1377,136,18,0
2021-01-14,Chamoli,3434,3245,106,15,68
2021-01-14,Champawat,1797,1681,33,9,74
2021-01-14,Dehradun,28486,26562,604,901,419
2021-01-14,Haridwar,13749,13138,321,150,140
2021-01-14,Nainital,12128,11371,474,218,65
2021-01-14,Pauri Garhwal,5128,4934,113,57,24
2021-01-14,Pithoragarh,3317,3161,111,45,0
2021-01-14,Rudraprayag,2251,2188,47,10,6
2021-01-14,Tehri Garhwal,4204,3885,158,16,145
2021-01-14,Total,94324,88948,2510,1596,1270
2021-01-14,U.S. Nagar,11332,10968,134,114,116
2021-01-14,Uttarkashi,3764,3548,96,17,103
2021-01-15,Almora,3206,2900,169,26,111
2021-01-15,Bageshwar,1532,1380,134,18,0
2021-01-15,Chamoli,3436,3249,103,15,69
2021-01-15,Champawat,1801,1692,26,9,74
2021-01-15,Dehradun,28537,26646,567,905,419
2021-01-15,Haridwar,13762,13155,315,150,142
2021-01-15,Nainital,12165,11439,442,219,65
2021-01-15,Pauri Garhwal,5140,4937,121,58,24
2021-01-15,Pithoragarh,3319,3179,95,45,0
2021-01-15,Rudraprayag,2251,2192,43,10,6
2021-01-15,Tehri Garhwal,4208,3897,149,16,146
2021-01-15,Total,94465,89182,2406,1602,1275
2021-01-15,U.S. Nagar,11342,10968,144,114,116
2021-01-15,Uttarkashi,3766,3548,98,17,103
2021-01-16,Almora,3220,2903,179,26,112
2021-01-16,Bageshwar,1534,1381,135,18,0
2021-01-16,Chamoli,3442,3251,105,16,70
2021-01-16,Champawat,1803,1692,28,9,74
2021-01-16,Dehradun,28627,26752,549,907,419
2021-01-16,Haridwar,13793,13198,300,150,145
2021-01-16,Nainital,12205,11490,430,220,65
2021-01-16,Pauri Garhwal,5142,4949,111,58,24
2021-01-16,Pithoragarh,3327,3179,103,45,0
2021-01-16,Rudraprayag,2253,2200,37,10,6
2021-01-16,Tehri Garhwal,4217,3910,144,16,147
2021-01-16,Total,94691,89454,2349,1606,1282
2021-01-16,U.S. Nagar,11360,10999,131,114,116
2021-01-16,Uttarkashi,3768,3550,97,17,104
2021-01-17,Almora,3220,2903,179,26,112
2021-01-17,Bageshwar,1534,1381,135,18,0
2021-01-17,Chamoli,3448,3251,109,16,72
2021-01-17,Champawat,1806,1692,31,9,74
2021-01-17,Dehradun,28686,26807,549,911,419
2021-01-17,Haridwar,13804,13200,306,151,147
2021-01-17,Nainital,12221,11530,406,220,65
2021-01-17,Pauri Garhwal,5142,4949,111,58,24
2021-01-17,Pithoragarh,3327,3179,103,45,0
2021-01-17,Rudraprayag,2256,2200,40,10,6
2021-01-17,Tehri Garhwal,4217,3911,143,16,147
2021-01-17,Total,94803,89552,2354,1611,1286
2021-01-17,U.S. Nagar,11373,10999,144,114,116
2021-01-17,Uttarkashi,3769,3550,98,17,104
2021-01-18,Almora,3224,2924,161,26,113
2021-01-18,Bageshwar,1534,1381,135,18,0
2021-01-18,Chamoli,3451,3261,102,16,72
2021-01-18,Champawat,1806,1692,31,9,74
2021-01-18,Dehradun,28722,26896,492,915,419
2021-01-18,Haridwar,13827,13249,279,151,148
2021-01-18,Nainital,12259,11579,394,221,65
2021-01-18,Pauri Garhwal,5142,4982,78,58,24
2021-01-18,Pithoragarh,3328,3194,89,45,0
2021-01-18,Rudraprayag,2257,2204,37,10,6
2021-01-18,Tehri Garhwal,4217,3919,135,16,147
2021-01-18,Total,94923,89882,2136,1617,1288
2021-01-18,U.S. Nagar,11383,11037,115,115,116
2021-01-18,Uttarkashi,3773,3564,88,17,104
2021-01-19,Almora,3235,2953,141,27,114
2021-01-19,Bageshwar,1535,1381,136,18,0
2021-01-19,Chamoli,3451,3262,102,15,72
2021-01-19,Champawat,1806,1698,25,9,74
2021-01-19,Dehradun,28777,26959,483,916,419
2021-01-19,Haridwar,13834,13286,247,151,150
2021-01-19,Nainital,12287,11634,364,222,67
2021-01-19,Pauri Garhwal,5142,4995,65,58,24
2021-01-19,Pithoragarh,3332,3206,81,45,0
2021-01-19,Rudraprayag,2258,2209,33,10,6
2021-01-19,Tehri Garhwal,4217,3946,106,16,149
2021-01-19,Total,95039,90133,1992,1619,1295
2021-01-19,U.S. Nagar,11384,11037,116,115,116
2021-01-19,Uttarkashi,3781,3567,93,17,104
2021-01-20,Almora,3242,2953,147,27,115
2021-01-20,Bageshwar,1535,1381,136,18,0
2021-01-20,Chamoli,3452,3263,102,15,72
2021-01-20,Champawat,1806,1698,25,9,74
2021-01-20,Dehradun,28848,27024,485,918,421
2021-01-20,Haridwar,13853,13288,261,152,152
2021-01-20,Nainital,12323,11696,337,222,68
2021-01-20,Pauri Garhwal,5143,4995,66,58,24
2021-01-20,Pithoragarh,3333,3206,82,45,0
2021-01-20,Rudraprayag,2258,2209,33,10,6
2021-01-20,Tehri Garhwal,4217,3947,105,16,149
2021-01-20,Total,95192,90264,2005,1622,1301
2021-01-20,U.S. Nagar,11397,11037,129,115,116
2021-01-20,Uttarkashi,3785,3567,97,17,104
2021-01-21,Almora,3246,2956,150,25,115
2021-01-21,Bageshwar,1536,1381,137,18,0
2021-01-21,Chamoli,3454,3269,97,15,73
2021-01-21,Champawat,1807,1721,3,9,74
2021-01-21,Dehradun,28915,27129,444,921,421
2021-01-21,Haridwar,13874,13321,249,152,152
2021-01-21,Nainital,12377,11752,332,225,68
2021-01-21,Pauri Garhwal,5143,5004,57,58,24
2021-01-21,Pithoragarh,3336,3211,80,45,0
2021-01-21,Rudraprayag,2259,2210,33,10,6
2021-01-21,Tehri Garhwal,4219,3959,94,16,150
2021-01-21,Total,95354,90547,1876,1626,1305
2021-01-21,U.S. Nagar,11401,11048,122,115,116
2021-01-21,Uttarkashi,3787,3586,78,17,106
2021-01-22,Almora,3246,2972,133,25,116
2021-01-22,Bageshwar,1537,1390,129,18,0
2021-01-22,Chamoli,3455,3278,88,15,74
2021-01-22,Champawat,1809,1721,5,9,74
2021-01-22,Dehradun,28969,27201,424,922,422
2021-01-22,Haridwar,13887,13338,245,152,152
2021-01-22,Nainital,12406,11800,311,227,68
2021-01-22,Pauri Garhwal,5143,5006,55,58,24
2021-01-22,Pithoragarh,3338,3211,82,45,0
2021-01-22,Rudraprayag,2262,2210,36,10,6
2021-01-22,Tehri Garhwal,4220,3967,87,16,150
2021-01-22,Total,95464,90730,1795,1629,1310
2021-01-22,U.S. Nagar,11405,11049,125,115,116
2021-01-22,Uttarkashi,3787,3587,75,17,108
2021-01-23,Almora,3249,2972,136,25,116
2021-01-23,Bageshwar,1537,1391,128,18,0
2021-01-23,Chamoli,3455,3282,82,15,76
2021-01-23,Champawat,1811,1753,-25,9,74
2021-01-23,Dehradun,29035,27266,424,922,423
2021-01-23,Haridwar,13897,13364,229,152,152
2021-01-23,Nainital,12427,11827,305,227,68
2021-01-23,Pauri Garhwal,5147,5006,59,58,24
2021-01-23,Pithoragarh,3340,3221,74,45,0
2021-01-23,Rudraprayag,2263,2210,37,10,6
2021-01-23,Tehri Garhwal,4224,3973,85,16,150
2021-01-23,Total,95586,90942,1701,1629,1314
2021-01-23,U.S. Nagar,11414,11083,100,115,116
2021-01-23,Uttarkashi,3787,3594,67,17,109
2021-01-24,Almora,3249,2972,136,25,116
2021-01-24,Bageshwar,1537,1391,128,18,0
2021-01-24,Chamoli,3456,3282,82,15,77
2021-01-24,Champawat,1812,1721,8,9,74
2021-01-24,Dehradun,29050,27296,405,924,425
2021-01-24,Haridwar,13907,13364,239,152,152
2021-01-24,Nainital,12450,11852,303,227,68
2021-01-24,Pauri Garhwal,5147,5006,59,58,24
2021-01-24,Pithoragarh,3341,3221,75,45,0
2021-01-24,Rudraprayag,2263,2210,37,10,6
2021-01-24,Tehri Garhwal,4225,3973,86,16,150
2021-01-24,Total,95640,90967,1725,1631,1317
2021-01-24,U.S. Nagar,11416,11083,102,115,116
2021-01-24,Uttarkashi,3787,3596,65,17,109
2021-01-25,Almora,3249,2972,136,25,116
2021-01-25,Bageshwar,1537,1391,128,18,0
2021-01-25,Chamoli,3458,3335,29,15,79
2021-01-25,Champawat,1812,1721,8,9,74
2021-01-25,Dehradun,29078,27377,349,926,426
2021-01-25,Haridwar,13917,13411,200,152,154
2021-01-25,Nainital,12463,11885,282,227,69
2021-01-25,Pauri Garhwal,5147,5015,50,58,24
2021-01-25,Pithoragarh,3342,3225,72,45,0
2021-01-25,Rudraprayag,2264,2218,30,10,6
2021-01-25,Tehri Garhwal,4226,3991,69,16,150
2021-01-25,Total,95702,91221,1523,1635,1323
2021-01-25,U.S. Nagar,11422,11083,106,117,116
2021-01-25,Uttarkashi,3787,3597,64,17,109
2021-01-26,Almora,3249,2972,136,25,116
2021-01-26,Bageshwar,1537,1395,124,18,0
2021-01-26,Chamoli,3458,3343,20,15,80
2021-01-26,Champawat,1812,1721,8,9,74
2021-01-26,Dehradun,29105,27435,316,927,427
2021-01-26,Haridwar,13923,13411,205,152,155
2021-01-26,Nainital,12466,11911,258,227,70
2021-01-26,Pauri Garhwal,5147,5015,50,58,24
2021-01-26,Pithoragarh,3342,3225,72,45,0
2021-01-26,Rudraprayag,2264,2221,27,10,6
2021-01-26,Tehri Garhwal,4227,3991,70,16,150
2021-01-26,Total,95741,91323,1455,1636,1327
2021-01-26,U.S. Nagar,11423,11083,107,117,116
2021-01-26,Uttarkashi,3788,3600,62,17,109
2021-01-27,Almora,3249,2980,128,25,116
2021-01-27,Bageshwar,1538,1395,125,18,0
2021-01-27,Chamoli,3458,3345,18,15,80
2021-01-27,Champawat,1813,1721,9,9,74
2021-01-27,Dehradun,29149,27483,308,929,429
2021-01-27,Haridwar,13934,13436,191,152,155
2021-01-27,Nainital,12486,11916,272,228,70
2021-01-27,Pauri Garhwal,5147,5015,50,58,24
2021-01-27,Pithoragarh,3344,3226,73,45,0
2021-01-27,Rudraprayag,2264,2222,26,10,6
2021-01-27,Tehri Garhwal,4227,3996,65,16,150
2021-01-27,Total,95826,91419,1439,1639,1329
2021-01-27,U.S. Nagar,11429,11083,113,117,116
2021-01-27,Uttarkashi,3788,3601,61,17,109
2021-01-28,Almora,3249,2983,125,25,116
2021-01-28,Bageshwar,1539,1397,125,17,0
2021-01-28,Chamoli,3459,3345,19,15,80
2021-01-28,Champawat,1813,1721,9,9,74
2021-01-28,Dehradun,29193,27561,272,931,429
2021-01-28,Haridwar,13951,13463,179,152,157
2021-01-28,Nainital,12497,11944,253,230,70
2021-01-28,Pauri Garhwal,5150,5015,53,58,24
2021-01-28,Pithoragarh,3344,3229,70,45,0
